WELL_ID,X_M,Y_M,ZONE,DATA_TYPE,DEPTH_M,POROSITY,PERMEABILITY_MD,DENSITY_GCC,WATER_SATURATION,OIL_SATURATION,LAB_ID,YEAR,PZ,PS,GK,NGK
Well_43,4669,3555,Зона_В,gis,1749.3,nan,nan,nan,nan,nan,nan,nan,23.322,70.83,7.073,123.42
Well_43,4669,3555,Зона_В,gis,1749.8,nan,nan,nan,nan,nan,nan,nan,nan,71.05,7.05,126.74
Well_43,4669,3555,Зона_В,gis,1750.3,nan,nan,nan,nan,nan,nan,nan,25.973,66.66,7.636,112.01
Well_43,4669,3555,Зона_В,gis,1750.8,nan,nan,nan,nan,nan,nan,nan,25.694,68.44,7.848,119.32
Well_43,4669,3555,Зона_В,gis,1751.3,nan,nan,nan,nan,nan,nan,nan,22.678,64.62,6.842,nan
Well_43,4669,3555,Зона_В,gis,1751.8,nan,nan,nan,nan,nan,nan,nan,20.774,57.99,7.464,114.41
Well_43,4669,3555,Зона_В,gis,1752.3,nan,nan,nan,nan,nan,nan,nan,38.492,66.87,5.856,120.61
Well_43,4669,3555,Зона_В,gis,1752.8,nan,nan,nan,nan,nan,nan,nan,26.443,67.15,7.222,nan
Well_43,4669,3555,Зона_В,gis,1753.3,nan,nan,nan,nan,nan,nan,nan,20.794,68.78,7.182,126.53
Well_43,4669,3555,Зона_В,gis,1753.8,nan,nan,nan,nan,nan,nan,nan,22.607,67.74,5.869,113.45
Well_43,4669,3555,Зона_В,gis,1754.3,nan,nan,nan,nan,nan,nan,nan,21.51,63.01,7.168,134.89
Well_43,4669,3555,Зона_В,gis,1754.8,nan,nan,nan,nan,nan,nan,nan,34.147,nan,7.645,117.22
Well_43,4669,3555,Зона_В,gis,1755.3,nan,nan,nan,nan,nan,nan,nan,15.976,62.45,7.033,120.73
Well_43,4669,3555,Зона_В,gis,1755.8,nan,nan,nan,nan,nan,nan,nan,22.6,67.53,7.587,107.37
Well_43,4669,3555,Зона_В,gis,1756.3,nan,nan,nan,nan,nan,nan,nan,45.9,65.18,7.309,125.17
Well_43,4669,3555,Зона_В,gis,1756.8,nan,nan,nan,nan,nan,nan,nan,23.781,63.25,6.57,123.05
Well_43,4669,3555,Зона_В,gis,1757.3,nan,nan,nan,nan,nan,nan,nan,27.691,70.24,5.971,nan
Well_43,4669,3555,Зона_В,gis,1757.8,nan,nan,nan,nan,nan,nan,nan,36.986,70.38,7.527,111.37
Well_43,4669,3555,Зона_В,gis,1758.3,nan,nan,nan,nan,nan,nan,nan,16.384,68.37,7.243,126.78
Well_43,4669,3555,Зона_В,gis,1758.8,nan,nan,nan,nan,nan,nan,nan,23.305,66.66,6.007,119.88
Well_43,4669,3555,Зона_В,gis,1759.3,nan,nan,nan,nan,nan,nan,nan,23.685,65.16,7.704,121.87
Well_43,4669,3555,Зона_В,gis,1759.8,nan,nan,nan,nan,nan,nan,nan,29.044,nan,7.407,127.71
Well_43,4669,3555,Зона_В,gis,1760.3,nan,nan,nan,nan,nan,nan,nan,33.281,nan,7.701,117.76
Well_43,4669,3555,Зона_В,gis,1760.8,nan,nan,nan,nan,nan,nan,nan,nan,60.45,8.515,121.44
Well_43,4669,3555,Зона_В,gis,1761.3,nan,nan,nan,nan,nan,nan,nan,37.003,53.96,7.434,134.35
Well_43,4669,3555,Зона_В,gis,1761.8,nan,nan,nan,nan,nan,nan,nan,29.23,72.23,6.855,113.81
Well_43,4669,3555,Зона_В,gis,1762.3,nan,nan,nan,nan,nan,nan,nan,32.811,nan,7.092,110.23
Well_43,4669,3555,Зона_В,gis,1762.8,nan,nan,nan,nan,nan,nan,nan,17.123,67.43,6.825,130.84
Well_43,4669,3555,Зона_В,gis,1763.3,nan,nan,nan,nan,nan,nan,nan,59.218,64.72,6.889,128.98
Well_43,4669,3555,Зона_В,gis,1763.8,nan,nan,nan,nan,nan,nan,nan,29.935,61.37,7.453,132.05
Well_43,4669,3555,Зона_В,gis,1764.3,nan,nan,nan,nan,nan,nan,nan,31.26,71.63,6.953,117.92
Well_43,4669,3555,Зона_В,gis,1764.8,nan,nan,nan,nan,nan,nan,nan,nan,62.83,7.837,120.31
Well_43,4669,3555,Зона_В,gis,1765.3,nan,nan,nan,nan,nan,nan,nan,28.469,63.63,7.644,128.28
Well_43,4669,3555,Зона_В,gis,1765.8,nan,nan,nan,nan,nan,nan,nan,37.336,64.97,7.251,114.92
Well_43,4669,3555,Зона_В,gis,1766.3,nan,nan,nan,nan,nan,nan,nan,50.839,66.7,7.491,125.31
Well_43,4669,3555,Зона_В,gis,1766.8,nan,nan,nan,nan,nan,nan,nan,16.754,66.63,7.356,121.95
Well_43,4669,3555,Зона_В,gis,1767.3,nan,nan,nan,nan,nan,nan,nan,83.396,72.89,6.283,120.37
Well_43,4669,3555,Зона_В,gis,1767.8,nan,nan,nan,nan,nan,nan,nan,24.76,70.99,6.73,118.06
Well_43,4669,3555,Зона_В,gis,1768.3,nan,nan,nan,nan,nan,nan,nan,24.72,nan,7.362,123.31
Well_43,4669,3555,Зона_В,gis,1768.8,nan,nan,nan,nan,nan,nan,nan,20.22,64.56,8.195,120.82
Well_43,4669,3555,Зона_В,gis,1769.3,nan,nan,nan,nan,nan,nan,nan,26.506,66.48,7.63,120.2
Well_43,4669,3555,Зона_В,gis,1769.8,nan,nan,nan,nan,nan,nan,nan,18.958,61.47,7.809,125.78
Well_43,4669,3555,Зона_В,gis,1770.3,nan,nan,nan,nan,nan,nan,nan,37.401,68.76,6.844,121.99
Well_43,4669,3555,Зона_В,gis,1770.8,nan,nan,nan,nan,nan,nan,nan,24.766,66.74,7.399,123.29
Well_43,4669,3555,Зона_В,gis,1771.3,nan,nan,nan,nan,nan,nan,nan,45.638,60.94,7.146,119.67
Well_43,4669,3555,Зона_В,gis,1771.8,nan,nan,nan,nan,nan,nan,nan,30.053,61.54,8.171,123.78
Well_43,4669,3555,Зона_В,gis,1772.3,nan,nan,nan,nan,nan,nan,nan,9.311,61.13,7.487,119.64
Well_43,4669,3555,Зона_В,gis,1772.8,nan,nan,nan,nan,nan,nan,nan,34.332,69.43,6.571,108.23
Well_43,4669,3555,Зона_В,gis,1773.3,nan,nan,nan,nan,nan,nan,nan,27.515,64.59,7.049,122.69
Well_43,4669,3555,Зона_В,gis,1773.8,nan,nan,nan,nan,nan,nan,nan,25.649,66.62,7.34,119.64
Well_43,4669,3555,Зона_В,gis,1774.3,nan,nan,nan,nan,nan,nan,nan,38.483,59.54,7.063,nan
Well_43,4669,3555,Зона_В,gis,1774.8,nan,nan,nan,nan,nan,nan,nan,24.82,67.01,7.133,118.86
Well_43,4669,3555,Зона_В,gis,1775.3,nan,nan,nan,nan,nan,nan,nan,25.15,58.0,7.973,130.54
Well_43,4669,3555,Зона_В,gis,1775.8,nan,nan,nan,nan,nan,nan,nan,47.498,64.64,5.652,121.08
Well_43,4669,3555,Зона_В,gis,1776.3,nan,nan,nan,nan,nan,nan,nan,41.604,66.4,6.148,119.63
Well_43,4669,3555,Зона_В,gis,1776.8,nan,nan,nan,nan,nan,nan,nan,30.779,65.12,7.164,103.87
Well_43,4669,3555,Зона_В,gis,1777.3,nan,nan,nan,nan,nan,nan,nan,18.756,63.67,7.453,120.37
Well_43,4669,3555,Зона_В,gis,1777.8,nan,nan,nan,nan,nan,nan,nan,nan,66.4,7.678,132.66
Well_43,4669,3555,Зона_В,gis,1778.3,nan,nan,nan,nan,nan,nan,nan,18.226,73.27,6.542,116.28
Well_43,4669,3555,Зона_В,gis,1778.8,nan,nan,nan,nan,nan,nan,nan,35.915,69.05,5.478,114.68
Well_43,4669,3555,Зона_В,gis,1779.3,nan,nan,nan,nan,nan,nan,nan,66.282,63.25,5.891,120.36
Well_43,4669,3555,Зона_В,gis,1779.8,nan,nan,nan,nan,nan,nan,nan,43.182,65.73,7.308,119.48
Well_43,4669,3555,Зона_В,gis,1780.3,nan,nan,nan,nan,nan,nan,nan,34.841,70.4,6.028,128.48
Well_43,4669,3555,Зона_В,gis,1780.8,nan,nan,nan,nan,nan,nan,nan,43.047,68.25,8.386,114.03
Well_43,4669,3555,Зона_В,gis,1781.3,nan,nan,nan,nan,nan,nan,nan,22.433,64.13,7.701,121.71
Well_43,4669,3555,Зона_В,gis,1781.8,nan,nan,nan,nan,nan,nan,nan,17.469,61.33,6.079,125.84
Well_43,4669,3555,Зона_В,gis,1782.3,nan,nan,nan,nan,nan,nan,nan,25.984,63.47,7.357,129.22
Well_43,4669,3555,Зона_В,gis,1782.8,nan,nan,nan,nan,nan,nan,nan,27.096,62.84,7.577,129.91
Well_43,4669,3555,Зона_В,gis,1783.3,nan,nan,nan,nan,nan,nan,nan,17.573,67.23,6.437,125.36
Well_43,4669,3555,Зона_В,gis,1783.8,nan,nan,nan,nan,nan,nan,nan,17.895,58.83,6.932,116.69
Well_43,4669,3555,Зона_В,gis,1784.3,nan,nan,nan,nan,nan,nan,nan,20.341,57.14,8.297,126.1
Well_43,4669,3555,Зона_В,gis,1784.8,nan,nan,nan,nan,nan,nan,nan,16.726,59.51,8.741,134.36
Well_43,4669,3555,Зона_В,gis,1785.3,nan,nan,nan,nan,nan,nan,nan,26.118,nan,7.314,nan
Well_43,4669,3555,Зона_В,gis,1785.8,nan,nan,nan,nan,nan,nan,nan,39.934,66.49,6.857,118.52
Well_43,4669,3555,Зона_В,gis,1786.3,nan,nan,nan,nan,nan,nan,nan,20.549,60.29,7.223,124.05
Well_43,4669,3555,Зона_В,gis,1786.8,nan,nan,nan,nan,nan,nan,nan,28.077,62.58,6.765,125.1
Well_43,4669,3555,Зона_В,gis,1787.3,nan,nan,nan,nan,nan,nan,nan,33.11,61.03,8.167,121.8
Well_43,4669,3555,Зона_В,gis,1787.8,nan,nan,nan,nan,nan,nan,nan,48.562,67.2,6.826,118.88
Well_43,4669,3555,Зона_В,gis,1788.3,nan,nan,nan,nan,nan,nan,nan,35.966,62.31,7.479,127.15
Well_43,4669,3555,Зона_В,gis,1788.8,nan,nan,nan,nan,nan,nan,nan,23.501,61.25,7.629,122.56
Well_43,4669,3555,Зона_В,gis,1789.3,nan,nan,nan,nan,nan,nan,nan,27.464,68.36,6.764,119.35
Well_43,4669,3555,Зона_В,gis,1789.8,nan,nan,nan,nan,nan,nan,nan,30.068,63.77,6.579,123.03
Well_43,4669,3555,Зона_В,gis,1790.3,nan,nan,nan,nan,nan,nan,nan,18.25,67.0,7.522,117.71
Well_43,4669,3555,Зона_В,gis,1790.8,nan,nan,nan,nan,nan,nan,nan,22.945,67.0,6.946,118.52
Well_43,4669,3555,Зона_В,gis,1791.3,nan,nan,nan,nan,nan,nan,nan,21.15,62.14,7.323,133.51
Well_43,4669,3555,Зона_В,gis,1791.8,nan,nan,nan,nan,nan,nan,nan,36.384,60.49,7.555,134.23
Well_43,4669,3555,Зона_В,gis,1792.3,nan,nan,nan,nan,nan,nan,nan,19.981,68.02,6.335,123.69
Well_43,4669,3555,Зона_В,gis,1792.8,nan,nan,nan,nan,nan,nan,nan,56.836,67.4,7.072,120.74
Well_43,4669,3555,Зона_В,gis,1793.3,nan,nan,nan,nan,nan,nan,nan,22.488,66.03,7.807,119.32
Well_43,4669,3555,Зона_В,gis,1793.8,nan,nan,nan,nan,nan,nan,nan,28.884,63.59,7.345,114.67
Well_43,4669,3555,Зона_В,gis,1794.3,nan,nan,nan,nan,nan,nan,nan,15.637,nan,7.077,124.77
Well_43,4669,3555,Зона_В,gis,1794.8,nan,nan,nan,nan,nan,nan,nan,26.757,63.45,6.145,113.65
Well_43,4669,3555,Зона_В,gis,1795.3,nan,nan,nan,nan,nan,nan,nan,34.53,71.08,6.329,104.44
Well_43,4669,3555,Зона_В,gis,1795.8,nan,nan,nan,nan,nan,nan,nan,18.11,65.51,8.146,128.96
Well_43,4669,3555,Зона_В,gis,1796.3,nan,nan,nan,nan,nan,nan,nan,21.888,68.14,5.309,112.81
Well_43,4669,3555,Зона_В,gis,1796.8,nan,nan,nan,nan,nan,nan,nan,17.659,62.14,6.927,117.32
Well_43,4669,3555,Зона_В,gis,1797.3,nan,nan,nan,nan,nan,nan,nan,18.878,61.31,7.703,119.81
Well_43,4669,3555,Зона_В,gis,1797.8,nan,nan,nan,nan,nan,nan,nan,53.655,nan,7.235,117.52
Well_43,4669,3555,Зона_В,gis,1798.3,nan,nan,nan,nan,nan,nan,nan,26.749,65.77,7.128,110.33
Well_43,4669,3555,Зона_В,gis,1798.8,nan,nan,nan,nan,nan,nan,nan,21.206,64.27,7.627,123.93
Well_43,4669,3555,Зона_В,gis,1799.3,nan,nan,nan,nan,nan,nan,nan,22.793,72.85,6.457,119.36
Well_43,4669,3555,Зона_В,gis,1799.8,nan,nan,nan,nan,nan,nan,nan,17.881,56.25,7.257,133.0
Well_43,4669,3555,Зона_В,gis,1800.3,nan,nan,nan,nan,nan,nan,nan,19.719,64.26,8.695,120.91
Well_43,4669,3555,Зона_В,gis,1800.8,nan,nan,nan,nan,nan,nan,nan,27.15,63.4,7.722,119.97
Well_43,4669,3555,Зона_В,gis,1801.3,nan,nan,nan,nan,nan,nan,nan,18.694,62.21,7.093,129.55
Well_43,4669,3555,Зона_В,gis,1801.8,nan,nan,nan,nan,nan,nan,nan,26.754,58.02,7.159,133.92
Well_43,4669,3555,Зона_В,gis,1802.3,nan,nan,nan,nan,nan,nan,nan,26.27,63.56,6.796,119.4
Well_43,4669,3555,Зона_В,gis,1802.8,nan,nan,nan,nan,nan,nan,nan,49.053,66.18,7.13,119.48
Well_43,4669,3555,Зона_В,gis,1803.3,nan,nan,nan,nan,nan,nan,nan,20.531,63.51,7.631,124.69
Well_43,4669,3555,Зона_В,gis,1803.8,nan,nan,nan,nan,nan,nan,nan,20.442,64.82,8.818,119.15
Well_43,4669,3555,Зона_В,gis,1804.3,nan,nan,nan,nan,nan,nan,nan,19.381,63.72,6.778,120.02
Well_43,4669,3555,Зона_В,gis,1804.8,nan,nan,nan,nan,nan,nan,nan,17.545,60.83,7.908,122.82
Well_43,4669,3555,Зона_В,gis,1805.3,nan,nan,nan,nan,nan,nan,nan,42.486,72.44,nan,118.62
Well_43,4669,3555,Зона_В,gis,1805.8,nan,nan,nan,nan,nan,nan,nan,20.691,66.36,6.195,114.64
Well_43,4669,3555,Зона_В,gis,1806.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_43,4669,3555,Зона_В,gis,1806.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_43,4669,3555,Зона_В,gis,1807.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_43,4669,3555,Зона_В,gis,1807.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_43,4669,3555,Зона_В,gis,1808.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_43,4669,3555,Зона_В,gis,1808.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_43,4669,3555,Зона_В,gis,1809.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_43,4669,3555,Зона_В,gis,1809.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_43,4669,3555,Зона_В,gis,1810.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_43,4669,3555,Зона_В,gis,1810.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_43,4669,3555,Зона_В,gis,1811.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_43,4669,3555,Зона_В,gis,1811.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_43,4669,3555,Зона_В,gis,1812.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_43,4669,3555,Зона_В,gis,1812.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_43,4669,3555,Зона_В,gis,1813.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_43,4669,3555,Зона_В,gis,1813.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_43,4669,3555,Зона_В,gis,1814.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_43,4669,3555,Зона_В,gis,1814.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_43,4669,3555,Зона_В,gis,1815.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_43,4669,3555,Зона_В,gis,1815.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_43,4669,3555,Зона_В,gis,1816.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_43,4669,3555,Зона_В,gis,1816.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_43,4669,3555,Зона_В,gis,1817.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_43,4669,3555,Зона_В,gis,1817.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_43,4669,3555,Зона_В,gis,1818.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_43,4669,3555,Зона_В,gis,1818.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_43,4669,3555,Зона_В,gis,1819.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_43,4669,3555,Зона_В,gis,1819.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_43,4669,3555,Зона_В,gis,1820.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_43,4669,3555,Зона_В,gis,1820.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_43,4669,3555,Зона_В,gis,1821.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_43,4669,3555,Зона_В,gis,1821.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_43,4669,3555,Зона_В,gis,1822.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
