Скважина;X;Y;Зона;Тип;Глубина;Пористость;Проницаемость;Плотность;Кв;Кн;Лаборатория;Год;PZ;PS;GK;NGK
Well_4;2529;816;Зона_Б;gis;1910,6;;;;;;;;22,332;30,67;;185,15
Well_4;2529;816;Зона_Б;gis;1911,1;;;;;;;;18,042;40,44;11,803;178,89
Well_4;2529;816;Зона_Б;gis;1911,6;;;;;;;;23,182;36,65;11,267;182,96
Well_4;2529;816;Зона_Б;gis;1912,1;;;;;;;;19,163;34,05;10,73;176,24
Well_4;2529;816;Зона_Б;gis;1912,6;;;;;;;;13,632;36,68;11,481;171,99
Well_4;2529;816;Зона_Б;gis;1913,1;;;;;;;;18,648;33,64;11,258;177,09
Well_4;2529;816;Зона_Б;gis;1913,6;;;;;;;;22,626;37,05;10,865;177,5
Well_4;2529;816;Зона_Б;gis;1914,1;;;;;;;;16,991;40,55;11,372;176,0
Well_4;2529;816;Зона_Б;gis;1914,6;;;;;;;;22,726;41,4;;178,59
Well_4;2529;816;Зона_Б;gis;1915,1;;;;;;;;13,431;42,09;9,882;173,01
Well_4;2529;816;Зона_Б;gis;1915,6;;;;;;;;26,635;34,36;11,863;181,69
Well_4;2529;816;Зона_Б;gis;1916,1;;;;;;;;23,459;36,64;10,895;172,17
Well_4;2529;816;Зона_Б;gis;1916,6;;;;;;;;21,557;36,11;11,355;179,1
Well_4;2529;816;Зона_Б;gis;1917,1;;;;;;;;59,331;40,64;11,337;177,24
Well_4;2529;816;Зона_Б;gis;1917,6;;;;;;;;16,77;27,76;11,109;193,3
Well_4;2529;816;Зона_Б;gis;1918,1;;;;;;;;24,807;45,38;11,012;
Well_4;2529;816;Зона_Б;gis;1918,6;;;;;;;;29,872;37,35;11,675;182,73
Well_4;2529;816;Зона_Б;gis;1919,1;;;;;;;;11,294;39,61;11,361;178,89
Well_4;2529;816;Зона_Б;gis;1919,6;;;;;;;;14,264;38,21;10,884;166,82
Well_4;2529;816;Зона_Б;gis;1920,1;;;;;;;;;41,41;11,645;184,45
Well_4;2529;816;Зона_Б;gis;1920,6;;;;;;;;18,992;35,27;11,413;179,33
Well_4;2529;816;Зона_Б;gis;1921,1;;;;;;;;;38,95;10,799;167,39
Well_4;2529;816;Зона_Б;gis;1921,6;;;;;;;;16,791;35,85;;173,6
Well_4;2529;816;Зона_Б;gis;1922,1;;;;;;;;50,16;43,98;10,899;160,7
Well_4;2529;816;Зона_Б;gis;1922,6;;;;;;;;27,313;35,3;11,34;177,23
Well_4;2529;816;Зона_Б;gis;1923,1;;;;;;;;;40,78;9,73;169,82
Well_4;2529;816;Зона_Б;gis;1923,6;;;;;;;;22,635;35,33;11,464;174,78
Well_4;2529;816;Зона_Б;gis;1924,1;;;;;;;;30,072;31,55;12,176;178,32
Well_4;2529;816;Зона_Б;gis;1924,6;;;;;;;;22,326;38,6;10,761;176,53
Well_4;2529;816;Зона_Б;gis;1925,1;;;;;;;;49,865;33,97;11,566;180,19
Well_4;2529;816;Зона_Б;gis;1925,6;;;;;;;;33,439;37,34;11,718;159,61
Well_4;2529;816;Зона_Б;gis;1926,1;;;;;;;;14,33;31,66;11,605;181,42
Well_4;2529;816;Зона_Б;gis;1926,6;;;;;;;;17,478;40,42;11,259;177,99
Well_4;2529;816;Зона_Б;gis;1927,1;;;;;;;;27,645;44,62;10,929;177,6
Well_4;2529;816;Зона_Б;gis;1927,6;;;;;;;;16,169;37,22;11,384;174,15
Well_4;2529;816;Зона_Б;gis;1928,1;;;;;;;;22,123;32,2;11,19;189,23
Well_4;2529;816;Зона_Б;gis;1928,6;;;;;;;;17,713;37,62;11,07;189,38
Well_4;2529;816;Зона_Б;gis;1929,1;;;;;;;;27,721;43,6;9,848;179,06
Well_4;2529;816;Зона_Б;gis;1929,6;;;;;;;;24,631;37,49;11,636;176,91
Well_4;2529;816;Зона_Б;gis;1930,1;;;;;;;;20,981;35,93;11,384;187,7
Well_4;2529;816;Зона_Б;gis;1930,6;;;;;;;;21,578;38,73;10,505;173,25
Well_4;2529;816;Зона_Б;gis;1931,1;;;;;;;;22,215;36,99;12,182;183,28
Well_4;2529;816;Зона_Б;gis;1931,6;;;;;;;;29,8;38,62;10,465;176,58
Well_4;2529;816;Зона_Б;gis;1932,1;;;;;;;;13,349;37,04;11,086;175,14
Well_4;2529;816;Зона_Б;gis;1932,6;;;;;;;;21,138;32,52;11,374;177,88
Well_4;2529;816;Зона_Б;gis;1933,1;;;;;;;;26,996;40,29;10,303;173,19
Well_4;2529;816;Зона_Б;gis;1933,6;;;;;;;;20,316;37,15;12,0;187,89
Well_4;2529;816;Зона_Б;gis;1934,1;;;;;;;;20,136;32,91;11,171;168,8
Well_4;2529;816;Зона_Б;gis;1934,6;;;;;;;;26,315;40,53;10,839;181,34
Well_4;2529;816;Зона_Б;gis;1935,1;;;;;;;;;41,82;10,529;173,36
Well_4;2529;816;Зона_Б;gis;1935,6;;;;;;;;23,965;37,37;11,663;174,86
Well_4;2529;816;Зона_Б;gis;1936,1;;;;;;;;27,856;31,93;10,58;166,81
Well_4;2529;816;Зона_Б;gis;1936,6;;;;;;;;46,151;41,26;10,337;179,24
Well_4;2529;816;Зона_Б;gis;1937,1;;;;;;;;25,544;41,14;11,552;183,39
Well_4;2529;816;Зона_Б;gis;1937,6;;;;;;;;16,802;37,09;11,483;177,71
Well_4;2529;816;Зона_Б;gis;1938,1;;;;;;;;;42,52;10,907;182,57
Well_4;2529;816;Зона_Б;gis;1938,6;;;;;;;;13,957;41,44;10,263;173,03
Well_4;2529;816;Зона_Б;gis;1939,1;;;;;;;;32,645;42,44;10,283;176,95
Well_4;2529;816;Зона_Б;gis;1939,6;;;;;;;;29,522;35,44;11,803;180,04
Well_4;2529;816;Зона_Б;gis;1940,1;;;;;;;;42,605;40,19;9,915;175,65
Well_4;2529;816;Зона_Б;gis;1940,6;;;;;;;;23,513;34,61;11,368;175,87
Well_4;2529;816;Зона_Б;gis;1941,1;;;;;;;;17,425;45,91;10,299;180,46
Well_4;2529;816;Зона_Б;gis;1941,6;;;;;;;;16,03;38,59;10,829;183,17
Well_4;2529;816;Зона_Б;gis;1942,1;;;;;;;;39,913;38,6;10,74;177,55
Well_4;2529;816;Зона_Б;gis;1942,6;;;;;;;;20,118;38,72;11,527;184,95
Well_4;2529;816;Зона_Б;gis;1943,1;;;;;;;;17,185;31,28;11,458;
Well_4;2529;816;Зона_Б;gis;1943,6;;;;;;;;29,555;44,68;9,757;168,2
Well_4;2529;816;Зона_Б;gis;1944,1;;;;;;;;11,639;33,52;11,315;176,28
Well_4;2529;816;Зона_Б;gis;1944,6;;;;;;;;21,481;40,27;11,569;181,17
Well_4;2529;816;Зона_Б;gis;1945,1;;;;;;;;24,233;43,58;10,719;172,27
Well_4;2529;816;Зона_Б;gis;1945,6;;;;;;;;19,691;40,57;10,65;183,02
Well_4;2529;816;Зона_Б;gis;1946,1;;;;;;;;14,598;34,5;10,884;188,38
Well_4;2529;816;Зона_Б;gis;1946,6;;;;;;;;23,964;42,67;10,929;177,56
Well_4;2529;816;Зона_Б;gis;1947,1;;;;;;;;37,695;40,13;11,304;172,86
Well_4;2529;816;Зона_Б;gis;1947,6;;;;;;;;29,371;;10,557;178,4
Well_4;2529;816;Зона_Б;gis;1948,1;;;;;;;;18,426;40,44;11,406;175,78
Well_4;2529;816;Зона_Б;gis;1948,6;;;;;;;;28,356;39,07;;171,68
Well_4;2529;816;Зона_Б;gis;1949,1;;;;;;;;18,762;36,75;10,782;168,81
Well_4;2529;816;Зона_Б;gis;1949,6;;;;;;;;30,244;36,83;11,759;174,27
Well_4;2529;816;Зона_Б;gis;1950,1;;;;;;;;23,059;33,7;11,585;174,03
Well_4;2529;816;Зона_Б;gis;1950,6;;;;;;;;16,88;38,46;11,406;175,05
Well_4;2529;816;Зона_Б;gis;1951,1;;;;;;;;60,387;46,61;10,581;172,23
Well_4;2529;816;Зона_Б;gis;1951,6;;;;;;;;29,369;41,69;10,752;181,1
Well_4;2529;816;Зона_Б;gis;1952,1;;;;;;;;26,255;29,48;11,366;167,69
Well_4;2529;816;Зона_Б;gis;1952,6;;;;;;;;14,109;34,84;11,162;185,18
Well_4;2529;816;Зона_Б;gis;1953,1;;;;;;;;;43,65;10,641;171,46
Well_4;2529;816;Зона_Б;gis;1953,6;;;;;;;;17,355;41,39;11,166;166,05
Well_4;2529;816;Зона_Б;gis;1954,1;;;;;;;;26,131;35,56;10,918;186,26
Well_4;2529;816;Зона_Б;gis;1954,6;;;;;;;;41,82;;12,203;189,4
Well_4;2529;816;Зона_Б;gis;1955,1;;;;;;;;31,951;35,12;12,004;180,0
Well_4;2529;816;Зона_Б;gis;1955,6;;;;;;;;22,227;38,33;10,374;181,77
Well_4;2529;816;Зона_Б;gis;1956,1;;;;;;;;19,739;34,15;11,471;183,1
Well_4;2529;816;Зона_Б;gis;1956,6;;;;;;;;25,092;30,09;11,995;184,15
Well_4;2529;816;Зона_Б;gis;1957,1;;;;;;;;22,374;;10,98;178,71
Well_4;2529;816;Зона_Б;gis;1957,6;;;;;;;;23,984;37,71;11,373;168,26
Well_4;2529;816;Зона_Б;gis;1958,1;;;;;;;;19,427;34,16;11,156;179,97
Well_4;2529;816;Зона_Б;gis;1958,6;;;;;;;;15,238;36,95;11,463;178,51
Well_4;2529;816;Зона_Б;gis;1959,1;;;;;;;;19,585;37,88;11,001;162,08
Well_4;2529;816;Зона_Б;gis;1959,6;;;;;;;;25,09;43,55;10,99;172,27
Well_4;2529;816;Зона_Б;gis;1960,1;;;;;;;;24,244;40,86;11,391;174,16
Well_4;2529;816;Зона_Б;gis;1960,6;;;;;;;;19,906;37,73;11,344;182,48
Well_4;2529;816;Зона_Б;gis;1961,1;;;;;;;;27,394;41,41;10,829;172,51
Well_4;2529;816;Зона_Б;gis;1961,6;;;;;;;;16,526;42,63;11,738;175,08
Well_4;2529;816;Зона_Б;gis;1962,1;;;;;;;;28,409;40,87;11,145;168,18
Well_4;2529;816;Зона_Б;gis;1962,6;;;;;;;;18,568;;11,322;171,1
Well_4;2529;816;Зона_Б;gis;1963,1;;;;;;;;30,461;37,01;11,872;180,76
Well_4;2529;816;Зона_Б;gis;1963,6;;;;;;;;25,603;37,15;11,274;175,06
Well_4;2529;816;Зона_Б;gis;1964,1;;;;;;;;18,895;37,34;10,757;178,37
Well_4;2529;816;Зона_Б;gis;1964,6;;;;;;;;29,315;43,66;10,871;166,98
Well_4;2529;816;Зона_Б;gis;1965,1;;;;;;;;17,52;36,96;11,513;173,01
Well_4;2529;816;Зона_Б;gis;1965,6;;;;;;;;18,72;37,47;10,29;170,55
Well_4;2529;816;Зона_Б;gis;1966,1;;;;;;;;16,322;46,02;10,64;168,23
Well_4;2529;816;Зона_Б;gis;1966,6;;;;;;;;28,591;37,56;11,057;170,05
Well_4;2529;816;Зона_Б;gis;1967,1;;;;;;;;44,164;35,58;10,63;174,06
Well_4;2529;816;Зона_Б;gis;1967,6;;;;;;;;37,032;35,23;11,302;176,12
Well_4;2529;816;Зона_Б;gis;1968,1;;;;;;;;44,125;44,51;9,768;168,38
Well_4;2529;816;Зона_Б;gis;1968,6;;;;;;;;28,138;38,1;10,626;169,39
Well_4;2529;816;Зона_Б;gis;1969,1;;;;;;;;20,562;40,08;10,226;172,68
Well_4;2529;816;Зона_Б;gis;1969,6;;;;;;;;29,474;38,88;10,285;170,94
Well_4;2529;816;Зона_Б;gis;1970,1;;;;;;;;32,171;38,22;11,632;180,62
Well_4;2529;816;Зона_Б;gis;1970,6;;;;;;;;23,261;33,6;10,893;174,05
Well_4;2529;816;Зона_Б;gis;1971,1;;;;;;;;25,837;37,03;11,322;183,06
Well_4;2529;816;Зона_Б;gis;1971,6;;;;;;;;30,344;42,2;10,886;169,4
Well_4;2529;816;Зона_Б;gis;1972,1;;;;;;;;35,821;35,77;11,83;188,88
Well_4;2529;816;Зона_Б;gis;1972,6;;;;;;;;14,978;37,99;11,461;187,16
Well_4;2529;816;Зона_Б;gis;1973,1;;;;;;;;;32,2;11,475;182,31
Well_4;2529;816;Зона_Б;gis;1973,6;;;;;;;;12,895;40,41;10,577;167,58
Well_4;2529;816;Зона_Б;gis;1974,1;;;;;;;;38,484;43,05;10,757;181,37
Well_4;2529;816;Зона_Б;gis;1974,6;;;;;;;;30,996;41,67;10,117;165,36
Well_4;2529;816;Зона_Б;gis;1975,1;;;;;;;;28,071;35,84;11,9;172,23
Well_4;2529;816;Зона_Б;gis;1975,6;;;;;;;;50,483;33,38;11,916;172,85
Well_4;2529;816;Зона_Б;gis;1976,1;;;;;;;;31,233;38,23;10,942;180,23
Well_4;2529;816;Зона_Б;gis;1976,6;;;;;;;;21,714;41,73;11,828;185,63
Well_4;2529;816;Зона_Б;gis;1977,1;;;;;;;;30,063;39,44;11,396;181,01
Well_4;2529;816;Зона_Б;gis;1977,6;;;;;;;;19,115;34,11;;179,25
Well_4;2529;816;Зона_Б;gis;1978,1;;;;;;;;;39,49;10,136;167,0
Well_4;2529;816;Зона_Б;gis;1978,6;;;;;;;;28,593;43,08;11,528;179,51
Well_4;2529;816;Зона_Б;gis;1979,1;;;;;;;;19,361;35,75;10,911;175,7
Well_4;2529;816;Зона_Б;gis;1979,6;;;;;;;;50,21;38,78;9,952;173,58
Well_4;2529;816;Зона_Б;gis;1980,1;;;;;;;;18,302;;11,033;175,28
Well_4;2529;816;Зона_Б;gis;1980,6;;;;;;;;13,804;33,43;12,262;179,45
Well_4;2529;816;Зона_Б;gis;1981,1;;;;;;;;12,332;;11,152;179,45
Well_4;2529;816;Зона_Б;gis;1981,6;;;;;;;;26,911;40,39;11,942;190,19
Well_4;2529;816;Зона_Б;gis;1982,1;;;;;;;;33,756;36,68;10,348;169,0
Well_4;2529;816;Зона_Б;gis;1982,6;;;;;;;;22,305;39,07;10,21;181,84
Well_4;2529;816;Зона_Б;gis;1983,1;;;;;;;;22,804;30,69;11,441;
Well_4;2529;816;Зона_Б;gis;1983,6;;;;;;;;39,226;35,66;11,774;176,78
Well_4;2529;816;Зона_Б;gis;1984,1;;;;;;;;34,046;35,98;10,909;186,04
Well_4;2529;816;Зона_Б;gis;1984,6;;;;;;;;29,911;41,06;11,076;175,03
Well_4;2529;816;Зона_Б;gis;1985,1;;;;;;;;27,17;41,05;11,487;161,91
Well_4;2529;816;Зона_Б;gis;1985,6;;;;;;;;33,406;33,95;11,454;180,91
Well_4;2529;816;Зона_Б;gis;1986,1;;;;;;;;18,483;35,58;11,076;178,8
Well_4;2529;816;Зона_Б;gis;1986,6;;;;;;;;23,52;35,05;11,094;171,33
Well_4;2529;816;Зона_Б;gis;1987,1;;;;;;;;14,265;34,8;11,335;177,04
Well_4;2529;816;Зона_Б;gis;1987,6;;;;;;;;47,748;46,31;9,899;171,46
Well_4;2529;816;Зона_Б;gis;1988,1;;;;;;;;25,949;38,64;11,543;174,86
Well_4;2529;816;Зона_Б;gis;1988,6;;;;;;;;18,679;39,48;10,618;162,19
Well_4;2529;816;Зона_Б;gis;1989,1;;;;;;;;21,302;38,48;11,335;175,23
Well_4;2529;816;Зона_Б;gis;1989,6;;;;;;;;13,406;38,79;11,487;171,67
Well_4;2529;816;Зона_Б;gis;1990,1;;;;;;;;22,689;34,1;11,588;189,6
Well_4;2529;816;Зона_Б;gis;1990,6;;;;;;;;29,001;36,4;11,119;178,75
Well_4;2529;816;Зона_Б;gis;1991,1;;;;;;;;13,433;37,9;10,702;185,28
Well_4;2529;816;Зона_Б;gis;1991,6;;;;;;;;18,134;35,71;12,021;169,94
Well_4;2529;816;Зона_Б;gis;1992,1;;;;;;;;21,232;42,06;10,534;173,72
Well_4;2529;816;Зона_Б;gis;1992,6;;;;;;;;27,854;32,84;10,568;183,54
Well_4;2529;816;Зона_Б;gis;1993,1;;;;;;;;13,865;40,82;11,029;167,23
Well_4;2529;816;Зона_Б;gis;1993,6;;;;;;;;32,548;41,92;10,456;167,15
Well_4;2529;816;Зона_Б;gis;1994,1;;;;;;;;34,426;36,42;11,002;182,03
Well_4;2529;816;Зона_Б;gis;1994,6;;;;;;;;20,951;39,71;11,162;166,5
Well_4;2529;816;Зона_Б;gis;1995,1;;;;;;;;14,309;35,47;12,082;174,8
Well_4;2529;816;Зона_Б;gis;1995,6;;;;;;;;26,034;38,93;11,125;169,46
Well_4;2529;816;Зона_Б;gis;1996,1;;;;;;;;28,801;44,47;9,915;165,03
Well_4;2529;816;Зона_Б;gis;1996,6;;;;;;;;16,794;35,07;11,282;186,91
Well_4;2529;816;Зона_Б;gis;1997,1;;;;;;;;31,946;37,88;11,477;182,71
Well_4;2529;816;Зона_Б;gis;1997,6;;;;;;;;19,265;34,77;10,581;180,72
Well_4;2529;816;Зона_Б;gis;1998,1;;;;;;;;18,585;36,48;11,402;184,31
Well_4;2529;816;Зона_Б;gis;1998,6;;;;;;;;24,106;36,48;10,654;179,83
Well_4;2529;816;Зона_Б;gis;1999,1;;;;;;;;36,051;37,94;11,106;163,56
Well_4;2529;816;Зона_Б;gis;1999,6;;;;;;;;66,556;39,27;11,252;179,43
Well_4;2529;816;Зона_Б;gis;2000,1;;;;;;;;13,278;28,86;11,168;168,24
Well_4;2529;816;Зона_Б;gis;2000,6;;;;;;;;15,645;36,53;11,677;177,85
Well_4;2529;816;Зона_Б;gis;2001,1;;;;;;;;123,994;35,19;11,906;188,26
Well_4;2529;816;Зона_Б;gis;2001,6;;;;;;;;26,97;39,47;10,643;177,05
Well_4;2529;816;Зона_Б;gis;2002,1;;;;;;;;21,34;38,35;10,878;175,48
Well_4;2529;816;Зона_Б;gis;2002,6;;;;;;;;26,767;38,79;10,171;164,44
Well_4;2529;816;Зона_Б;gis;2003,1;;;;;;;;20,138;41,67;11,788;181,18
Well_4;2529;816;Зона_Б;gis;2003,6;;;;;;;;41,277;34,38;11,474;177,62
Well_4;2529;816;Зона_Б;gis;2004,1;;;;;;;;11,097;39,61;10,738;168,5
Well_4;2529;816;Зона_Б;gis;2004,6;;;;;;;;36,638;38,68;10,612;174,44
Well_4;2529;816;Зона_Б;gis;2005,1;;;;;;;;23,638;38,75;12,181;183,46
Well_4;2529;816;Зона_Б;gis;2005,6;;;;;;;;15,696;32,59;11,266;178,11
Well_4;2529;816;Зона_Б;gis;2006,1;;;;;;;;18,956;36,95;10,942;168,66
Well_4;2529;816;Зона_Б;gis;2006,6;;;;;;;;14,615;39,29;11,068;168,28
Well_4;2529;816;Зона_Б;gis;2007,1;;;;;;;;30,091;39,4;10,81;
Well_4;2529;816;Зона_Б;gis;2007,6;;;;;;;;23,168;33,49;11,598;187,25
Well_4;2529;816;Зона_Б;gis;2008,1;;;;;;;;18,664;35,48;11,36;175,47
Well_4;2529;816;Зона_Б;gis;2008,6;;;;;;;;38,06;40,21;12,026;181,08
Well_4;2529;816;Зона_Б;gis;2009,1;;;;;;;;14,566;34,8;11,513;183,18
Well_4;2529;816;Зона_Б;gis;2009,6;;;;;;;;21,646;35,41;11,546;184,12
Well_4;2529;816;Зона_Б;gis;2010,1;;;;;;;;26,409;37,43;11,047;181,61
Well_4;2529;816;Зона_Б;gis;2010,6;;;;;;;;16,298;40,32;10,742;163,94
Well_4;2529;816;Зона_Б;gis;2011,1;;;;;;;;22,156;33,8;11,214;174,38
Well_4;2529;816;Зона_Б;gis;2011,6;;;;;;;;17,996;37,51;12,179;181,97
Well_4;2529;816;Зона_Б;gis;2012,1;;;;;;;;26,154;37,59;11,235;177,11
Well_4;2529;816;Зона_Б;gis;2012,6;;;;;;;;25,989;34,72;;180,97
Well_4;2529;816;Зона_Б;gis;2013,1;;;;;;;;15,795;32,95;12,338;178,67
Well_4;2529;816;Зона_Б;gis;2013,6;;;;;;;;33,065;;11,705;175,64
Well_4;2529;816;Зона_Б;gis;2014,1;;;;;;;;18,641;33,04;12,25;189,14
Well_4;2529;816;Зона_Б;gis;2014,6;;;;;;;;25,038;34,92;10,646;174,24
Well_4;2529;816;Зона_Б;gis;2015,1;;;;;;;;32,123;34,14;12,182;186,98
Well_4;2529;816;Зона_Б;gis;2015,6;;;;;;;;19,641;40,13;11,222;177,12
Well_4;2529;816;Зона_Б;gis;2016,1;;;;;;;;20,647;;11,598;175,45
