Скважина;X;Y;Зона;Тип;Глубина;Пористость;Проницаемость;Плотность;Кв;Кн;Лаборатория;Год;PZ;PS;GK;NGK
Well_6;4097;728;Зона_Б;core;2914,2;0,1124;3,63;2,551;0,3272;0,4919;Lab_C;2012,0;;;;
Well_6;4097;728;Зона_Б;core;2921,9;0,0666;0,27;2,556;0,1035;0,7787;Lab_A;2018,0;;;;
Well_6;4097;728;Зона_Б;core;2925,5;0,0789;0,46;2,542;0,2033;0,5254;Lab_B;2000,0;;;;
Well_6;4097;728;Зона_Б;core;2941,9;0,0888;0,19;2,528;0,515;0,4362;Lab_B;2008,0;;;;
Well_6;4097;728;Зона_Б;core;2953,6;0,0954;0,63;2,549;0,2759;0,4938;Lab_C;2008,0;;;;
Well_6;4097;728;Зона_Б;core;2978,8;0,1032;75,32;2,533;0,53;0,4394;Lab_A;2018,0;;;;
Well_6;4097;728;Зона_Б;core;3043,3;0,0602;0,11;2,587;0,2515;0,5936;Lab_A;2018,0;;;;
Well_6;4097;728;Зона_Б;core;3063,4;0,1109;256,9;2,47;0,2327;0,6614;Lab_B;1995,0;;;;
Well_6;4097;728;Зона_Б;core;3096,1;0,0162;0,01;2,668;0,2677;0,6848;Lab_A;2018,0;;;;
Well_6;4097;728;Зона_Б;gis;1882,7;;;;;;;;29,588;52,37;9,59;145,78
Well_6;4097;728;Зона_Б;gis;1883,2;;;;;;;;27,262;45,99;9,685;159,13
Well_6;4097;728;Зона_Б;gis;1883,7;;;;;;;;23,435;39,37;;165,56
Well_6;4097;728;Зона_Б;gis;1884,2;;;;;;;;22,994;45,48;11,008;170,93
Well_6;4097;728;Зона_Б;gis;1884,7;;;;;;;;31,169;40,46;10,704;166,21
Well_6;4097;728;Зона_Б;gis;1885,2;;;;;;;;30,99;45,02;10,964;167,03
Well_6;4097;728;Зона_Б;gis;1885,7;;;;;;;;28,834;45,71;10,351;170,24
Well_6;4097;728;Зона_Б;gis;1886,2;;;;;;;;39,167;40,27;10,463;164,92
Well_6;4097;728;Зона_Б;gis;1886,7;;;;;;;;18,58;41,97;10,208;161,96
Well_6;4097;728;Зона_Б;gis;1887,2;;;;;;;;27,233;39,5;10,564;161,96
Well_6;4097;728;Зона_Б;gis;1887,7;;;;;;;;15,247;46,56;10,144;162,43
Well_6;4097;728;Зона_Б;gis;1888,2;;;;;;;;30,325;37,19;11,794;180,35
Well_6;4097;728;Зона_Б;gis;1888,7;;;;;;;;23,282;44,03;11,124;155,01
Well_6;4097;728;Зона_Б;gis;1889,2;;;;;;;;12,912;43,99;10,226;162,94
Well_6;4097;728;Зона_Б;gis;1889,7;;;;;;;;24,791;;10,424;171,75
Well_6;4097;728;Зона_Б;gis;1890,2;;;;;;;;24,055;37,65;10,956;162,54
Well_6;4097;728;Зона_Б;gis;1890,7;;;;;;;;21,991;48,83;10,488;158,84
Well_6;4097;728;Зона_Б;gis;1891,2;;;;;;;;29,512;38,57;10,597;168,11
Well_6;4097;728;Зона_Б;gis;1891,7;;;;;;;;68,298;40,22;;173,96
Well_6;4097;728;Зона_Б;gis;1892,2;;;;;;;;42,689;36,52;10,996;179,44
Well_6;4097;728;Зона_Б;gis;1892,7;;;;;;;;32,823;39,92;10,556;175,37
Well_6;4097;728;Зона_Б;gis;1893,2;;;;;;;;17,652;41,78;;178,14
Well_6;4097;728;Зона_Б;gis;1893,7;;;;;;;;37,743;41,47;9,803;
Well_6;4097;728;Зона_Б;gis;1894,2;;;;;;;;22,855;49,46;10,771;163,04
Well_6;4097;728;Зона_Б;gis;1894,7;;;;;;;;21,161;44,89;11,177;167,95
Well_6;4097;728;Зона_Б;gis;1895,2;;;;;;;;24,267;50,7;10,063;164,15
Well_6;4097;728;Зона_Б;gis;1895,7;;;;;;;;29,01;47,26;11,297;159,45
Well_6;4097;728;Зона_Б;gis;1896,2;;;;;;;;28,61;35,61;;173,05
Well_6;4097;728;Зона_Б;gis;1896,7;;;;;;;;35,611;38,09;9,775;168,41
Well_6;4097;728;Зона_Б;gis;1897,2;;;;;;;;14,794;33,07;11,707;181,03
Well_6;4097;728;Зона_Б;gis;1897,7;;;;;;;;;44,81;10,458;173,34
Well_6;4097;728;Зона_Б;gis;1898,2;;;;;;;;28,813;;10,173;158,36
Well_6;4097;728;Зона_Б;gis;1898,7;;;;;;;;18,88;43,63;9,791;166,09
Well_6;4097;728;Зона_Б;gis;1899,2;;;;;;;;20,429;37,71;11,029;190,05
Well_6;4097;728;Зона_Б;gis;1899,7;;;;;;;;19,327;48,36;10,263;163,25
Well_6;4097;728;Зона_Б;gis;1900,2;;;;;;;;25,669;44,32;10,587;169,43
Well_6;4097;728;Зона_Б;gis;1900,7;;;;;;;;27,182;42,67;10,333;162,0
Well_6;4097;728;Зона_Б;gis;1901,2;;;;;;;;24,494;42,74;10,988;179,63
Well_6;4097;728;Зона_Б;gis;1901,7;;;;;;;;17,393;43,95;10,514;168,79
Well_6;4097;728;Зона_Б;gis;1902,2;;;;;;;;23,666;42,76;9,642;163,24
Well_6;4097;728;Зона_Б;gis;1902,7;;;;;;;;23,231;42,17;10,632;170,97
Well_6;4097;728;Зона_Б;gis;1903,2;;;;;;;;19,882;46,16;11,178;167,63
Well_6;4097;728;Зона_Б;gis;1903,7;;;;;;;;;45,69;10,448;167,67
Well_6;4097;728;Зона_Б;gis;1904,2;;;;;;;;38,469;38,46;10,169;165,29
Well_6;4097;728;Зона_Б;gis;1904,7;;;;;;;;15,0;31,7;11,139;179,93
Well_6;4097;728;Зона_Б;gis;1905,2;;;;;;;;21,279;40,01;10,36;165,07
Well_6;4097;728;Зона_Б;gis;1905,7;;;;;;;;12,435;44,32;10,346;167,6
Well_6;4097;728;Зона_Б;gis;1906,2;;;;;;;;27,43;44,69;10,134;170,81
Well_6;4097;728;Зона_Б;gis;1906,7;;;;;;;;33,361;37,89;;172,65
Well_6;4097;728;Зона_Б;gis;1907,2;;;;;;;;21,268;41,92;10,341;171,95
Well_6;4097;728;Зона_Б;gis;1907,7;;;;;;;;39,907;42,26;10,703;172,28
Well_6;4097;728;Зона_Б;gis;1908,2;;;;;;;;30,272;42,49;9,85;168,83
Well_6;4097;728;Зона_Б;gis;1908,7;;;;;;;;21,644;41,11;10,8;177,3
Well_6;4097;728;Зона_Б;gis;1909,2;;;;;;;;42,061;42,29;10,172;161,67
Well_6;4097;728;Зона_Б;gis;1909,7;;;;;;;;34,56;41,1;11,469;176,71
Well_6;4097;728;Зона_Б;gis;1910,2;;;;;;;;25,494;39,93;10,329;178,93
Well_6;4097;728;Зона_Б;gis;1910,7;;;;;;;;29,123;38,83;10,884;182,05
Well_6;4097;728;Зона_Б;gis;1911,2;;;;;;;;17,084;42,1;9,925;157,84
Well_6;4097;728;Зона_Б;gis;1911,7;;;;;;;;13,957;44,55;10,884;166,97
Well_6;4097;728;Зона_Б;gis;1912,2;;;;;;;;21,964;38,92;10,21;163,76
Well_6;4097;728;Зона_Б;gis;1912,7;;;;;;;;24,042;45,96;9,682;155,14
Well_6;4097;728;Зона_Б;gis;1913,2;;;;;;;;42,985;42,71;11,227;164,49
Well_6;4097;728;Зона_Б;gis;1913,7;;;;;;;;35,382;38,43;10,919;175,77
Well_6;4097;728;Зона_Б;gis;1914,2;;;;;;;;21,866;41,24;10,899;168,6
Well_6;4097;728;Зона_Б;gis;1914,7;;;;;;;;34,657;45,84;10,626;167,79
Well_6;4097;728;Зона_Б;gis;1915,2;;;;;;;;28,872;46,61;10,486;164,04
Well_6;4097;728;Зона_Б;gis;1915,7;;;;;;;;22,531;37,14;9,476;177,07
Well_6;4097;728;Зона_Б;gis;1916,2;;;;;;;;43,365;43,2;10,72;174,21
Well_6;4097;728;Зона_Б;gis;1916,7;;;;;;;;39,798;40,79;11,09;175,5
Well_6;4097;728;Зона_Б;gis;1917,2;;;;;;;;22,983;34,22;10,657;174,03
Well_6;4097;728;Зона_Б;gis;1917,7;;;;;;;;22,266;45,69;10,052;
Well_6;4097;728;Зона_Б;gis;1918,2;;;;;;;;11,481;41,72;10,341;159,92
Well_6;4097;728;Зона_Б;gis;1918,7;;;;;;;;29,006;41,63;11,691;170,17
Well_6;4097;728;Зона_Б;gis;1919,2;;;;;;;;38,673;43,89;10,453;157,32
Well_6;4097;728;Зона_Б;gis;1919,7;;;;;;;;20,34;46,47;10,24;172,7
Well_6;4097;728;Зона_Б;gis;1920,2;;;;;;;;19,186;33,51;10,749;
Well_6;4097;728;Зона_Б;gis;1920,7;;;;;;;;22,524;48,37;9,74;166,95
Well_6;4097;728;Зона_Б;gis;1921,2;;;;;;;;41,797;45,75;9,95;157,27
Well_6;4097;728;Зона_Б;gis;1921,7;;;;;;;;23,193;41,17;10,093;166,86
Well_6;4097;728;Зона_Б;gis;1922,2;;;;;;;;24,496;39,33;11,027;171,04
Well_6;4097;728;Зона_Б;gis;1922,7;;;;;;;;49,81;40,67;9,957;177,86
Well_6;4097;728;Зона_Б;gis;1923,2;;;;;;;;48,32;42,25;10,11;167,25
Well_6;4097;728;Зона_Б;gis;1923,7;;;;;;;;13,825;40,58;11,126;168,92
Well_6;4097;728;Зона_Б;gis;1924,2;;;;;;;;;40,82;9,853;172,68
Well_6;4097;728;Зона_Б;gis;1924,7;;;;;;;;18,12;39,62;10,783;171,82
Well_6;4097;728;Зона_Б;gis;1925,2;;;;;;;;71,433;42,76;9,63;168,28
Well_6;4097;728;Зона_Б;gis;1925,7;;;;;;;;15,918;46,29;11,053;165,35
Well_6;4097;728;Зона_Б;gis;1926,2;;;;;;;;18,153;44,52;10,912;160,48
Well_6;4097;728;Зона_Б;gis;1926,7;;;;;;;;16,347;46,92;10,2;174,03
Well_6;4097;728;Зона_Б;gis;1927,2;;;;;;;;20,122;45,69;10,045;167,29
Well_6;4097;728;Зона_Б;gis;1927,7;;;;;;;;22,875;46,36;10,558;164,65
Well_6;4097;728;Зона_Б;gis;1928,2;;;;;;;;16,391;41,01;11,147;175,14
Well_6;4097;728;Зона_Б;gis;1928,7;;;;;;;;20,197;34,72;10,341;175,42
Well_6;4097;728;Зона_Б;gis;1929,2;;;;;;;;26,567;40,19;10,899;172,6
Well_6;4097;728;Зона_Б;gis;1929,7;;;;;;;;20,868;43,01;9,748;162,75
Well_6;4097;728;Зона_Б;gis;1930,2;;;;;;;;12,508;43,41;11,414;171,9
Well_6;4097;728;Зона_Б;gis;1930,7;;;;;;;;;38,03;10,711;
Well_6;4097;728;Зона_Б;gis;1931,2;;;;;;;;28,558;47,03;10,058;162,68
Well_6;4097;728;Зона_Б;gis;1931,7;;;;;;;;25,501;41,77;10,326;167,22
Well_6;4097;728;Зона_Б;gis;1932,2;;;;;;;;23,437;37,16;11,686;181,62
Well_6;4097;728;Зона_Б;gis;1932,7;;;;;;;;35,137;45,93;9,862;171,36
Well_6;4097;728;Зона_Б;gis;1933,2;;;;;;;;24,249;47,12;9,691;174,18
Well_6;4097;728;Зона_Б;gis;1933,7;;;;;;;;16,808;40,44;10,679;179,38
Well_6;4097;728;Зона_Б;gis;1934,2;;;;;;;;27,754;40,65;11,877;175,74
Well_6;4097;728;Зона_Б;gis;1934,7;;;;;;;;21,703;46,66;10,377;165,46
Well_6;4097;728;Зона_Б;gis;1935,2;;;;;;;;37,833;47,15;10,465;162,0
Well_6;4097;728;Зона_Б;gis;1935,7;;;;;;;;15,924;35,88;10,709;169,91
Well_6;4097;728;Зона_Б;gis;1936,2;;;;;;;;41,624;43,99;10,271;172,47
Well_6;4097;728;Зона_Б;gis;1936,7;;;;;;;;22,21;43,48;10,546;159,43
Well_6;4097;728;Зона_Б;gis;1937,2;;;;;;;;34,296;42,23;11,666;166,96
Well_6;4097;728;Зона_Б;gis;1937,7;;;;;;;;26,772;41,8;10,258;165,83
Well_6;4097;728;Зона_Б;gis;1938,2;;;;;;;;25,469;42,1;10,318;182,42
Well_6;4097;728;Зона_Б;gis;1938,7;;;;;;;;25,655;45,67;10,978;165,32
Well_6;4097;728;Зона_Б;gis;1939,2;;;;;;;;21,261;37,1;10,868;176,13
Well_6;4097;728;Зона_Б;gis;1939,7;;;;;;;;24,118;42,91;10,706;172,82
Well_6;4097;728;Зона_Б;gis;1940,2;;;;;;;;41,01;43,18;10,746;164,93
Well_6;4097;728;Зона_Б;gis;1940,7;;;;;;;;24,968;41,94;10,761;172,68
Well_6;4097;728;Зона_Б;gis;1941,2;;;;;;;;30,96;;;171,99
Well_6;4097;728;Зона_Б;gis;1941,7;;;;;;;;30,864;37,87;11,396;179,07
Well_6;4097;728;Зона_Б;gis;1942,2;;;;;;;;25,526;43,83;10,062;162,34
Well_6;4097;728;Зона_Б;gis;1942,7;;;;;;;;16,596;48,85;9,762;155,17
Well_6;4097;728;Зона_Б;gis;1943,2;;;;;;;;19,845;43,93;11,071;
Well_6;4097;728;Зона_Б;gis;1943,7;;;;;;;;28,161;39,26;11,169;178,6
Well_6;4097;728;Зона_Б;gis;1944,2;;;;;;;;34,648;41,57;10,591;170,91
Well_6;4097;728;Зона_Б;gis;1944,7;;;;;;;;25,972;38,96;11,641;178,69
Well_6;4097;728;Зона_Б;gis;1945,2;;;;;;;;38,264;44,98;;155,61
Well_6;4097;728;Зона_Б;gis;1945,7;;;;;;;;35,218;42,19;11,128;169,84
Well_6;4097;728;Зона_Б;gis;1946,2;;;;;;;;32,739;47,74;9,83;165,61
Well_6;4097;728;Зона_Б;gis;1946,7;;;;;;;;21,436;46,6;9,837;164,95
Well_6;4097;728;Зона_Б;gis;1947,2;;;;;;;;11,399;43,91;9,863;172,06
Well_6;4097;728;Зона_Б;gis;1947,7;;;;;;;;25,82;38,69;11,232;166,22
Well_6;4097;728;Зона_Б;gis;1948,2;;;;;;;;37,361;44,6;10,883;161,94
Well_6;4097;728;Зона_Б;gis;1948,7;;;;;;;;12,052;43,01;10,833;168,23
Well_6;4097;728;Зона_Б;gis;1949,2;;;;;;;;35,207;45,67;9,188;169,45
Well_6;4097;728;Зона_Б;gis;1949,7;;;;;;;;22,839;;10,461;165,75
Well_6;4097;728;Зона_Б;gis;1950,2;;;;;;;;20,818;41,12;10,825;154,88
Well_6;4097;728;Зона_Б;gis;1950,7;;;;;;;;16,214;39,53;11,269;168,2
Well_6;4097;728;Зона_Б;gis;1951,2;;;;;;;;31,054;36,95;11,205;180,64
Well_6;4097;728;Зона_Б;gis;1951,7;;;;;;;;56,029;46,08;10,164;162,68
Well_6;4097;728;Зона_Б;gis;1952,2;;;;;;;;;42,59;11,26;165,91
Well_6;4097;728;Зона_Б;gis;1952,7;;;;;;;;29,142;41,37;9,98;167,11
Well_6;4097;728;Зона_Б;gis;1953,2;;;;;;;;17,059;45,18;9,951;166,93
Well_6;4097;728;Зона_Б;gis;1953,7;;;;;;;;33,579;42,79;10,645;181,58
Well_6;4097;728;Зона_Б;gis;1954,2;;;;;;;;29,154;43,19;11,01;
Well_6;4097;728;Зона_Б;gis;1954,7;;;;;;;;25,746;38,26;11,13;182,78
Well_6;4097;728;Зона_Б;gis;1955,2;;;;;;;;21,271;42,35;9,712;160,06
Well_6;4097;728;Зона_Б;gis;1955,7;;;;;;;;18,399;34,46;11,3;167,11
Well_6;4097;728;Зона_Б;gis;1956,2;;;;;;;;24,925;41,8;10,415;174,3
Well_6;4097;728;Зона_Б;gis;1956,7;;;;;;;;17,965;46,24;10,732;177,74
Well_6;4097;728;Зона_Б;gis;1957,2;;;;;;;;49,275;43,17;11,243;168,77
Well_6;4097;728;Зона_Б;gis;1957,7;;;;;;;;30,832;44,2;10,038;178,9
Well_6;4097;728;Зона_Б;gis;1958,2;;;;;;;;41,038;44,39;9,927;162,62
Well_6;4097;728;Зона_Б;gis;1958,7;;;;;;;;23,117;45,76;9,249;150,5
Well_6;4097;728;Зона_Б;gis;1959,2;;;;;;;;18,466;42,1;10,788;171,14
Well_6;4097;728;Зона_Б;gis;1959,7;;;;;;;;24,578;40,71;10,033;
Well_6;4097;728;Зона_Б;gis;1960,2;;;;;;;;28,67;37,44;10,863;186,14
Well_6;4097;728;Зона_Б;gis;1960,7;;;;;;;;27,243;42,09;12,113;176,72
Well_6;4097;728;Зона_Б;gis;1961,2;;;;;;;;39,462;45,1;9,932;166,28
Well_6;4097;728;Зона_Б;gis;1961,7;;;;;;;;16,854;40,76;10,894;166,06
Well_6;4097;728;Зона_Б;gis;1962,2;;;;;;;;22,281;;10,402;157,68
Well_6;4097;728;Зона_Б;gis;1962,7;;;;;;;;44,636;43,98;9,116;160,75
Well_6;4097;728;Зона_Б;gis;1963,2;;;;;;;;27,41;37,86;10,713;174,1
Well_6;4097;728;Зона_Б;gis;1963,7;;;;;;;;43,037;37,63;9,043;164,8
Well_6;4097;728;Зона_Б;gis;1964,2;;;;;;;;28,476;42,54;9,705;175,53
Well_6;4097;728;Зона_Б;gis;1964,7;;;;;;;;16,233;41,81;11,107;179,31
Well_6;4097;728;Зона_Б;gis;1965,2;;;;;;;;15,21;41,56;9,251;165,06
Well_6;4097;728;Зона_Б;gis;1965,7;;;;;;;;31,973;39,06;9,949;168,69
Well_6;4097;728;Зона_Б;gis;1966,2;;;;;;;;20,377;35,17;10,559;176,84
Well_6;4097;728;Зона_Б;gis;1966,7;;;;;;;;38,574;39,79;10,94;166,6
Well_6;4097;728;Зона_Б;gis;1967,2;;;;;;;;21,498;35,12;11,281;176,57
Well_6;4097;728;Зона_Б;gis;1967,7;;;;;;;;26,557;41,96;9,679;162,34
Well_6;4097;728;Зона_Б;gis;1968,2;;;;;;;;27,39;41,28;10,549;175,89
Well_6;4097;728;Зона_Б;gis;1968,7;;;;;;;;20,319;40,91;11,03;175,79
Well_6;4097;728;Зона_Б;gis;1969,2;;;;;;;;25,615;43,07;9,679;160,94
Well_6;4097;728;Зона_Б;gis;1969,7;;;;;;;;13,812;31,54;10,382;174,24
Well_6;4097;728;Зона_Б;gis;1970,2;;;;;;;;33,145;43,42;9,718;164,97
Well_6;4097;728;Зона_Б;gis;1970,7;;;;;;;;14,415;40,94;10,343;164,35
Well_6;4097;728;Зона_Б;gis;1971,2;;;;;;;;38,023;40,15;11,731;183,32
Well_6;4097;728;Зона_Б;gis;1971,7;;;;;;;;19,836;39,7;10,129;178,96
Well_6;4097;728;Зона_Б;gis;1972,2;;;;;;;;33,589;42,8;9,388;165,6
Well_6;4097;728;Зона_Б;gis;1972,7;;;;;;;;19,97;40,84;10,067;166,73
Well_6;4097;728;Зона_Б;gis;1973,2;;;;;;;;13,475;41,36;10,224;164,13
Well_6;4097;728;Зона_Б;gis;1973,7;;;;;;;;25,775;41,91;10,304;177,68
Well_6;4097;728;Зона_Б;gis;1974,2;;;;;;;;26,102;43,1;10,056;167,64
Well_6;4097;728;Зона_Б;gis;1974,7;;;;;;;;29,52;41,95;10,079;164,92
Well_6;4097;728;Зона_Б;gis;1975,2;;;;;;;;37,234;;10,984;172,82
Well_6;4097;728;Зона_Б;gis;1975,7;;;;;;;;33,443;36,95;11,114;177,34
Well_6;4097;728;Зона_Б;gis;1976,2;;;;;;;;36,207;47,76;9,487;162,64
Well_6;4097;728;Зона_Б;gis;1976,7;;;;;;;;23,204;44,64;10,632;156,9
Well_6;4097;728;Зона_Б;gis;1977,2;;;;;;;;19,117;47,85;10,334;169,93
Well_6;4097;728;Зона_Б;gis;1977,7;;;;;;;;25,473;43,9;10,843;169,29
Well_6;4097;728;Зона_Б;gis;1978,2;;;;;;;;25,958;45,35;11,199;171,78
Well_6;4097;728;Зона_Б;gis;1978,7;;;;;;;;20,937;38,98;10,042;164,06
Well_6;4097;728;Зона_Б;gis;1979,2;;;;;;;;30,999;41,77;10,022;169,56
Well_6;4097;728;Зона_Б;gis;1979,7;;;;;;;;25,103;36,2;11,26;175,84
Well_6;4097;728;Зона_Б;gis;1980,2;;;;;;;;20,168;39,69;10,453;170,75
Well_6;4097;728;Зона_Б;gis;1980,7;;;;;;;;;40,49;9,498;159,65
Well_6;4097;728;Зона_Б;gis;1981,2;;;;;;;;25,398;41,13;11,354;179,68
Well_6;4097;728;Зона_Б;gis;1981,7;;;;;;;;17,625;39,19;9,28;159,75
Well_6;4097;728;Зона_Б;gis;1982,2;;;;;;;;33,061;40,89;11,007;172,17
Well_6;4097;728;Зона_Б;gis;1982,7;;;;;;;;29,841;40,61;10,591;177,39
Well_6;4097;728;Зона_Б;gis;1983,2;;;;;;;;16,97;37,39;10,594;168,16
Well_6;4097;728;Зона_Б;gis;1983,7;;;;;;;;32,194;38,94;10,801;168,86
Well_6;4097;728;Зона_Б;gis;1984,2;;;;;;;;21,994;36,5;10,756;171,66
Well_6;4097;728;Зона_Б;gis;1984,7;;;;;;;;27,583;48,92;9,968;169,71
Well_6;4097;728;Зона_Б;gis;1985,2;;;;;;;;22,456;42,6;11,02;161,36
Well_6;4097;728;Зона_Б;gis;1985,7;;;;;;;;23,793;38,77;10,802;175,8
Well_6;4097;728;Зона_Б;gis;1986,2;;;;;;;;24,032;50,75;8,92;
Well_6;4097;728;Зона_Б;gis;1986,7;;;;;;;;19,421;38,5;11,372;167,08
Well_6;4097;728;Зона_Б;gis;1987,2;;;;;;;;20,086;46,47;10,411;164,8
Well_6;4097;728;Зона_Б;gis;1987,7;;;;;;;;39,703;47,94;11,409;172,19
Well_6;4097;728;Зона_Б;gis;1988,2;;;;;;;;20,652;44,75;10,622;165,09
Well_6;4097;728;Зона_Б;gis;1988,7;;;;;;;;20,556;35,25;10,386;173,8
Well_6;4097;728;Зона_Б;gis;1989,2;;;;;;;;46,592;39,39;10,73;170,65
Well_6;4097;728;Зона_Б;gis;1989,7;;;;;;;;;46,54;10,337;160,87
Well_6;4097;728;Зона_Б;gis;1990,2;;;;;;;;23,56;47,84;9,718;165,86
Well_6;4097;728;Зона_Б;gis;1990,7;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;1991,2;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;1991,7;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;1992,2;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;1992,7;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;1993,2;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;1993,7;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;1994,2;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;1994,7;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;1995,2;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;1995,7;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;1996,2;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;1996,7;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;1997,2;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;1997,7;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;1998,2;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;1998,7;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;1999,2;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;1999,7;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;2000,2;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;2000,7;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;2001,2;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;2001,7;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;2002,2;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;2002,7;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;2003,2;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;2003,7;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;2004,2;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;2004,7;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;2005,2;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;2005,7;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;2006,2;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;2006,7;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;2007,2;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;2007,7;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;2008,2;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;2008,7;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;2009,2;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;2009,7;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;2010,2;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;2010,7;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;2011,2;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;2011,7;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;2012,2;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;2012,7;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;2013,2;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;2013,7;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;2014,2;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;2014,7;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;2015,2;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;2015,7;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;2016,2;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;2016,7;;;;;;;;;;;
Well_6;4097;728;Зона_Б;gis;2017,2;;;;;;;;;;;
