Well;X_m;Y_m;Zone;Type;Depth_m;Porosity;Permeability;Density;Sw;So;Lab;year;PZ;PS;GK;NGK
Well_15;4016;1447;Зона_Б;gis;1806.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1807.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1807.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1808.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1808.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1809.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1809.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1810.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1810.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1811.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1811.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1812.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1812.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1813.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1813.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1814.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1814.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1815.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1815.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1816.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1816.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1817.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1817.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1818.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1818.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1819.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1819.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1820.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1820.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1821.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1821.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1822.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1822.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1823.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1823.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1824.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1824.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1825.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1825.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1826.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1826.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1827.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1827.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1828.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1828.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1829.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1829.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1830.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1830.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1831.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1831.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1832.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1832.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1833.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1833.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1834.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1834.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1835.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1835.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1836.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1836.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1837.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1837.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1838.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1838.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1839.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1839.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1840.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1840.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1841.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1841.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1842.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1842.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_15;4016;1447;Зона_Б;gis;1843.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;19.742;49.8;9.237;140.44
Well_15;4016;1447;Зона_Б;gis;1843.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;26.955;52.17;8.508;144.73
Well_15;4016;1447;Зона_Б;gis;1844.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;17.852;51.85;9.354;142.45
Well_15;4016;1447;Зона_Б;gis;1844.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;26.186;57.52;7.764;138.11
Well_15;4016;1447;Зона_Б;gis;1845.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;31.767;56.72;8.46;146.03
Well_15;4016;1447;Зона_Б;gis;1845.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;16.863;51.46;8.521;142.28
Well_15;4016;1447;Зона_Б;gis;1846.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;22.528;56.4;8.56;137.51
Well_15;4016;1447;Зона_Б;gis;1846.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;27.006;53.96;7.939;142.92
Well_15;4016;1447;Зона_Б;gis;1847.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;18.879;51.52;8.798;143.84
Well_15;4016;1447;Зона_Б;gis;1847.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;13.068;53.26;8.749;141.32
Well_15;4016;1447;Зона_Б;gis;1848.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;25.598;51.34;8.016;146.19
Well_15;4016;1447;Зона_Б;gis;1848.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;15.558;54.72;9.031;NaN
Well_15;4016;1447;Зона_Б;gis;1849.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;42.875;56.04;7.745;129.1
Well_15;4016;1447;Зона_Б;gis;1849.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;17.957;53.77;8.773;153.83
Well_15;4016;1447;Зона_Б;gis;1850.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;12.207;53.12;8.829;144.67
Well_15;4016;1447;Зона_Б;gis;1850.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;31.489;55.08;8.497;141.77
Well_15;4016;1447;Зона_Б;gis;1851.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;16.058;57.22;8.361;132.44
Well_15;4016;1447;Зона_Б;gis;1851.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;27.354;58.57;8.069;130.63
Well_15;4016;1447;Зона_Б;gis;1852.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;17.595;50.63;8.785;145.2
Well_15;4016;1447;Зона_Б;gis;1852.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;20.714;65.22;8.297;142.18
Well_15;4016;1447;Зона_Б;gis;1853.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;41.809;55.64;8.119;138.44
Well_15;4016;1447;Зона_Б;gis;1853.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;51.98;8.914;154.99
Well_15;4016;1447;Зона_Б;gis;1854.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;29.547;53.66;8.713;145.8
Well_15;4016;1447;Зона_Б;gis;1854.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;18.668;50.86;8.797;137.79
Well_15;4016;1447;Зона_Б;gis;1855.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;13.997;54.47;8.323;146.06
Well_15;4016;1447;Зона_Б;gis;1855.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;30.038;51.26;8.868;150.8
Well_15;4016;1447;Зона_Б;gis;1856.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;19.338;51.16;8.715;138.58
Well_15;4016;1447;Зона_Б;gis;1856.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;19.901;NaN;7.756;137.3
Well_15;4016;1447;Зона_Б;gis;1857.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;21.374;54.4;8.521;140.85
Well_15;4016;1447;Зона_Б;gis;1857.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;25.125;59.94;8.1;134.32
Well_15;4016;1447;Зона_Б;gis;1858.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;17.902;50.36;8.529;149.02
Well_15;4016;1447;Зона_Б;gis;1858.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;21.786;50.3;8.458;149.75
Well_15;4016;1447;Зона_Б;gis;1859.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;22.944;56.43;NaN;136.47
Well_15;4016;1447;Зона_Б;gis;1859.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;26.302;54.23;8.568;152.54
Well_15;4016;1447;Зона_Б;gis;1860.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;24.761;59.54;6.867;144.59
Well_15;4016;1447;Зона_Б;gis;1860.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;22.544;56.33;9.631;138.2
Well_15;4016;1447;Зона_Б;gis;1861.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;28.893;49.17;9.11;141.0
Well_15;4016;1447;Зона_Б;gis;1861.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;24.81;52.39;8.662;138.87
Well_15;4016;1447;Зона_Б;gis;1862.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;14.062;54.13;8.797;142.68
