Well;X_m;Y_m;Zone;Type;Depth_m;Porosity;Permeability;Density;Sw;So;Lab;year;PZ;PS;GK;NGK
Well_12;1838;1425;Зона_А;gis;1897.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1897.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1898.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1898.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1899.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1899.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1900.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1900.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1901.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1901.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1902.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1902.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1903.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1903.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1904.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1904.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1905.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1905.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1906.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1906.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1907.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1907.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1908.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1908.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1909.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1909.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1910.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1910.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1911.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1911.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1912.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1912.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1913.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1913.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1914.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1914.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1915.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1915.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1916.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1916.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1917.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1917.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1918.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1918.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1919.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1919.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1920.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1920.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1921.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1921.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1922.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1922.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1923.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1923.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1924.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1924.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1925.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1925.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1926.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1926.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1927.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1927.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1928.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1928.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1929.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1929.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1930.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1930.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1931.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1931.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1932.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1932.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1933.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1933.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1934.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1934.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1935.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1935.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1936.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1936.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1937.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1937.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1938.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1938.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1939.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1939.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1940.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1940.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1941.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1941.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1942.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1942.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1943.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1943.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1944.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1944.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1945.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1945.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1946.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1946.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1947.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1947.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1948.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1948.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1949.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1949.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1950.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1950.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1951.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1951.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1952.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1952.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1953.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1953.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1954.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1954.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1955.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1955.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1956.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1956.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_12;1838;1425;Зона_А;gis;1957.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;23.542;44.9;10.157;159.97
Well_12;1838;1425;Зона_А;gis;1957.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;29.311;46.9;NaN;151.51
Well_12;1838;1425;Зона_А;gis;1958.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;22.54;45.4;10.679;163.17
Well_12;1838;1425;Зона_А;gis;1958.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;48.674;52.73;9.568;145.29
Well_12;1838;1425;Зона_А;gis;1959.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;30.796;53.54;9.972;153.12
Well_12;1838;1425;Зона_А;gis;1959.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;20.13;42.94;10.354;159.55
Well_12;1838;1425;Зона_А;gis;1960.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;34.06;51.06;9.332;160.58
Well_12;1838;1425;Зона_А;gis;1960.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;26.195;45.05;9.662;167.96
Well_12;1838;1425;Зона_А;gis;1961.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;20.627;44.1;9.633;159.21
Well_12;1838;1425;Зона_А;gis;1961.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;41.534;46.66;9.533;166.72
