WELL_ID,X_M,Y_M,ZONE,DATA_TYPE,DEPTH_M,POROSITY,PERMEABILITY_MD,DENSITY_GCC,WATER_SATURATION,OIL_SATURATION,LAB_ID,YEAR,PZ,PS,GK,NGK
Well_41,3267,3519,Зона_Б,gis,1642.3,nan,nan,nan,nan,nan,nan,nan,77.208,72.95,nan,101.38
Well_41,3267,3519,Зона_Б,gis,1642.8,nan,nan,nan,nan,nan,nan,nan,44.693,81.63,4.703,89.22
Well_41,3267,3519,Зона_Б,gis,1643.3,nan,nan,nan,nan,nan,nan,nan,39.816,75.8,4.674,93.7
Well_41,3267,3519,Зона_Б,gis,1643.8,nan,nan,nan,nan,nan,nan,nan,39.023,82.07,4.766,90.39
Well_41,3267,3519,Зона_Б,gis,1644.3,nan,nan,nan,nan,nan,nan,nan,20.048,74.79,5.474,84.74
Well_41,3267,3519,Зона_Б,gis,1644.8,nan,nan,nan,nan,nan,nan,nan,47.759,75.6,4.595,82.63
Well_41,3267,3519,Зона_Б,gis,1645.3,nan,nan,nan,nan,nan,nan,nan,24.204,79.61,5.11,99.97
Well_41,3267,3519,Зона_Б,gis,1645.8,nan,nan,nan,nan,nan,nan,nan,56.124,76.59,4.445,96.01
Well_41,3267,3519,Зона_Б,gis,1646.3,nan,nan,nan,nan,nan,nan,nan,32.458,77.45,4.622,85.14
Well_41,3267,3519,Зона_Б,gis,1646.8,nan,nan,nan,nan,nan,nan,nan,19.704,76.54,5.191,95.05
Well_41,3267,3519,Зона_Б,gis,1647.3,nan,nan,nan,nan,nan,nan,nan,83.81,82.54,5.225,81.3
Well_41,3267,3519,Зона_Б,gis,1647.8,nan,nan,nan,nan,nan,nan,nan,25.17,73.26,5.556,91.59
Well_41,3267,3519,Зона_Б,gis,1648.3,nan,nan,nan,nan,nan,nan,nan,19.67,79.92,5.248,98.4
Well_41,3267,3519,Зона_Б,gis,1648.8,nan,nan,nan,nan,nan,nan,nan,42.005,79.68,4.386,94.87
Well_41,3267,3519,Зона_Б,gis,1649.3,nan,nan,nan,nan,nan,nan,nan,22.745,78.68,6.069,87.7
Well_41,3267,3519,Зона_Б,gis,1649.8,nan,nan,nan,nan,nan,nan,nan,30.381,76.28,4.317,101.79
Well_41,3267,3519,Зона_Б,gis,1650.3,nan,nan,nan,nan,nan,nan,nan,29.749,75.56,6.145,98.18
Well_41,3267,3519,Зона_Б,gis,1650.8,nan,nan,nan,nan,nan,nan,nan,89.038,74.88,4.841,89.51
Well_41,3267,3519,Зона_Б,gis,1651.3,nan,nan,nan,nan,nan,nan,nan,39.835,80.82,4.087,96.94
Well_41,3267,3519,Зона_Б,gis,1651.8,nan,nan,nan,nan,nan,nan,nan,38.723,82.88,5.948,92.73
Well_41,3267,3519,Зона_Б,gis,1652.3,nan,nan,nan,nan,nan,nan,nan,32.519,nan,4.524,87.79
Well_41,3267,3519,Зона_Б,gis,1652.8,nan,nan,nan,nan,nan,nan,nan,26.44,78.82,4.458,96.58
Well_41,3267,3519,Зона_Б,gis,1653.3,nan,nan,nan,nan,nan,nan,nan,36.294,73.26,4.584,97.47
Well_41,3267,3519,Зона_Б,gis,1653.8,nan,nan,nan,nan,nan,nan,nan,39.137,81.89,nan,90.58
Well_41,3267,3519,Зона_Б,gis,1654.3,nan,nan,nan,nan,nan,nan,nan,40.224,80.66,4.712,86.47
Well_41,3267,3519,Зона_Б,gis,1654.8,nan,nan,nan,nan,nan,nan,nan,32.943,80.59,5.218,94.2
Well_41,3267,3519,Зона_Б,gis,1655.3,nan,nan,nan,nan,nan,nan,nan,46.501,77.26,5.936,84.32
Well_41,3267,3519,Зона_Б,gis,1655.8,nan,nan,nan,nan,nan,nan,nan,25.856,86.57,4.781,93.68
Well_41,3267,3519,Зона_Б,gis,1656.3,nan,nan,nan,nan,nan,nan,nan,40.13,82.33,5.536,83.56
Well_41,3267,3519,Зона_Б,gis,1656.8,nan,nan,nan,nan,nan,nan,nan,31.698,77.64,4.76,95.65
Well_41,3267,3519,Зона_Б,gis,1657.3,nan,nan,nan,nan,nan,nan,nan,43.277,79.09,4.525,89.75
Well_41,3267,3519,Зона_Б,gis,1657.8,nan,nan,nan,nan,nan,nan,nan,33.357,75.97,4.234,91.18
Well_41,3267,3519,Зона_Б,gis,1658.3,nan,nan,nan,nan,nan,nan,nan,31.212,81.42,nan,72.57
Well_41,3267,3519,Зона_Б,gis,1658.8,nan,nan,nan,nan,nan,nan,nan,19.319,86.2,5.02,87.13
Well_41,3267,3519,Зона_Б,gis,1659.3,nan,nan,nan,nan,nan,nan,nan,33.12,75.68,5.328,91.15
Well_41,3267,3519,Зона_Б,gis,1659.8,nan,nan,nan,nan,nan,nan,nan,35.344,76.55,4.289,89.29
Well_41,3267,3519,Зона_Б,gis,1660.3,nan,nan,nan,nan,nan,nan,nan,94.81,78.62,5.025,90.38
Well_41,3267,3519,Зона_Б,gis,1660.8,nan,nan,nan,nan,nan,nan,nan,41.019,80.82,5.111,105.2
Well_41,3267,3519,Зона_Б,gis,1661.3,nan,nan,nan,nan,nan,nan,nan,26.034,80.42,6.025,92.12
Well_41,3267,3519,Зона_Б,gis,1661.8,nan,nan,nan,nan,nan,nan,nan,54.413,84.65,5.292,80.88
Well_41,3267,3519,Зона_Б,gis,1662.3,nan,nan,nan,nan,nan,nan,nan,28.669,74.03,4.849,105.57
Well_41,3267,3519,Зона_Б,gis,1662.8,nan,nan,nan,nan,nan,nan,nan,40.87,81.98,4.665,83.86
Well_41,3267,3519,Зона_Б,gis,1663.3,nan,nan,nan,nan,nan,nan,nan,52.577,81.33,4.314,83.52
Well_41,3267,3519,Зона_Б,gis,1663.8,nan,nan,nan,nan,nan,nan,nan,28.802,82.47,3.833,84.44
Well_41,3267,3519,Зона_Б,gis,1664.3,nan,nan,nan,nan,nan,nan,nan,58.999,76.58,5.309,91.44
Well_41,3267,3519,Зона_Б,gis,1664.8,nan,nan,nan,nan,nan,nan,nan,143.443,82.88,3.699,93.77
Well_41,3267,3519,Зона_Б,gis,1665.3,nan,nan,nan,nan,nan,nan,nan,43.728,79.97,4.37,91.07
Well_41,3267,3519,Зона_Б,gis,1665.8,nan,nan,nan,nan,nan,nan,nan,32.178,79.52,4.88,96.79
Well_41,3267,3519,Зона_Б,gis,1666.3,nan,nan,nan,nan,nan,nan,nan,31.699,84.02,4.838,88.16
Well_41,3267,3519,Зона_Б,gis,1666.8,nan,nan,nan,nan,nan,nan,nan,27.886,83.28,4.329,93.31
Well_41,3267,3519,Зона_Б,gis,1667.3,nan,nan,nan,nan,nan,nan,nan,32.728,81.99,3.985,78.71
Well_41,3267,3519,Зона_Б,gis,1667.8,nan,nan,nan,nan,nan,nan,nan,22.64,77.06,4.875,87.84
Well_41,3267,3519,Зона_Б,gis,1668.3,nan,nan,nan,nan,nan,nan,nan,79.031,77.3,3.845,93.15
Well_41,3267,3519,Зона_Б,gis,1668.8,nan,nan,nan,nan,nan,nan,nan,55.313,83.2,4.202,88.14
Well_41,3267,3519,Зона_Б,gis,1669.3,nan,nan,nan,nan,nan,nan,nan,18.943,73.25,4.475,101.23
Well_41,3267,3519,Зона_Б,gis,1669.8,nan,nan,nan,nan,nan,nan,nan,29.921,75.85,5.231,97.3
Well_41,3267,3519,Зона_Б,gis,1670.3,nan,nan,nan,nan,nan,nan,nan,28.669,82.03,4.816,79.63
Well_41,3267,3519,Зона_Б,gis,1670.8,nan,nan,nan,nan,nan,nan,nan,47.607,nan,5.075,88.85
Well_41,3267,3519,Зона_Б,gis,1671.3,nan,nan,nan,nan,nan,nan,nan,58.198,77.42,4.062,77.37
Well_41,3267,3519,Зона_Б,gis,1671.8,nan,nan,nan,nan,nan,nan,nan,21.261,80.47,4.214,91.0
Well_41,3267,3519,Зона_Б,gis,1672.3,nan,nan,nan,nan,nan,nan,nan,93.727,83.59,4.849,97.25
Well_41,3267,3519,Зона_Б,gis,1672.8,nan,nan,nan,nan,nan,nan,nan,21.791,78.98,5.038,92.07
Well_41,3267,3519,Зона_Б,gis,1673.3,nan,nan,nan,nan,nan,nan,nan,36.344,80.05,5.503,87.92
Well_41,3267,3519,Зона_Б,gis,1673.8,nan,nan,nan,nan,nan,nan,nan,35.121,73.98,5.83,97.23
Well_41,3267,3519,Зона_Б,gis,1674.3,nan,nan,nan,nan,nan,nan,nan,39.862,89.58,4.247,83.63
Well_41,3267,3519,Зона_Б,gis,1674.8,nan,nan,nan,nan,nan,nan,nan,nan,78.07,4.936,89.72
Well_41,3267,3519,Зона_Б,gis,1675.3,nan,nan,nan,nan,nan,nan,nan,54.444,75.21,5.707,98.78
Well_41,3267,3519,Зона_Б,gis,1675.8,nan,nan,nan,nan,nan,nan,nan,115.549,79.34,4.611,94.47
Well_41,3267,3519,Зона_Б,gis,1676.3,nan,nan,nan,nan,nan,nan,nan,34.684,80.78,4.755,88.03
Well_41,3267,3519,Зона_Б,gis,1676.8,nan,nan,nan,nan,nan,nan,nan,63.483,81.59,4.668,93.62
Well_41,3267,3519,Зона_Б,gis,1677.3,nan,nan,nan,nan,nan,nan,nan,31.866,68.94,5.321,88.06
Well_41,3267,3519,Зона_Б,gis,1677.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1678.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1678.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1679.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1679.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1680.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1680.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1681.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1681.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1682.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1682.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1683.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1683.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1684.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1684.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1685.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1685.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1686.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1686.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1687.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1687.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1688.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1688.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1689.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1689.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1690.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1690.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1691.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1691.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1692.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1692.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1693.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1693.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1694.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1694.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1695.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1695.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1696.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1696.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1697.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1697.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1698.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1698.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1699.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1699.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1700.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1700.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1701.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1701.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1702.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1702.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1703.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1703.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1704.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1704.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1705.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1705.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1706.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1706.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1707.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1707.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1708.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1708.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1709.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1709.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1710.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1710.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1711.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1711.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1712.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1712.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1713.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1713.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1714.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1714.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1715.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1715.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1716.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1716.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1717.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1717.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1718.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1718.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1719.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1719.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1720.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1720.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1721.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1721.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1722.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1722.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1723.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1723.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1724.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_41,3267,3519,Зона_Б,gis,1724.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
