well_id,x,y,zone,type,depth_m,porosity,perm_md,density,sw,so,lab,year,PZ,PS,GK,NGK
Well_32,3232,2935,Зона_Б,gis,1617.7,,,,,,,,14.443,69.59,5.828,96.86
Well_32,3232,2935,Зона_Б,gis,1618.2,,,,,,,,15.514,71.4,4.665,97.21
Well_32,3232,2935,Зона_Б,gis,1618.7,,,,,,,,34.277,78.98,6.036,96.39
Well_32,3232,2935,Зона_Б,gis,1619.2,,,,,,,,15.541,71.26,6.681,103.4
Well_32,3232,2935,Зона_Б,gis,1619.7,,,,,,,,42.001,73.52,5.472,104.01
Well_32,3232,2935,Зона_Б,gis,1620.2,,,,,,,,52.108,74.41,5.241,100.29
Well_32,3232,2935,Зона_Б,gis,1620.7,,,,,,,,14.753,73.55,5.765,107.06
Well_32,3232,2935,Зона_Б,gis,1621.2,,,,,,,,24.972,73.18,6.104,102.23
Well_32,3232,2935,Зона_Б,gis,1621.7,,,,,,,,20.916,70.49,6.012,111.78
Well_32,3232,2935,Зона_Б,gis,1622.2,,,,,,,,15.769,69.58,5.83,116.85
Well_32,3232,2935,Зона_Б,gis,1622.7,,,,,,,,29.593,70.16,5.27,102.34
Well_32,3232,2935,Зона_Б,gis,1623.2,,,,,,,,33.122,74.9,5.906,106.17
Well_32,3232,2935,Зона_Б,gis,1623.7,,,,,,,,28.289,68.63,5.565,115.27
Well_32,3232,2935,Зона_Б,gis,1624.2,,,,,,,,58.425,71.75,4.986,105.38
Well_32,3232,2935,Зона_Б,gis,1624.7,,,,,,,,30.395,66.88,6.053,103.0
Well_32,3232,2935,Зона_Б,gis,1625.2,,,,,,,,17.729,68.52,7.049,117.9
Well_32,3232,2935,Зона_Б,gis,1625.7,,,,,,,,27.705,75.22,5.214,100.98
Well_32,3232,2935,Зона_Б,gis,1626.2,,,,,,,,37.241,69.81,6.449,111.04
Well_32,3232,2935,Зона_Б,gis,1626.7,,,,,,,,25.559,74.36,5.801,107.71
Well_32,3232,2935,Зона_Б,gis,1627.2,,,,,,,,22.005,74.72,6.435,107.19
Well_32,3232,2935,Зона_Б,gis,1627.7,,,,,,,,31.068,79.28,5.08,85.15
Well_32,3232,2935,Зона_Б,gis,1628.2,,,,,,,,36.793,70.31,4.606,105.12
Well_32,3232,2935,Зона_Б,gis,1628.7,,,,,,,,27.142,72.44,4.995,102.06
Well_32,3232,2935,Зона_Б,gis,1629.2,,,,,,,,26.936,78.85,6.2,105.11
Well_32,3232,2935,Зона_Б,gis,1629.7,,,,,,,,15.971,71.97,5.431,101.24
Well_32,3232,2935,Зона_Б,gis,1630.2,,,,,,,,30.592,73.11,7.312,103.41
Well_32,3232,2935,Зона_Б,gis,1630.7,,,,,,,,28.176,69.63,6.436,106.9
Well_32,3232,2935,Зона_Б,gis,1631.2,,,,,,,,19.065,75.54,5.735,106.96
Well_32,3232,2935,Зона_Б,gis,1631.7,,,,,,,,20.458,69.62,,101.46
Well_32,3232,2935,Зона_Б,gis,1632.2,,,,,,,,36.922,70.16,6.201,100.94
Well_32,3232,2935,Зона_Б,gis,1632.7,,,,,,,,17.058,73.34,6.319,110.29
Well_32,3232,2935,Зона_Б,gis,1633.2,,,,,,,,22.982,75.29,5.618,107.16
Well_32,3232,2935,Зона_Б,gis,1633.7,,,,,,,,38.109,69.71,5.878,106.68
Well_32,3232,2935,Зона_Б,gis,1634.2,,,,,,,,28.954,70.84,6.085,110.44
Well_32,3232,2935,Зона_Б,gis,1634.7,,,,,,,,27.256,70.26,6.09,102.07
Well_32,3232,2935,Зона_Б,gis,1635.2,,,,,,,,30.995,72.39,5.061,100.01
Well_32,3232,2935,Зона_Б,gis,1635.7,,,,,,,,22.994,69.29,6.758,113.68
Well_32,3232,2935,Зона_Б,gis,1636.2,,,,,,,,14.522,75.88,5.611,110.48
Well_32,3232,2935,Зона_Б,gis,1636.7,,,,,,,,18.265,79.96,5.956,99.03
Well_32,3232,2935,Зона_Б,gis,1637.2,,,,,,,,28.552,74.92,4.902,109.45
Well_32,3232,2935,Зона_Б,gis,1637.7,,,,,,,,34.957,77.53,5.135,96.36
Well_32,3232,2935,Зона_Б,gis,1638.2,,,,,,,,40.954,75.64,5.197,94.15
Well_32,3232,2935,Зона_Б,gis,1638.7,,,,,,,,20.033,69.47,6.251,110.86
Well_32,3232,2935,Зона_Б,gis,1639.2,,,,,,,,34.386,73.95,4.685,95.45
Well_32,3232,2935,Зона_Б,gis,1639.7,,,,,,,,58.653,77.35,5.744,101.89
Well_32,3232,2935,Зона_Б,gis,1640.2,,,,,,,,13.566,74.9,6.161,92.67
Well_32,3232,2935,Зона_Б,gis,1640.7,,,,,,,,16.606,71.59,,115.7
Well_32,3232,2935,Зона_Б,gis,1641.2,,,,,,,,20.482,78.98,4.886,108.1
Well_32,3232,2935,Зона_Б,gis,1641.7,,,,,,,,17.325,71.92,6.082,100.54
Well_32,3232,2935,Зона_Б,gis,1642.2,,,,,,,,21.279,,6.346,101.85
Well_32,3232,2935,Зона_Б,gis,1642.7,,,,,,,,37.007,73.73,5.289,109.78
Well_32,3232,2935,Зона_Б,gis,1643.2,,,,,,,,14.459,70.42,5.67,110.37
Well_32,3232,2935,Зона_Б,gis,1643.7,,,,,,,,27.637,72.93,5.951,106.35
Well_32,3232,2935,Зона_Б,gis,1644.2,,,,,,,,45.238,74.47,5.95,108.27
Well_32,3232,2935,Зона_Б,gis,1644.7,,,,,,,,17.366,71.67,5.436,116.67
Well_32,3232,2935,Зона_Б,gis,1645.2,,,,,,,,26.591,78.55,5.487,98.04
Well_32,3232,2935,Зона_Б,gis,1645.7,,,,,,,,23.961,69.54,6.487,109.89
Well_32,3232,2935,Зона_Б,gis,1646.2,,,,,,,,20.646,69.34,7.079,111.53
Well_32,3232,2935,Зона_Б,gis,1646.7,,,,,,,,14.93,68.87,5.133,109.91
Well_32,3232,2935,Зона_Б,gis,1647.2,,,,,,,,19.733,72.24,6.016,
Well_32,3232,2935,Зона_Б,gis,1647.7,,,,,,,,17.349,70.42,6.983,109.13
Well_32,3232,2935,Зона_Б,gis,1648.2,,,,,,,,16.967,68.49,6.529,109.31
Well_32,3232,2935,Зона_Б,gis,1648.7,,,,,,,,17.637,69.97,6.533,110.49
Well_32,3232,2935,Зона_Б,gis,1649.2,,,,,,,,28.791,71.0,6.026,103.63
Well_32,3232,2935,Зона_Б,gis,1649.7,,,,,,,,47.704,73.96,5.887,107.13
Well_32,3232,2935,Зона_Б,gis,1650.2,,,,,,,,32.132,70.52,6.153,111.58
Well_32,3232,2935,Зона_Б,gis,1650.7,,,,,,,,23.327,72.42,6.534,110.33
Well_32,3232,2935,Зона_Б,gis,1651.2,,,,,,,,13.867,72.91,6.29,104.58
Well_32,3232,2935,Зона_Б,gis,1651.7,,,,,,,,23.173,67.41,5.752,107.34
Well_32,3232,2935,Зона_Б,gis,1652.2,,,,,,,,25.608,69.2,6.559,104.47
Well_32,3232,2935,Зона_Б,gis,1652.7,,,,,,,,30.315,71.67,5.963,109.27
Well_32,3232,2935,Зона_Б,gis,1653.2,,,,,,,,36.978,76.46,5.195,102.01
Well_32,3232,2935,Зона_Б,gis,1653.7,,,,,,,,25.424,76.5,5.549,111.13
Well_32,3232,2935,Зона_Б,gis,1654.2,,,,,,,,17.226,64.73,5.646,121.43
Well_32,3232,2935,Зона_Б,gis,1654.7,,,,,,,,28.622,72.33,5.391,103.34
Well_32,3232,2935,Зона_Б,gis,1655.2,,,,,,,,26.883,72.15,6.601,107.02
Well_32,3232,2935,Зона_Б,gis,1655.7,,,,,,,,22.581,71.69,4.708,103.45
Well_32,3232,2935,Зона_Б,gis,1656.2,,,,,,,,14.012,72.68,6.345,104.51
Well_32,3232,2935,Зона_Б,gis,1656.7,,,,,,,,30.63,71.48,6.156,111.98
Well_32,3232,2935,Зона_Б,gis,1657.2,,,,,,,,31.383,74.95,6.03,109.61
Well_32,3232,2935,Зона_Б,gis,1657.7,,,,,,,,25.612,69.39,5.916,100.67
Well_32,3232,2935,Зона_Б,gis,1658.2,,,,,,,,21.267,68.66,6.343,108.55
Well_32,3232,2935,Зона_Б,gis,1658.7,,,,,,,,35.155,73.88,6.378,107.94
Well_32,3232,2935,Зона_Б,gis,1659.2,,,,,,,,32.035,68.82,6.14,118.33
Well_32,3232,2935,Зона_Б,gis,1659.7,,,,,,,,19.722,72.68,6.902,116.97
Well_32,3232,2935,Зона_Б,gis,1660.2,,,,,,,,37.536,76.81,5.576,97.64
Well_32,3232,2935,Зона_Б,gis,1660.7,,,,,,,,21.378,66.79,6.721,107.77
Well_32,3232,2935,Зона_Б,gis,1661.2,,,,,,,,22.433,69.99,6.093,103.14
Well_32,3232,2935,Зона_Б,gis,1661.7,,,,,,,,31.498,70.51,5.509,99.75
Well_32,3232,2935,Зона_Б,gis,1662.2,,,,,,,,27.227,75.44,5.773,122.92
Well_32,3232,2935,Зона_Б,gis,1662.7,,,,,,,,10.791,72.61,5.681,119.2
Well_32,3232,2935,Зона_Б,gis,1663.2,,,,,,,,17.182,69.12,6.132,110.88
Well_32,3232,2935,Зона_Б,gis,1663.7,,,,,,,,22.761,68.03,5.026,110.5
Well_32,3232,2935,Зона_Б,gis,1664.2,,,,,,,,31.532,76.86,5.566,95.55
Well_32,3232,2935,Зона_Б,gis,1664.7,,,,,,,,14.577,74.15,5.858,109.2
Well_32,3232,2935,Зона_Б,gis,1665.2,,,,,,,,22.677,69.29,6.045,110.04
Well_32,3232,2935,Зона_Б,gis,1665.7,,,,,,,,72.282,76.94,5.603,104.19
Well_32,3232,2935,Зона_Б,gis,1666.2,,,,,,,,45.152,80.35,5.746,97.92
Well_32,3232,2935,Зона_Б,gis,1666.7,,,,,,,,16.094,73.09,,99.9
Well_32,3232,2935,Зона_Б,gis,1667.2,,,,,,,,25.45,72.92,6.385,100.39
Well_32,3232,2935,Зона_Б,gis,1667.7,,,,,,,,19.819,74.6,5.639,110.58
Well_32,3232,2935,Зона_Б,gis,1668.2,,,,,,,,18.941,70.06,6.292,107.47
Well_32,3232,2935,Зона_Б,gis,1668.7,,,,,,,,13.9,70.05,6.208,108.61
Well_32,3232,2935,Зона_Б,gis,1669.2,,,,,,,,71.396,77.66,4.644,97.73
Well_32,3232,2935,Зона_Б,gis,1669.7,,,,,,,,40.288,77.52,5.345,105.47
Well_32,3232,2935,Зона_Б,gis,1670.2,,,,,,,,61.259,73.18,5.397,89.89
Well_32,3232,2935,Зона_Б,gis,1670.7,,,,,,,,14.024,69.31,5.653,113.97
Well_32,3232,2935,Зона_Б,gis,1671.2,,,,,,,,20.158,,6.353,117.17
Well_32,3232,2935,Зона_Б,gis,1671.7,,,,,,,,29.387,70.69,6.4,102.83
Well_32,3232,2935,Зона_Б,gis,1672.2,,,,,,,,34.409,70.4,5.213,99.11
Well_32,3232,2935,Зона_Б,gis,1672.7,,,,,,,,21.923,72.14,5.475,102.34
Well_32,3232,2935,Зона_Б,gis,1673.2,,,,,,,,25.715,67.51,7.159,115.28
Well_32,3232,2935,Зона_Б,gis,1673.7,,,,,,,,20.211,,6.763,111.75
Well_32,3232,2935,Зона_Б,gis,1674.2,,,,,,,,14.831,67.78,6.221,121.5
Well_32,3232,2935,Зона_Б,gis,1674.7,,,,,,,,16.546,75.45,5.653,100.23
Well_32,3232,2935,Зона_Б,gis,1675.2,,,,,,,,17.42,67.73,5.915,111.69
Well_32,3232,2935,Зона_Б,gis,1675.7,,,,,,,,27.164,77.2,4.598,98.13
Well_32,3232,2935,Зона_Б,gis,1676.2,,,,,,,,43.996,79.11,5.503,102.31
Well_32,3232,2935,Зона_Б,gis,1676.7,,,,,,,,18.825,76.62,5.474,105.73
Well_32,3232,2935,Зона_Б,gis,1677.2,,,,,,,,14.761,74.43,5.281,103.61
Well_32,3232,2935,Зона_Б,gis,1677.7,,,,,,,,18.003,72.83,,110.55
Well_32,3232,2935,Зона_Б,gis,1678.2,,,,,,,,35.18,64.88,6.571,113.23
Well_32,3232,2935,Зона_Б,gis,1678.7,,,,,,,,17.257,70.22,5.197,109.55
Well_32,3232,2935,Зона_Б,gis,1679.2,,,,,,,,13.384,69.84,6.272,104.49
Well_32,3232,2935,Зона_Б,gis,1679.7,,,,,,,,16.779,70.65,6.508,118.66
Well_32,3232,2935,Зона_Б,gis,1680.2,,,,,,,,33.483,65.43,5.409,111.98
Well_32,3232,2935,Зона_Б,gis,1680.7,,,,,,,,49.548,76.91,5.302,101.81
Well_32,3232,2935,Зона_Б,gis,1681.2,,,,,,,,17.348,76.02,4.718,108.58
Well_32,3232,2935,Зона_Б,gis,1681.7,,,,,,,,41.913,78.66,5.569,110.86
Well_32,3232,2935,Зона_Б,gis,1682.2,,,,,,,,42.296,75.71,6.516,100.24
Well_32,3232,2935,Зона_Б,gis,1682.7,,,,,,,,39.472,72.04,6.199,118.58
Well_32,3232,2935,Зона_Б,gis,1683.2,,,,,,,,42.899,68.55,6.071,106.84
Well_32,3232,2935,Зона_Б,gis,1683.7,,,,,,,,27.825,68.92,5.524,97.85
Well_32,3232,2935,Зона_Б,gis,1684.2,,,,,,,,35.24,68.12,5.489,106.83
Well_32,3232,2935,Зона_Б,gis,1684.7,,,,,,,,19.008,75.01,5.791,102.28
Well_32,3232,2935,Зона_Б,gis,1685.2,,,,,,,,16.619,67.24,6.257,114.08
Well_32,3232,2935,Зона_Б,gis,1685.7,,,,,,,,26.715,76.57,6.674,106.54
Well_32,3232,2935,Зона_Б,gis,1686.2,,,,,,,,,,5.698,122.62
Well_32,3232,2935,Зона_Б,gis,1686.7,,,,,,,,36.217,,5.161,103.71
Well_32,3232,2935,Зона_Б,gis,1687.2,,,,,,,,18.074,69.44,5.574,116.17
Well_32,3232,2935,Зона_Б,gis,1687.7,,,,,,,,19.739,60.76,6.268,118.24
Well_32,3232,2935,Зона_Б,gis,1688.2,,,,,,,,19.922,62.34,7.817,113.04
Well_32,3232,2935,Зона_Б,gis,1688.7,,,,,,,,60.527,74.81,6.365,98.75
Well_32,3232,2935,Зона_Б,gis,1689.2,,,,,,,,19.712,75.33,,
Well_32,3232,2935,Зона_Б,gis,1689.7,,,,,,,,26.567,67.88,6.925,124.96
Well_32,3232,2935,Зона_Б,gis,1690.2,,,,,,,,14.797,72.71,5.645,95.8
Well_32,3232,2935,Зона_Б,gis,1690.7,,,,,,,,18.059,67.66,6.892,104.77
Well_32,3232,2935,Зона_Б,gis,1691.2,,,,,,,,94.267,71.17,5.261,97.99
Well_32,3232,2935,Зона_Б,gis,1691.7,,,,,,,,25.385,70.17,5.838,110.94
Well_32,3232,2935,Зона_Б,gis,1692.2,,,,,,,,14.232,62.74,5.795,106.34
Well_32,3232,2935,Зона_Б,gis,1692.7,,,,,,,,20.252,71.74,6.082,114.07
Well_32,3232,2935,Зона_Б,gis,1693.2,,,,,,,,27.242,72.62,6.013,94.1
Well_32,3232,2935,Зона_Б,gis,1693.7,,,,,,,,36.754,78.76,6.201,112.21
Well_32,3232,2935,Зона_Б,gis,1694.2,,,,,,,,19.632,75.5,6.534,110.75
Well_32,3232,2935,Зона_Б,gis,1694.7,,,,,,,,22.86,65.39,7.672,116.28
Well_32,3232,2935,Зона_Б,gis,1695.2,,,,,,,,26.502,68.98,6.043,92.34
Well_32,3232,2935,Зона_Б,gis,1695.7,,,,,,,,21.269,72.29,4.161,101.7
Well_32,3232,2935,Зона_Б,gis,1696.2,,,,,,,,33.194,81.62,5.091,103.65
Well_32,3232,2935,Зона_Б,gis,1696.7,,,,,,,,29.675,68.64,6.883,
Well_32,3232,2935,Зона_Б,gis,1697.2,,,,,,,,34.335,79.81,6.071,103.39
Well_32,3232,2935,Зона_Б,gis,1697.7,,,,,,,,25.089,,7.052,92.95
Well_32,3232,2935,Зона_Б,gis,1698.2,,,,,,,,35.503,75.03,4.784,101.29
Well_32,3232,2935,Зона_Б,gis,1698.7,,,,,,,,38.527,73.94,5.863,
Well_32,3232,2935,Зона_Б,gis,1699.2,,,,,,,,22.539,65.43,4.833,105.1
Well_32,3232,2935,Зона_Б,gis,1699.7,,,,,,,,45.607,84.15,4.785,92.36
Well_32,3232,2935,Зона_Б,gis,1700.2,,,,,,,,48.518,81.03,,102.82
Well_32,3232,2935,Зона_Б,gis,1700.7,,,,,,,,30.46,,5.473,92.27
Well_32,3232,2935,Зона_Б,gis,1701.2,,,,,,,,42.201,75.63,5.467,96.34
Well_32,3232,2935,Зона_Б,gis,1701.7,,,,,,,,23.928,78.93,5.296,98.62
Well_32,3232,2935,Зона_Б,gis,1702.2,,,,,,,,22.34,80.96,4.584,90.76
Well_32,3232,2935,Зона_Б,gis,1702.7,,,,,,,,32.336,79.71,5.242,94.16
Well_32,3232,2935,Зона_Б,gis,1703.2,,,,,,,,15.081,75.77,,101.15
Well_32,3232,2935,Зона_Б,gis,1703.7,,,,,,,,43.808,68.59,5.191,
Well_32,3232,2935,Зона_Б,gis,1704.2,,,,,,,,47.372,,5.52,
Well_32,3232,2935,Зона_Б,gis,1704.7,,,,,,,,38.256,74.62,5.84,93.96
Well_32,3232,2935,Зона_Б,gis,1705.2,,,,,,,,18.351,79.37,4.53,94.73
Well_32,3232,2935,Зона_Б,gis,1705.7,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1706.2,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1706.7,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1707.2,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1707.7,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1708.2,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1708.7,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1709.2,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1709.7,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1710.2,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1710.7,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1711.2,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1711.7,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1712.2,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1712.7,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1713.2,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1713.7,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1714.2,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1714.7,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1715.2,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1715.7,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1716.2,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1716.7,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1717.2,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1717.7,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1718.2,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1718.7,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1719.2,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1719.7,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1720.2,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1720.7,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1721.2,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1721.7,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1722.2,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1722.7,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1723.2,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1723.7,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1724.2,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1724.7,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1725.2,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1725.7,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1726.2,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1726.7,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1727.2,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1727.7,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1728.2,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1728.7,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1729.2,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1729.7,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1730.2,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1730.7,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1731.2,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1731.7,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1732.2,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1732.7,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1733.2,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1733.7,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1734.2,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1734.7,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1735.2,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1735.7,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1736.2,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1736.7,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1737.2,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1737.7,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1738.2,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1738.7,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1739.2,,,,,,,,,,,
Well_32,3232,2935,Зона_Б,gis,1739.7,,,,,,,,,,,
