Скважина;X;Y;Зона;Тип;Глубина;Пористость;Проницаемость;Плотность;Кв;Кн;Лаборатория;Год;PZ;PS;GK;NGK
Well_3;1877;777;Зона_А;gis;1926,7;;;;;;;;19,819;33,8;;182,41
Well_3;1877;777;Зона_А;gis;1927,2;;;;;;;;15,246;;10,728;181,28
Well_3;1877;777;Зона_А;gis;1927,7;;;;;;;;19,347;40,2;10,612;183,79
Well_3;1877;777;Зона_А;gis;1928,2;;;;;;;;19,697;41,77;12,209;188,87
Well_3;1877;777;Зона_А;gis;1928,7;;;;;;;;22,79;29,88;12,306;192,02
Well_3;1877;777;Зона_А;gis;1929,2;;;;;;;;20,019;38,55;10,189;181,05
Well_3;1877;777;Зона_А;gis;1929,7;;;;;;;;45,899;34,39;11,715;182,99
Well_3;1877;777;Зона_А;gis;1930,2;;;;;;;;14,804;24,63;11,965;193,83
Well_3;1877;777;Зона_А;gis;1930,7;;;;;;;;50,712;36,43;12,024;187,1
Well_3;1877;777;Зона_А;gis;1931,2;;;;;;;;17,488;35,72;11,614;188,13
Well_3;1877;777;Зона_А;gis;1931,7;;;;;;;;51,356;26,72;11,625;183,36
Well_3;1877;777;Зона_А;gis;1932,2;;;;;;;;26,887;30,69;11,676;189,51
Well_3;1877;777;Зона_А;gis;1932,7;;;;;;;;39,746;31,53;12,184;188,42
Well_3;1877;777;Зона_А;gis;1933,2;;;;;;;;29,424;31,16;12,729;202,96
Well_3;1877;777;Зона_А;gis;1933,7;;;;;;;;18,726;32,6;10,723;187,75
Well_3;1877;777;Зона_А;gis;1934,2;;;;;;;;46,711;33,12;12,236;198,85
Well_3;1877;777;Зона_А;gis;1934,7;;;;;;;;25,935;37,31;11,046;186,05
Well_3;1877;777;Зона_А;gis;1935,2;;;;;;;;40,246;33,22;11,137;185,65
Well_3;1877;777;Зона_А;gis;1935,7;;;;;;;;23,752;36,47;12,059;188,04
Well_3;1877;777;Зона_А;gis;1936,2;;;;;;;;22,656;34,96;11,895;184,79
Well_3;1877;777;Зона_А;gis;1936,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1937,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1937,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1938,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1938,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1939,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1939,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1940,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1940,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1941,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1941,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1942,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1942,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1943,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1943,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1944,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1944,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1945,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1945,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1946,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1946,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1947,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1947,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1948,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1948,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1949,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1949,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1950,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1950,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1951,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1951,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1952,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1952,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1953,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1953,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1954,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1954,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1955,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1955,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1956,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1956,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1957,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1957,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1958,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1958,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1959,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1959,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1960,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1960,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1961,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1961,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1962,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1962,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1963,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1963,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1964,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1964,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1965,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1965,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1966,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1966,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1967,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1967,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1968,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1968,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1969,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1969,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1970,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1970,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1971,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1971,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1972,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1972,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1973,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1973,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1974,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1974,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1975,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1975,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1976,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1976,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1977,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1977,7;;;;;;;;25,651;33,33;11,927;182,22
Well_3;1877;777;Зона_А;gis;1978,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1978,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1979,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1979,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1980,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1980,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1981,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1981,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1982,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1982,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1983,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1983,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1984,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1984,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1985,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1985,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1986,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1986,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1987,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1987,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1988,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1988,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1989,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1989,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1990,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1990,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;1991,2;;;;;;;;31,826;30,81;12,414;191,97
Well_3;1877;777;Зона_А;gis;1991,7;;;;;;;;15,641;32,35;11,926;177,57
Well_3;1877;777;Зона_А;gis;1992,2;;;;;;;;36,346;35,91;10,333;177,36
Well_3;1877;777;Зона_А;gis;1992,7;;;;;;;;43,569;29,96;11,062;190,43
Well_3;1877;777;Зона_А;gis;1993,2;;;;;;;;28,184;28,01;12,602;196,8
Well_3;1877;777;Зона_А;gis;1993,7;;;;;;;;13,509;36,48;11,862;182,02
Well_3;1877;777;Зона_А;gis;1994,2;;;;;;;;36,243;34,58;11,499;176,07
Well_3;1877;777;Зона_А;gis;1994,7;;;;;;;;37,467;27,32;11,808;183,15
Well_3;1877;777;Зона_А;gis;1995,2;;;;;;;;19,27;26,25;11,833;204,61
Well_3;1877;777;Зона_А;gis;1995,7;;;;;;;;;28,46;12,846;196,56
Well_3;1877;777;Зона_А;gis;1996,2;;;;;;;;31,418;28,54;11,345;186,31
Well_3;1877;777;Зона_А;gis;1996,7;;;;;;;;30,449;34,19;11,698;180,19
Well_3;1877;777;Зона_А;gis;1997,2;;;;;;;;26,651;28,21;12,718;199,05
Well_3;1877;777;Зона_А;gis;1997,7;;;;;;;;19,461;35,53;12,306;190,26
Well_3;1877;777;Зона_А;gis;1998,2;;;;;;;;28,017;37,25;11,971;182,22
Well_3;1877;777;Зона_А;gis;1998,7;;;;;;;;25,82;26,82;11,981;194,78
Well_3;1877;777;Зона_А;gis;1999,2;;;;;;;;23,205;36,09;12,274;191,26
Well_3;1877;777;Зона_А;gis;1999,7;;;;;;;;34,142;35,37;11,328;188,32
Well_3;1877;777;Зона_А;gis;2000,2;;;;;;;;50,326;30,8;10,489;
Well_3;1877;777;Зона_А;gis;2000,7;;;;;;;;;31,54;11,998;193,56
Well_3;1877;777;Зона_А;gis;2001,2;;;;;;;;29,235;35,81;11,188;187,1
Well_3;1877;777;Зона_А;gis;2001,7;;;;;;;;36,267;30,73;10,757;178,7
Well_3;1877;777;Зона_А;gis;2002,2;;;;;;;;24,188;32,37;12,09;191,24
Well_3;1877;777;Зона_А;gis;2002,7;;;;;;;;16,527;34,37;12,293;187,86
Well_3;1877;777;Зона_А;gis;2003,2;;;;;;;;17,179;32,99;12,383;189,81
Well_3;1877;777;Зона_А;gis;2003,7;;;;;;;;17,953;33,37;12,173;186,98
Well_3;1877;777;Зона_А;gis;2004,2;;;;;;;;93,42;36,88;9,689;167,85
Well_3;1877;777;Зона_А;gis;2004,7;;;;;;;;53,736;32,96;12,014;176,0
Well_3;1877;777;Зона_А;gis;2005,2;;;;;;;;35,492;39,98;11,936;180,25
Well_3;1877;777;Зона_А;gis;2005,7;;;;;;;;29,841;25,23;11,485;188,74
Well_3;1877;777;Зона_А;gis;2006,2;;;;;;;;49,645;38,77;10,839;183,8
Well_3;1877;777;Зона_А;gis;2006,7;;;;;;;;30,822;31,38;12,601;186,35
Well_3;1877;777;Зона_А;gis;2007,2;;;;;;;;18,947;33,84;12,38;181,74
Well_3;1877;777;Зона_А;gis;2007,7;;;;;;;;25,253;34,44;12,387;179,08
Well_3;1877;777;Зона_А;gis;2008,2;;;;;;;;17,977;29,67;12,554;190,08
Well_3;1877;777;Зона_А;gis;2008,7;;;;;;;;37,996;30,0;;193,99
Well_3;1877;777;Зона_А;gis;2009,2;;;;;;;;;34,02;12,458;188,94
Well_3;1877;777;Зона_А;gis;2009,7;;;;;;;;50,674;34,55;10,877;187,87
Well_3;1877;777;Зона_А;gis;2010,2;;;;;;;;17,118;27,86;11,536;
Well_3;1877;777;Зона_А;gis;2010,7;;;;;;;;41,49;34,56;11,636;183,31
Well_3;1877;777;Зона_А;gis;2011,2;;;;;;;;31,718;33,33;11,825;
Well_3;1877;777;Зона_А;gis;2011,7;;;;;;;;20,544;32,24;12,601;198,56
Well_3;1877;777;Зона_А;gis;2012,2;;;;;;;;23,103;29,62;10,934;177,31
Well_3;1877;777;Зона_А;gis;2012,7;;;;;;;;35,872;36,53;11,562;190,5
Well_3;1877;777;Зона_А;gis;2013,2;;;;;;;;16,978;35,26;11,568;175,53
Well_3;1877;777;Зона_А;gis;2013,7;;;;;;;;24,928;38,52;11,491;176,59
Well_3;1877;777;Зона_А;gis;2014,2;;;;;;;;25,796;34,16;11,34;187,26
Well_3;1877;777;Зона_А;gis;2014,7;;;;;;;;21,098;34,34;12,454;196,22
Well_3;1877;777;Зона_А;gis;2015,2;;;;;;;;25,342;35,61;11,913;193,9
Well_3;1877;777;Зона_А;gis;2015,7;;;;;;;;21,506;32,51;11,388;192,01
Well_3;1877;777;Зона_А;gis;2016,2;;;;;;;;41,736;25,78;11,585;191,98
Well_3;1877;777;Зона_А;gis;2016,7;;;;;;;;31,339;25,97;12,027;191,73
Well_3;1877;777;Зона_А;gis;2017,2;;;;;;;;16,036;29,24;12,152;203,14
Well_3;1877;777;Зона_А;gis;2017,7;;;;;;;;23,976;34,76;11,617;183,55
Well_3;1877;777;Зона_А;gis;2018,2;;;;;;;;32,417;37,95;12,399;184,74
Well_3;1877;777;Зона_А;gis;2018,7;;;;;;;;;36,61;10,732;174,91
Well_3;1877;777;Зона_А;gis;2019,2;;;;;;;;31,138;29,93;11,573;194,67
Well_3;1877;777;Зона_А;gis;2019,7;;;;;;;;32,773;27,04;12,238;199,01
Well_3;1877;777;Зона_А;gis;2020,2;;;;;;;;19,303;30,45;11,906;188,86
Well_3;1877;777;Зона_А;gis;2020,7;;;;;;;;21,07;36,03;11,961;183,91
Well_3;1877;777;Зона_А;gis;2021,2;;;;;;;;17,724;29,38;12,289;189,62
Well_3;1877;777;Зона_А;gis;2021,7;;;;;;;;37,022;32,8;11,684;186,17
Well_3;1877;777;Зона_А;gis;2022,2;;;;;;;;43,318;35,47;10,974;183,49
Well_3;1877;777;Зона_А;gis;2022,7;;;;;;;;58,602;30,76;12,323;185,65
Well_3;1877;777;Зона_А;gis;2023,2;;;;;;;;30,922;37,58;11,646;181,51
Well_3;1877;777;Зона_А;gis;2023,7;;;;;;;;18,981;34,44;12,191;
Well_3;1877;777;Зона_А;gis;2024,2;;;;;;;;49,465;;11,911;188,72
Well_3;1877;777;Зона_А;gis;2024,7;;;;;;;;28,117;28,87;11,224;183,02
Well_3;1877;777;Зона_А;gis;2025,2;;;;;;;;40,281;26,13;13,095;191,11
Well_3;1877;777;Зона_А;gis;2025,7;;;;;;;;26,832;33,28;11,181;189,97
Well_3;1877;777;Зона_А;gis;2026,2;;;;;;;;22,814;31,97;;188,69
Well_3;1877;777;Зона_А;gis;2026,7;;;;;;;;32,712;33,42;10,671;184,69
Well_3;1877;777;Зона_А;gis;2027,2;;;;;;;;32,822;30,8;11,625;183,4
Well_3;1877;777;Зона_А;gis;2027,7;;;;;;;;18,501;29,67;11,981;198,19
Well_3;1877;777;Зона_А;gis;2028,2;;;;;;;;35,25;33,19;11,697;181,89
Well_3;1877;777;Зона_А;gis;2028,7;;;;;;;;26,357;33,84;11,615;188,01
Well_3;1877;777;Зона_А;gis;2029,2;;;;;;;;51,35;32,0;11,928;186,4
Well_3;1877;777;Зона_А;gis;2029,7;;;;;;;;33,194;28,28;11,257;187,06
Well_3;1877;777;Зона_А;gis;2030,2;;;;;;;;36,014;36,38;11,346;168,41
Well_3;1877;777;Зона_А;gis;2030,7;;;;;;;;23,485;30,88;11,622;194,57
Well_3;1877;777;Зона_А;gis;2031,2;;;;;;;;25,972;34,12;11,537;185,48
Well_3;1877;777;Зона_А;gis;2031,7;;;;;;;;31,46;33,75;11,308;193,97
Well_3;1877;777;Зона_А;gis;2032,2;;;;;;;;13,709;27,9;12,474;194,47
Well_3;1877;777;Зона_А;gis;2032,7;;;;;;;;40,341;32,4;12,377;180,57
Well_3;1877;777;Зона_А;gis;2033,2;;;;;;;;14,692;33,54;11,395;184,53
Well_3;1877;777;Зона_А;gis;2033,7;;;;;;;;19,395;31,29;11,528;192,1
Well_3;1877;777;Зона_А;gis;2034,2;;;;;;;;25,605;33,53;10,338;186,15
Well_3;1877;777;Зона_А;gis;2034,7;;;;;;;;48,811;28,9;10,551;
Well_3;1877;777;Зона_А;gis;2035,2;;;;;;;;67,039;32,46;12,356;192,4
Well_3;1877;777;Зона_А;gis;2035,7;;;;;;;;19,868;41,44;11,077;190,16
Well_3;1877;777;Зона_А;gis;2036,2;;;;;;;;24,669;33,76;12,138;187,03
Well_3;1877;777;Зона_А;gis;2036,7;;;;;;;;;31,13;11,18;181,31
Well_3;1877;777;Зона_А;gis;2037,2;;;;;;;;24,921;36,41;;188,87
Well_3;1877;777;Зона_А;gis;2037,7;;;;;;;;39,889;32,28;11,497;183,02
Well_3;1877;777;Зона_А;gis;2038,2;;;;;;;;24,118;30,19;12,77;193,91
Well_3;1877;777;Зона_А;gis;2038,7;;;;;;;;26,796;29,7;12,114;179,44
Well_3;1877;777;Зона_А;gis;2039,2;;;;;;;;18,819;31,08;;188,45
Well_3;1877;777;Зона_А;gis;2039,7;;;;;;;;30,532;31,99;11,972;194,49
Well_3;1877;777;Зона_А;gis;2040,2;;;;;;;;24,824;31,85;12,483;190,56
Well_3;1877;777;Зона_А;gis;2040,7;;;;;;;;63,9;36,31;13,297;189,23
Well_3;1877;777;Зона_А;gis;2041,2;;;;;;;;28,027;32,07;11,787;196,9
Well_3;1877;777;Зона_А;gis;2041,7;;;;;;;;35,45;38,35;11,978;
Well_3;1877;777;Зона_А;gis;2042,2;;;;;;;;32,73;39,64;11,387;188,43
Well_3;1877;777;Зона_А;gis;2042,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2043,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2043,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2044,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2044,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2045,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2045,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2046,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2046,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2047,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2047,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2048,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2048,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2049,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2049,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2050,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2050,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2051,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2051,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2052,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2052,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2053,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2053,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2054,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2054,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2055,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2055,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2056,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2056,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2057,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2057,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2058,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2058,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2059,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2059,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2060,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2060,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2061,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2061,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2062,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2062,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2063,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2063,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2064,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2064,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2065,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2065,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2066,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2066,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2067,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2067,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2068,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2068,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2069,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2069,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2070,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2070,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2071,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2071,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2072,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2072,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2073,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2073,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2074,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2074,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2075,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2075,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2076,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2076,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2077,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2077,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2078,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2078,7;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2079,2;;;;;;;;;;;
Well_3;1877;777;Зона_А;gis;2079,7;;;;;;;;;;;
