well_id,x,y,zone,type,depth_m,porosity,perm_md,density,sw,so,lab,year,PZ,PS,GK,NGK
Well_30,1957,2940,Зона_А,gis,1765.0,,,,,,,,20.948,65.59,7.403,127.44
Well_30,1957,2940,Зона_А,gis,1765.5,,,,,,,,,52.68,8.045,142.7
Well_30,1957,2940,Зона_А,gis,1766.0,,,,,,,,15.14,57.07,9.865,140.1
Well_30,1957,2940,Зона_А,gis,1766.5,,,,,,,,22.103,61.85,8.063,137.98
Well_30,1957,2940,Зона_А,gis,1767.0,,,,,,,,12.897,54.25,9.763,138.0
Well_30,1957,2940,Зона_А,gis,1767.5,,,,,,,,14.48,61.02,7.943,148.14
Well_30,1957,2940,Зона_А,gis,1768.0,,,,,,,,50.23,55.63,8.558,154.22
Well_30,1957,2940,Зона_А,gis,1768.5,,,,,,,,29.78,52.11,8.22,139.75
Well_30,1957,2940,Зона_А,gis,1769.0,,,,,,,,21.566,50.67,9.043,145.16
Well_30,1957,2940,Зона_А,gis,1769.5,,,,,,,,18.423,54.91,8.393,143.32
Well_30,1957,2940,Зона_А,gis,1770.0,,,,,,,,9.097,57.74,8.518,150.11
Well_30,1957,2940,Зона_А,gis,1770.5,,,,,,,,18.927,51.58,8.706,149.72
Well_30,1957,2940,Зона_А,gis,1771.0,,,,,,,,14.097,55.16,9.167,150.94
Well_30,1957,2940,Зона_А,gis,1771.5,,,,,,,,20.971,51.13,8.82,149.3
Well_30,1957,2940,Зона_А,gis,1772.0,,,,,,,,32.149,51.23,7.98,138.35
Well_30,1957,2940,Зона_А,gis,1772.5,,,,,,,,29.392,55.84,7.913,144.82
Well_30,1957,2940,Зона_А,gis,1773.0,,,,,,,,19.376,48.75,9.122,
Well_30,1957,2940,Зона_А,gis,1773.5,,,,,,,,25.336,56.26,8.478,144.14
Well_30,1957,2940,Зона_А,gis,1774.0,,,,,,,,,55.92,9.418,146.68
Well_30,1957,2940,Зона_А,gis,1774.5,,,,,,,,16.371,47.01,,154.17
Well_30,1957,2940,Зона_А,gis,1775.0,,,,,,,,18.021,50.61,10.023,153.1
Well_30,1957,2940,Зона_А,gis,1775.5,,,,,,,,37.821,54.12,8.995,145.68
Well_30,1957,2940,Зона_А,gis,1776.0,,,,,,,,13.501,50.08,8.504,147.08
Well_30,1957,2940,Зона_А,gis,1776.5,,,,,,,,10.968,45.83,9.022,146.37
Well_30,1957,2940,Зона_А,gis,1777.0,,,,,,,,24.313,51.91,9.209,143.49
Well_30,1957,2940,Зона_А,gis,1777.5,,,,,,,,18.322,51.85,9.969,149.5
Well_30,1957,2940,Зона_А,gis,1778.0,,,,,,,,25.263,59.87,8.69,136.19
Well_30,1957,2940,Зона_А,gis,1778.5,,,,,,,,15.929,48.08,,158.75
Well_30,1957,2940,Зона_А,gis,1779.0,,,,,,,,20.078,49.09,10.118,142.53
Well_30,1957,2940,Зона_А,gis,1779.5,,,,,,,,16.068,59.73,7.815,129.39
Well_30,1957,2940,Зона_А,gis,1780.0,,,,,,,,18.928,50.48,9.345,156.92
Well_30,1957,2940,Зона_А,gis,1780.5,,,,,,,,14.755,47.2,9.788,150.05
Well_30,1957,2940,Зона_А,gis,1781.0,,,,,,,,24.858,50.83,8.899,150.1
Well_30,1957,2940,Зона_А,gis,1781.5,,,,,,,,11.047,55.96,9.422,150.62
Well_30,1957,2940,Зона_А,gis,1782.0,,,,,,,,16.003,53.32,9.228,140.05
Well_30,1957,2940,Зона_А,gis,1782.5,,,,,,,,21.704,52.33,8.786,147.91
Well_30,1957,2940,Зона_А,gis,1783.0,,,,,,,,17.469,45.99,9.601,156.01
Well_30,1957,2940,Зона_А,gis,1783.5,,,,,,,,16.958,51.13,9.132,144.29
Well_30,1957,2940,Зона_А,gis,1784.0,,,,,,,,15.909,54.57,8.92,149.17
Well_30,1957,2940,Зона_А,gis,1784.5,,,,,,,,20.699,48.96,8.625,148.68
Well_30,1957,2940,Зона_А,gis,1785.0,,,,,,,,23.554,53.57,9.911,158.68
Well_30,1957,2940,Зона_А,gis,1785.5,,,,,,,,16.433,46.22,8.951,150.75
Well_30,1957,2940,Зона_А,gis,1786.0,,,,,,,,14.421,46.12,9.57,150.14
Well_30,1957,2940,Зона_А,gis,1786.5,,,,,,,,9.674,47.9,8.792,144.25
Well_30,1957,2940,Зона_А,gis,1787.0,,,,,,,,14.539,47.74,8.451,154.66
Well_30,1957,2940,Зона_А,gis,1787.5,,,,,,,,19.786,47.16,9.751,159.77
Well_30,1957,2940,Зона_А,gis,1788.0,,,,,,,,16.027,54.66,9.518,
Well_30,1957,2940,Зона_А,gis,1788.5,,,,,,,,15.495,49.61,8.867,155.09
Well_30,1957,2940,Зона_А,gis,1789.0,,,,,,,,18.831,50.97,9.233,148.21
Well_30,1957,2940,Зона_А,gis,1789.5,,,,,,,,35.631,48.65,8.832,140.55
Well_30,1957,2940,Зона_А,gis,1790.0,,,,,,,,28.034,61.45,8.97,143.88
Well_30,1957,2940,Зона_А,gis,1790.5,,,,,,,,22.621,47.31,9.389,157.73
Well_30,1957,2940,Зона_А,gis,1791.0,,,,,,,,10.597,59.84,7.957,147.77
Well_30,1957,2940,Зона_А,gis,1791.5,,,,,,,,14.815,55.17,10.424,153.33
Well_30,1957,2940,Зона_А,gis,1792.0,,,,,,,,,50.65,9.112,140.26
Well_30,1957,2940,Зона_А,gis,1792.5,,,,,,,,23.323,51.55,10.38,153.19
Well_30,1957,2940,Зона_А,gis,1793.0,,,,,,,,26.573,50.91,8.723,158.63
Well_30,1957,2940,Зона_А,gis,1793.5,,,,,,,,18.829,47.19,9.839,150.82
Well_30,1957,2940,Зона_А,gis,1794.0,,,,,,,,20.895,51.9,8.655,158.26
Well_30,1957,2940,Зона_А,gis,1794.5,,,,,,,,11.983,48.52,8.955,151.93
Well_30,1957,2940,Зона_А,gis,1795.0,,,,,,,,38.395,48.82,8.171,148.05
Well_30,1957,2940,Зона_А,gis,1795.5,,,,,,,,17.239,54.67,9.362,147.62
Well_30,1957,2940,Зона_А,gis,1796.0,,,,,,,,21.271,50.13,10.124,160.16
Well_30,1957,2940,Зона_А,gis,1796.5,,,,,,,,13.75,49.63,8.498,164.01
Well_30,1957,2940,Зона_А,gis,1797.0,,,,,,,,14.663,45.5,9.885,151.86
Well_30,1957,2940,Зона_А,gis,1797.5,,,,,,,,16.038,46.12,,163.27
Well_30,1957,2940,Зона_А,gis,1798.0,,,,,,,,17.136,48.5,9.542,152.29
Well_30,1957,2940,Зона_А,gis,1798.5,,,,,,,,12.838,47.99,9.418,157.15
Well_30,1957,2940,Зона_А,gis,1799.0,,,,,,,,22.369,51.03,10.138,159.76
Well_30,1957,2940,Зона_А,gis,1799.5,,,,,,,,19.797,53.02,9.551,145.06
Well_30,1957,2940,Зона_А,gis,1800.0,,,,,,,,13.116,47.63,,167.85
Well_30,1957,2940,Зона_А,gis,1800.5,,,,,,,,17.652,54.15,8.364,149.74
Well_30,1957,2940,Зона_А,gis,1801.0,,,,,,,,12.011,49.47,9.295,158.56
Well_30,1957,2940,Зона_А,gis,1801.5,,,,,,,,24.425,50.73,8.737,151.64
Well_30,1957,2940,Зона_А,gis,1802.0,,,,,,,,12.03,53.6,9.673,153.5
Well_30,1957,2940,Зона_А,gis,1802.5,,,,,,,,16.548,48.54,8.874,154.62
Well_30,1957,2940,Зона_А,gis,1803.0,,,,,,,,14.563,53.05,9.509,146.66
Well_30,1957,2940,Зона_А,gis,1803.5,,,,,,,,23.617,50.86,9.477,152.78
Well_30,1957,2940,Зона_А,gis,1804.0,,,,,,,,19.279,50.82,9.283,156.5
Well_30,1957,2940,Зона_А,gis,1804.5,,,,,,,,26.803,47.12,9.44,157.17
Well_30,1957,2940,Зона_А,gis,1805.0,,,,,,,,15.731,55.6,9.377,
Well_30,1957,2940,Зона_А,gis,1805.5,,,,,,,,20.327,49.58,9.374,152.71
Well_30,1957,2940,Зона_А,gis,1806.0,,,,,,,,10.899,47.63,9.802,
Well_30,1957,2940,Зона_А,gis,1806.5,,,,,,,,16.001,48.86,9.971,153.53
Well_30,1957,2940,Зона_А,gis,1807.0,,,,,,,,12.384,49.71,9.403,149.78
Well_30,1957,2940,Зона_А,gis,1807.5,,,,,,,,23.897,43.45,10.203,
Well_30,1957,2940,Зона_А,gis,1808.0,,,,,,,,13.02,46.39,10.751,159.98
Well_30,1957,2940,Зона_А,gis,1808.5,,,,,,,,14.058,46.83,10.665,151.92
Well_30,1957,2940,Зона_А,gis,1809.0,,,,,,,,14.1,46.66,8.578,155.26
Well_30,1957,2940,Зона_А,gis,1809.5,,,,,,,,10.449,45.74,9.64,161.18
Well_30,1957,2940,Зона_А,gis,1810.0,,,,,,,,17.819,45.06,9.908,167.4
Well_30,1957,2940,Зона_А,gis,1810.5,,,,,,,,10.335,48.77,9.345,
Well_30,1957,2940,Зона_А,gis,1811.0,,,,,,,,19.339,44.08,9.516,154.91
Well_30,1957,2940,Зона_А,gis,1811.5,,,,,,,,28.926,40.25,9.504,164.37
Well_30,1957,2940,Зона_А,gis,1812.0,,,,,,,,12.319,52.79,9.772,156.81
Well_30,1957,2940,Зона_А,gis,1812.5,,,,,,,,16.721,49.18,10.098,152.8
Well_30,1957,2940,Зона_А,gis,1813.0,,,,,,,,27.046,51.77,9.338,150.13
Well_30,1957,2940,Зона_А,gis,1813.5,,,,,,,,13.506,50.6,9.344,162.55
Well_30,1957,2940,Зона_А,gis,1814.0,,,,,,,,24.274,44.47,9.114,153.73
Well_30,1957,2940,Зона_А,gis,1814.5,,,,,,,,13.85,45.74,10.037,163.34
Well_30,1957,2940,Зона_А,gis,1815.0,,,,,,,,20.934,48.58,10.046,165.83
Well_30,1957,2940,Зона_А,gis,1815.5,,,,,,,,14.736,47.67,8.89,157.12
Well_30,1957,2940,Зона_А,gis,1816.0,,,,,,,,19.678,54.22,9.479,139.01
Well_30,1957,2940,Зона_А,gis,1816.5,,,,,,,,10.709,42.53,9.407,165.65
Well_30,1957,2940,Зона_А,gis,1817.0,,,,,,,,21.751,49.17,9.027,153.5
Well_30,1957,2940,Зона_А,gis,1817.5,,,,,,,,13.781,49.87,9.403,157.88
Well_30,1957,2940,Зона_А,gis,1818.0,,,,,,,,15.987,49.52,10.384,158.82
Well_30,1957,2940,Зона_А,gis,1818.5,,,,,,,,15.012,49.21,10.132,154.53
Well_30,1957,2940,Зона_А,gis,1819.0,,,,,,,,16.334,48.07,9.427,157.02
Well_30,1957,2940,Зона_А,gis,1819.5,,,,,,,,16.67,46.64,10.16,172.23
Well_30,1957,2940,Зона_А,gis,1820.0,,,,,,,,21.806,46.1,9.596,158.01
Well_30,1957,2940,Зона_А,gis,1820.5,,,,,,,,10.376,43.88,10.12,158.09
Well_30,1957,2940,Зона_А,gis,1821.0,,,,,,,,14.063,47.39,10.107,168.75
Well_30,1957,2940,Зона_А,gis,1821.5,,,,,,,,22.01,53.51,8.263,158.38
Well_30,1957,2940,Зона_А,gis,1822.0,,,,,,,,14.16,49.23,9.345,151.0
Well_30,1957,2940,Зона_А,gis,1822.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1823.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1823.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1824.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1824.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1825.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1825.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1826.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1826.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1827.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1827.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1828.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1828.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1829.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1829.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1830.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1830.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1831.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1831.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1832.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1832.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1833.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1833.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1834.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1834.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1835.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1835.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1836.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1836.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1837.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1837.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1838.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1838.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1839.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1839.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1840.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1840.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1841.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1841.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1842.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1842.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1843.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1843.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1844.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1844.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1845.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1845.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1846.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1846.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1847.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1847.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1848.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1848.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1849.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1849.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1850.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1850.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1851.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1851.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1852.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1852.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1853.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1853.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1854.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1854.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1855.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1855.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1856.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1856.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1857.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1857.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1858.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1858.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1859.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1859.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1860.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1860.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1861.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1861.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1862.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1862.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1863.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1863.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1864.0,,,,,,,,10.999,43.31,9.953,164.96
Well_30,1957,2940,Зона_А,gis,1864.5,,,,,,,,19.623,48.87,9.271,143.2
Well_30,1957,2940,Зона_А,gis,1865.0,,,,,,,,22.439,48.54,9.306,155.66
Well_30,1957,2940,Зона_А,gis,1865.5,,,,,,,,16.581,47.05,9.514,154.83
Well_30,1957,2940,Зона_А,gis,1866.0,,,,,,,,,49.92,10.301,152.6
Well_30,1957,2940,Зона_А,gis,1866.5,,,,,,,,16.771,46.05,9.948,162.08
Well_30,1957,2940,Зона_А,gis,1867.0,,,,,,,,22.105,44.6,9.726,168.45
Well_30,1957,2940,Зона_А,gis,1867.5,,,,,,,,20.186,46.08,9.823,154.28
Well_30,1957,2940,Зона_А,gis,1868.0,,,,,,,,18.791,49.83,9.536,157.27
Well_30,1957,2940,Зона_А,gis,1868.5,,,,,,,,10.664,49.09,8.971,168.32
Well_30,1957,2940,Зона_А,gis,1869.0,,,,,,,,17.683,45.99,9.777,161.11
Well_30,1957,2940,Зона_А,gis,1869.5,,,,,,,,30.606,40.77,9.198,157.54
Well_30,1957,2940,Зона_А,gis,1870.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1870.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1871.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1871.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1872.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1872.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1873.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1873.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1874.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1874.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1875.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1875.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1876.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1876.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1877.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1877.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1878.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1878.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1879.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1879.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1880.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1880.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1881.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1881.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1882.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1882.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1883.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1883.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1884.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1884.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1885.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1885.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1886.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1886.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1887.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1887.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1888.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1888.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1889.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1889.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1890.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1890.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1891.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1891.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1892.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1892.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1893.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1893.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1894.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1894.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1895.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1895.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1896.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1896.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1897.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1897.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1898.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1898.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1899.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1899.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1900.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1900.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1901.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1901.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1902.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1902.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1903.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1903.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1904.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1904.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1905.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1905.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1906.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1906.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1907.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1907.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1908.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1908.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1909.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1909.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1910.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1910.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1911.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1911.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1912.0,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1912.5,,,,,,,,,,,
Well_30,1957,2940,Зона_А,gis,1913.0,,,,,,,,,,,
