Скважина;X;Y;Зона;Тип;Глубина;Пористость;Проницаемость;Плотность;Кв;Кн;Лаборатория;Год;PZ;PS;GK;NGK
Well_1;401;834;Зона_А;core;2850,5;0,0802;0,31;2,57;0,5695;0,4029;Lab_A;2008,0;;;;
Well_1;401;834;Зона_А;core;2887,6;0,0712;2,04;2,584;0,2908;0,5892;Lab_B;2008,0;;;;
Well_1;401;834;Зона_А;core;2889,7;0,0137;0,01;2,722;0,1781;0,6665;Lab_B;2000,0;;;;
Well_1;401;834;Зона_А;core;2957,3;0,0674;0,33;2,579;0,2671;0,5194;Lab_B;2015,0;;;;
Well_1;401;834;Зона_А;core;2962,6;0,0486;0,01;2,626;0,4925;0,3132;Lab_A;2008,0;;;;
Well_1;401;834;Зона_А;core;3044,9;0,0998;0,48;2,553;0,3384;0,6232;Lab_C;2005,0;;;;
Well_1;401;834;Зона_А;core;3069,8;0,0428;0,01;2,636;0,1267;0,5396;Lab_A;2015,0;;;;
Well_1;401;834;Зона_А;gis;1983,3;;;;;;;;31,315;;11,891;193,56
Well_1;401;834;Зона_А;gis;1983,8;;;;;;;;23,673;28,69;12,2;192,07
Well_1;401;834;Зона_А;gis;1984,3;;;;;;;;54,32;26,89;12,643;194,68
Well_1;401;834;Зона_А;gis;1984,8;;;;;;;;20,497;24,7;12,795;198,39
Well_1;401;834;Зона_А;gis;1985,3;;;;;;;;53,275;22,44;13,775;197,88
Well_1;401;834;Зона_А;gis;1985,8;;;;;;;;25,517;24,94;11,194;195,28
Well_1;401;834;Зона_А;gis;1986,3;;;;;;;;37,974;32,69;12,746;192,32
Well_1;401;834;Зона_А;gis;1986,8;;;;;;;;23,052;21,68;12,866;195,07
Well_1;401;834;Зона_А;gis;1987,3;;;;;;;;24,806;26,73;12,211;183,21
Well_1;401;834;Зона_А;gis;1987,8;;;;;;;;30,024;28,7;12,434;192,03
Well_1;401;834;Зона_А;gis;1988,3;;;;;;;;62,872;25,03;11,947;206,63
Well_1;401;834;Зона_А;gis;1988,8;;;;;;;;27,073;30,03;13,08;201,19
Well_1;401;834;Зона_А;gis;1989,3;;;;;;;;25,067;29,77;11,735;196,26
Well_1;401;834;Зона_А;gis;1989,8;;;;;;;;39,151;28,25;12,663;196,66
Well_1;401;834;Зона_А;gis;1990,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;1990,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;1991,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;1991,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;1992,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;1992,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;1993,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;1993,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;1994,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;1994,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;1995,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;1995,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;1996,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;1996,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;1997,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;1997,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;1998,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;1998,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;1999,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;1999,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2000,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2000,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2001,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2001,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2002,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2002,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2003,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2003,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2004,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2004,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2005,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2005,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2006,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2006,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2007,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2007,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2008,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2008,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2009,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2009,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2010,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2010,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2011,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2011,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2012,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2012,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2013,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2013,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2014,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2014,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2015,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2015,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2016,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2016,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2017,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2017,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2018,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2018,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2019,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2019,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2020,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2020,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2021,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2021,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2022,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2022,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2023,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2023,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2024,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2024,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2025,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2025,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2026,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2026,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2027,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2027,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2028,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2028,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2029,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2029,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2030,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2030,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2031,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2031,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2032,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2032,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2033,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2033,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2034,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2034,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2035,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2035,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2036,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2036,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2037,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2037,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2038,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2038,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2039,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2039,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2040,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2040,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2041,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2041,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2042,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2042,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2043,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2043,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2044,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2044,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2045,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2045,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2046,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2046,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2047,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2047,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2048,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2048,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2049,3;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2049,8;;;;;;;;;;;
Well_1;401;834;Зона_А;gis;2050,3;;;;;;;;41,221;30,29;11,93;192,66
Well_1;401;834;Зона_А;gis;2050,8;;;;;;;;44,196;;13,295;189,21
Well_1;401;834;Зона_А;gis;2051,3;;;;;;;;51,367;35,66;10,758;186,0
Well_1;401;834;Зона_А;gis;2051,8;;;;;;;;53,031;38,03;10,834;178,79
Well_1;401;834;Зона_А;gis;2052,3;;;;;;;;48,773;30,91;12,501;183,96
Well_1;401;834;Зона_А;gis;2052,8;;;;;;;;53,158;29,97;12,392;192,27
Well_1;401;834;Зона_А;gis;2053,3;;;;;;;;42,803;37,07;11,669;179,39
Well_1;401;834;Зона_А;gis;2053,8;;;;;;;;20,512;23,08;;202,73
Well_1;401;834;Зона_А;gis;2054,3;;;;;;;;24,975;38,1;;180,17
Well_1;401;834;Зона_А;gis;2054,8;;;;;;;;74,997;29,51;11,989;189,05
Well_1;401;834;Зона_А;gis;2055,3;;;;;;;;;34,6;11,898;188,32
Well_1;401;834;Зона_А;gis;2055,8;;;;;;;;28,824;32,6;11,94;
Well_1;401;834;Зона_А;gis;2056,3;;;;;;;;42,123;32,67;11,949;192,55
Well_1;401;834;Зона_А;gis;2056,8;;;;;;;;71,222;27,2;11,592;
Well_1;401;834;Зона_А;gis;2057,3;;;;;;;;20,024;31,76;11,482;183,21
Well_1;401;834;Зона_А;gis;2057,8;;;;;;;;;31,57;11,908;187,2
Well_1;401;834;Зона_А;gis;2058,3;;;;;;;;43,329;33,58;11,276;192,46
Well_1;401;834;Зона_А;gis;2058,8;;;;;;;;30,438;27,24;13,023;193,06
Well_1;401;834;Зона_А;gis;2059,3;;;;;;;;35,298;33,66;11,394;189,28
Well_1;401;834;Зона_А;gis;2059,8;;;;;;;;42,049;32,81;12,149;188,81
Well_1;401;834;Зона_А;gis;2060,3;;;;;;;;29,168;35,2;12,067;184,74
Well_1;401;834;Зона_А;gis;2060,8;;;;;;;;27,522;34,29;11,937;184,9
Well_1;401;834;Зона_А;gis;2061,3;;;;;;;;33,476;29,06;12,513;192,7
Well_1;401;834;Зона_А;gis;2061,8;;;;;;;;20,677;31,63;12,308;196,76
Well_1;401;834;Зона_А;gis;2062,3;;;;;;;;38,387;36,28;12,706;190,0
Well_1;401;834;Зона_А;gis;2062,8;;;;;;;;;32,56;11,74;181,69
Well_1;401;834;Зона_А;gis;2063,3;;;;;;;;;30,28;11,992;192,43
Well_1;401;834;Зона_А;gis;2063,8;;;;;;;;51,796;30,1;11,573;194,92
Well_1;401;834;Зона_А;gis;2064,3;;;;;;;;;28,33;12,25;197,27
Well_1;401;834;Зона_А;gis;2064,8;;;;;;;;42,844;26,65;11,916;189,61
Well_1;401;834;Зона_А;gis;2065,3;;;;;;;;29,405;33,48;11,144;180,88
Well_1;401;834;Зона_А;gis;2065,8;;;;;;;;30,535;31,11;12,271;187,44
Well_1;401;834;Зона_А;gis;2066,3;;;;;;;;26,439;25,75;12,082;198,89
Well_1;401;834;Зона_А;gis;2066,8;;;;;;;;27,546;27,56;12,773;186,6
Well_1;401;834;Зона_А;gis;2067,3;;;;;;;;198,099;28,96;13,47;199,27
Well_1;401;834;Зона_А;gis;2067,8;;;;;;;;34,627;24,94;12,04;178,42
Well_1;401;834;Зона_А;gis;2068,3;;;;;;;;62,837;33,54;10,564;178,24
Well_1;401;834;Зона_А;gis;2068,8;;;;;;;;34,204;31,69;12,537;191,5
Well_1;401;834;Зона_А;gis;2069,3;;;;;;;;31,835;33,61;11,7;188,66
Well_1;401;834;Зона_А;gis;2069,8;;;;;;;;34,372;28,17;11,662;191,99
Well_1;401;834;Зона_А;gis;2070,3;;;;;;;;46,467;34,65;11,592;186,4
Well_1;401;834;Зона_А;gis;2070,8;;;;;;;;49,095;26,47;11,871;197,57
Well_1;401;834;Зона_А;gis;2071,3;;;;;;;;52,197;;12,458;191,91
Well_1;401;834;Зона_А;gis;2071,8;;;;;;;;;32,82;11,662;181,24
Well_1;401;834;Зона_А;gis;2072,3;;;;;;;;50,849;22,38;12,91;198,93
Well_1;401;834;Зона_А;gis;2072,8;;;;;;;;33,163;31,01;12,009;190,91
Well_1;401;834;Зона_А;gis;2073,3;;;;;;;;21,995;26,87;12,967;204,29
Well_1;401;834;Зона_А;gis;2073,8;;;;;;;;41,372;27,75;12,174;192,1
Well_1;401;834;Зона_А;gis;2074,3;;;;;;;;26,324;28,85;12,231;188,39
Well_1;401;834;Зона_А;gis;2074,8;;;;;;;;23,29;34,03;11,537;183,55
Well_1;401;834;Зона_А;gis;2075,3;;;;;;;;30,2;33,66;11,906;194,43
Well_1;401;834;Зона_А;gis;2075,8;;;;;;;;13,889;29,85;11,325;184,86
Well_1;401;834;Зона_А;gis;2076,3;;;;;;;;62,759;30,55;12,327;
Well_1;401;834;Зона_А;gis;2076,8;;;;;;;;45,969;27,96;12,317;192,03
Well_1;401;834;Зона_А;gis;2077,3;;;;;;;;34,056;32,5;12,385;195,64
Well_1;401;834;Зона_А;gis;2077,8;;;;;;;;27,16;32,56;11,877;196,77
Well_1;401;834;Зона_А;gis;2078,3;;;;;;;;37,959;28,94;;196,84
Well_1;401;834;Зона_А;gis;2078,8;;;;;;;;22,0;30,59;13,276;191,02
Well_1;401;834;Зона_А;gis;2079,3;;;;;;;;17,513;29,88;12,284;
Well_1;401;834;Зона_А;gis;2079,8;;;;;;;;28,438;31,3;12,164;185,53
Well_1;401;834;Зона_А;gis;2080,3;;;;;;;;39,997;33,09;12,169;197,84
Well_1;401;834;Зона_А;gis;2080,8;;;;;;;;41,317;28,61;12,056;200,9
Well_1;401;834;Зона_А;gis;2081,3;;;;;;;;64,888;36,86;11,167;187,07
Well_1;401;834;Зона_А;gis;2081,8;;;;;;;;86,625;35,4;12,527;192,94
Well_1;401;834;Зона_А;gis;2082,3;;;;;;;;30,65;29,42;11,746;183,61
Well_1;401;834;Зона_А;gis;2082,8;;;;;;;;31,298;31,92;12,045;182,98
Well_1;401;834;Зона_А;gis;2083,3;;;;;;;;52,388;27,73;12,606;197,19
Well_1;401;834;Зона_А;gis;2083,8;;;;;;;;63,641;35,85;12,558;184,49
Well_1;401;834;Зона_А;gis;2084,3;;;;;;;;29,694;33,65;;188,93
Well_1;401;834;Зона_А;gis;2084,8;;;;;;;;28,889;29,47;12,339;202,8
Well_1;401;834;Зона_А;gis;2085,3;;;;;;;;40,826;32,72;11,933;191,56
Well_1;401;834;Зона_А;gis;2085,8;;;;;;;;40,679;31,83;11,543;193,73
Well_1;401;834;Зона_А;gis;2086,3;;;;;;;;46,344;34,05;11,869;
Well_1;401;834;Зона_А;gis;2086,8;;;;;;;;56,568;34,1;12,977;181,58
Well_1;401;834;Зона_А;gis;2087,3;;;;;;;;29,634;39,61;11,131;171,34
Well_1;401;834;Зона_А;gis;2087,8;;;;;;;;24,178;33,82;12,05;185,64
Well_1;401;834;Зона_А;gis;2088,3;;;;;;;;41,216;36,05;12,005;172,46
Well_1;401;834;Зона_А;gis;2088,8;;;;;;;;28,416;30,61;12,349;188,63
Well_1;401;834;Зона_А;gis;2089,3;;;;;;;;44,124;37,63;11,267;176,37
Well_1;401;834;Зона_А;gis;2089,8;;;;;;;;42,988;24,0;12,262;195,92
Well_1;401;834;Зона_А;gis;2090,3;;;;;;;;48,004;33,56;11,38;178,05
Well_1;401;834;Зона_А;gis;2090,8;;;;;;;;35,168;36,97;11,518;
Well_1;401;834;Зона_А;gis;2091,3;;;;;;;;87,244;30,93;11,708;191,37
Well_1;401;834;Зона_А;gis;2091,8;;;;;;;;45,455;33,31;12,544;
Well_1;401;834;Зона_А;gis;2092,3;;;;;;;;53,3;33,13;12,632;181,2
Well_1;401;834;Зона_А;gis;2092,8;;;;;;;;55,322;31,85;11,844;185,59
Well_1;401;834;Зона_А;gis;2093,3;;;;;;;;28,135;30,29;11,977;190,82
Well_1;401;834;Зона_А;gis;2093,8;;;;;;;;42,688;37,18;11,791;176,22
Well_1;401;834;Зона_А;gis;2094,3;;;;;;;;14,348;28,8;11,497;179,85
Well_1;401;834;Зона_А;gis;2094,8;;;;;;;;70,294;27,0;12,748;185,38
Well_1;401;834;Зона_А;gis;2095,3;;;;;;;;20,136;23,84;12,871;184,04
Well_1;401;834;Зона_А;gis;2095,8;;;;;;;;63,46;31,7;11,801;193,26
Well_1;401;834;Зона_А;gis;2096,3;;;;;;;;27,21;32,59;13,227;199,81
Well_1;401;834;Зона_А;gis;2096,8;;;;;;;;59,81;32,62;12,131;199,78
Well_1;401;834;Зона_А;gis;2097,3;;;;;;;;37,79;29,34;11,686;200,7
Well_1;401;834;Зона_А;gis;2097,8;;;;;;;;;26,06;11,778;190,18
Well_1;401;834;Зона_А;gis;2098,3;;;;;;;;38,137;30,42;;193,81
Well_1;401;834;Зона_А;gis;2098,8;;;;;;;;30,679;37,65;12,145;185,45
Well_1;401;834;Зона_А;gis;2099,3;;;;;;;;29,977;30,24;11,561;191,45
Well_1;401;834;Зона_А;gis;2099,8;;;;;;;;22,87;29,07;12,064;192,21
Well_1;401;834;Зона_А;gis;2100,3;;;;;;;;45,132;33,09;11,948;195,41
Well_1;401;834;Зона_А;gis;2100,8;;;;;;;;33,072;29,32;12,011;190,93
Well_1;401;834;Зона_А;gis;2101,3;;;;;;;;33,471;29,55;;199,43
Well_1;401;834;Зона_А;gis;2101,8;;;;;;;;31,817;30,07;11,886;188,59
Well_1;401;834;Зона_А;gis;2102,3;;;;;;;;63,056;40,08;12,232;178,78
Well_1;401;834;Зона_А;gis;2102,8;;;;;;;;30,96;28,58;12,439;194,83
Well_1;401;834;Зона_А;gis;2103,3;;;;;;;;32,034;29,99;12,455;196,34
Well_1;401;834;Зона_А;gis;2103,8;;;;;;;;84,081;28,87;12,627;192,08
Well_1;401;834;Зона_А;gis;2104,3;;;;;;;;69,454;38,15;11,317;184,92
Well_1;401;834;Зона_А;gis;2104,8;;;;;;;;58,188;34,05;11,551;180,37
Well_1;401;834;Зона_А;gis;2105,3;;;;;;;;47,721;36,84;11,714;177,85
Well_1;401;834;Зона_А;gis;2105,8;;;;;;;;28,888;37,95;12,349;186,15
Well_1;401;834;Зона_А;gis;2106,3;;;;;;;;24,211;;;193,38
Well_1;401;834;Зона_А;gis;2106,8;;;;;;;;40,28;32,42;12,153;190,63
Well_1;401;834;Зона_А;gis;2107,3;;;;;;;;61,961;31,67;11,994;190,56
Well_1;401;834;Зона_А;gis;2107,8;;;;;;;;47,123;27,94;;192,98
Well_1;401;834;Зона_А;gis;2108,3;;;;;;;;29,492;39,58;11,595;185,68
Well_1;401;834;Зона_А;gis;2108,8;;;;;;;;23,262;29,69;12,535;192,31
Well_1;401;834;Зона_А;gis;2109,3;;;;;;;;32,975;28,68;11,302;201,58
Well_1;401;834;Зона_А;gis;2109,8;;;;;;;;58,177;30,42;11,371;180,95
Well_1;401;834;Зона_А;gis;2110,3;;;;;;;;66,317;39,19;10,931;178,46
Well_1;401;834;Зона_А;gis;2110,8;;;;;;;;30,307;32,89;13,098;184,16
Well_1;401;834;Зона_А;gis;2111,3;;;;;;;;18,274;37,41;12,732;178,45
Well_1;401;834;Зона_А;gis;2111,8;;;;;;;;46,283;28,84;11,636;188,56
Well_1;401;834;Зона_А;gis;2112,3;;;;;;;;66,752;38,53;11,82;185,22
Well_1;401;834;Зона_А;gis;2112,8;;;;;;;;43,596;34,11;12,078;187,13
Well_1;401;834;Зона_А;gis;2113,3;;;;;;;;52,946;22,09;11,867;189,87
Well_1;401;834;Зона_А;gis;2113,8;;;;;;;;;33,41;12,232;190,1
Well_1;401;834;Зона_А;gis;2114,3;;;;;;;;28,401;30,65;11,721;186,84
Well_1;401;834;Зона_А;gis;2114,8;;;;;;;;29,249;31,07;12,711;194,83
Well_1;401;834;Зона_А;gis;2115,3;;;;;;;;;37,45;;186,9
Well_1;401;834;Зона_А;gis;2115,8;;;;;;;;51,549;33,58;11,602;183,4
Well_1;401;834;Зона_А;gis;2116,3;;;;;;;;62,298;34,28;11,426;192,99
Well_1;401;834;Зона_А;gis;2116,8;;;;;;;;30,248;34,52;12,009;177,77
Well_1;401;834;Зона_А;gis;2117,3;;;;;;;;74,016;32,39;11,609;172,59
Well_1;401;834;Зона_А;gis;2117,8;;;;;;;;29,886;37,2;11,139;174,21
Well_1;401;834;Зона_А;gis;2118,3;;;;;;;;41,353;32,83;10,64;186,0
Well_1;401;834;Зона_А;gis;2118,8;;;;;;;;69,568;34,66;11,656;182,6
Well_1;401;834;Зона_А;gis;2119,3;;;;;;;;33,98;26,03;12,44;193,02
Well_1;401;834;Зона_А;gis;2119,8;;;;;;;;22,493;33,99;13,075;184,83
Well_1;401;834;Зона_А;gis;2120,3;;;;;;;;23,297;30,67;11,163;185,21
Well_1;401;834;Зона_А;gis;2120,8;;;;;;;;26,48;31,42;;193,91
Well_1;401;834;Зона_А;gis;2121,3;;;;;;;;;33,23;11,592;193,02
Well_1;401;834;Зона_А;gis;2121,8;;;;;;;;16,21;30,22;11,993;192,84
Well_1;401;834;Зона_А;gis;2122,3;;;;;;;;47,656;30,32;12,503;199,65
Well_1;401;834;Зона_А;gis;2122,8;;;;;;;;22,922;34,37;11,889;183,11
Well_1;401;834;Зона_А;gis;2123,3;;;;;;;;44,489;29,51;12,707;192,37
Well_1;401;834;Зона_А;gis;2123,8;;;;;;;;19,675;33,42;12,306;198,22
Well_1;401;834;Зона_А;gis;2124,3;;;;;;;;36,822;40,66;12,193;182,15
Well_1;401;834;Зона_А;gis;2124,8;;;;;;;;27,326;34,3;11,633;168,84
Well_1;401;834;Зона_А;gis;2125,3;;;;;;;;59,883;30,53;12,565;188,75
Well_1;401;834;Зона_А;gis;2125,8;;;;;;;;38,756;33,86;11,178;181,14
Well_1;401;834;Зона_А;gis;2126,3;;;;;;;;;29,09;12,378;181,04
Well_1;401;834;Зона_А;gis;2126,8;;;;;;;;54,926;32,31;12,305;188,34
Well_1;401;834;Зона_А;gis;2127,3;;;;;;;;41,842;30,72;12,66;199,83
Well_1;401;834;Зона_А;gis;2127,8;;;;;;;;86,652;30,47;11,873;189,39
Well_1;401;834;Зона_А;gis;2128,3;;;;;;;;32,66;32,8;12,923;191,03
Well_1;401;834;Зона_А;gis;2128,8;;;;;;;;30,609;36,48;12,541;185,18
Well_1;401;834;Зона_А;gis;2129,3;;;;;;;;42,587;32,08;12,068;184,69
Well_1;401;834;Зона_А;gis;2129,8;;;;;;;;23,767;30,78;11,385;179,54
Well_1;401;834;Зона_А;gis;2130,3;;;;;;;;40,659;35,58;12,346;185,33
Well_1;401;834;Зона_А;gis;2130,8;;;;;;;;37,782;28,5;12,289;183,23
