Скважина;X;Y;Зона;Тип;Глубина;Пористость;Проницаемость;Плотность;Кв;Кн;Лаборатория;Год;PZ;PS;GK;NGK
Well_8;5327;707;Зона_В;gis;1954,3;;;;;;;;31,945;36,6;12,166;176,28
Well_8;5327;707;Зона_В;gis;1954,8;;;;;;;;17,293;32,68;11,481;190,44
Well_8;5327;707;Зона_В;gis;1955,3;;;;;;;;42,939;30,83;11,602;193,83
Well_8;5327;707;Зона_В;gis;1955,8;;;;;;;;33,962;28,41;11,884;190,12
Well_8;5327;707;Зона_В;gis;1956,3;;;;;;;;18,905;24,03;12,857;192,21
Well_8;5327;707;Зона_В;gis;1956,8;;;;;;;;28,161;26,49;12,168;195,17
Well_8;5327;707;Зона_В;gis;1957,3;;;;;;;;27,514;26,05;13,035;201,85
Well_8;5327;707;Зона_В;gis;1957,8;;;;;;;;115,123;30,54;11,68;186,19
Well_8;5327;707;Зона_В;gis;1958,3;;;;;;;;10,74;26,36;13,82;194,95
Well_8;5327;707;Зона_В;gis;1958,8;;;;;;;;19,564;30,86;12,486;187,07
Well_8;5327;707;Зона_В;gis;1959,3;;;;;;;;21,788;29,55;12,649;185,41
Well_8;5327;707;Зона_В;gis;1959,8;;;;;;;;18,284;35,59;11,34;197,17
Well_8;5327;707;Зона_В;gis;1960,3;;;;;;;;25,423;30,15;12,181;206,44
Well_8;5327;707;Зона_В;gis;1960,8;;;;;;;;20,839;35,62;11,819;191,84
Well_8;5327;707;Зона_В;gis;1961,3;;;;;;;;38,749;24,32;12,352;187,35
Well_8;5327;707;Зона_В;gis;1961,8;;;;;;;;16,459;24,94;12,964;206,38
Well_8;5327;707;Зона_В;gis;1962,3;;;;;;;;32,22;32,87;13,36;184,39
Well_8;5327;707;Зона_В;gis;1962,8;;;;;;;;22,796;29,88;12,696;200,2
Well_8;5327;707;Зона_В;gis;1963,3;;;;;;;;49,208;33,93;12,099;198,21
Well_8;5327;707;Зона_В;gis;1963,8;;;;;;;;16,064;26,04;13,418;215,73
Well_8;5327;707;Зона_В;gis;1964,3;;;;;;;;41,565;27,64;;189,93
Well_8;5327;707;Зона_В;gis;1964,8;;;;;;;;22,737;28,04;;201,81
Well_8;5327;707;Зона_В;gis;1965,3;;;;;;;;28,519;38,79;12,736;189,68
Well_8;5327;707;Зона_В;gis;1965,8;;;;;;;;55,742;26,56;13,321;198,79
Well_8;5327;707;Зона_В;gis;1966,3;;;;;;;;17,117;27,79;11,356;
Well_8;5327;707;Зона_В;gis;1966,8;;;;;;;;27,996;28,05;12,311;201,58
Well_8;5327;707;Зона_В;gis;1967,3;;;;;;;;26,591;30,02;13,742;193,86
Well_8;5327;707;Зона_В;gis;1967,8;;;;;;;;48,808;37,6;11,64;198,24
Well_8;5327;707;Зона_В;gis;1968,3;;;;;;;;24,671;31,59;12,76;197,15
Well_8;5327;707;Зона_В;gis;1968,8;;;;;;;;16,455;28,57;12,58;196,44
Well_8;5327;707;Зона_В;gis;1969,3;;;;;;;;39,071;23,69;13,416;197,6
Well_8;5327;707;Зона_В;gis;1969,8;;;;;;;;23,974;29,31;12,933;
Well_8;5327;707;Зона_В;gis;1970,3;;;;;;;;47,899;23,47;12,882;204,82
Well_8;5327;707;Зона_В;gis;1970,8;;;;;;;;31,532;29,03;13,362;197,15
Well_8;5327;707;Зона_В;gis;1971,3;;;;;;;;29,523;31,9;12,427;196,33
Well_8;5327;707;Зона_В;gis;1971,8;;;;;;;;37,923;22,91;12,564;200,5
Well_8;5327;707;Зона_В;gis;1972,3;;;;;;;;87,156;28,05;12,485;201,36
Well_8;5327;707;Зона_В;gis;1972,8;;;;;;;;40,67;25,3;12,524;201,74
Well_8;5327;707;Зона_В;gis;1973,3;;;;;;;;28,19;24,15;14,085;199,21
Well_8;5327;707;Зона_В;gis;1973,8;;;;;;;;40,107;23,04;12,352;193,92
Well_8;5327;707;Зона_В;gis;1974,3;;;;;;;;25,727;28,51;11,979;194,78
Well_8;5327;707;Зона_В;gis;1974,8;;;;;;;;22,951;27,51;13,106;199,69
Well_8;5327;707;Зона_В;gis;1975,3;;;;;;;;22,873;;13,276;201,78
Well_8;5327;707;Зона_В;gis;1975,8;;;;;;;;40,043;29,84;12,373;194,75
Well_8;5327;707;Зона_В;gis;1976,3;;;;;;;;16,862;31,42;12,598;187,28
Well_8;5327;707;Зона_В;gis;1976,8;;;;;;;;37,41;31,47;12,698;189,4
Well_8;5327;707;Зона_В;gis;1977,3;;;;;;;;27,608;28,42;13,177;204,03
Well_8;5327;707;Зона_В;gis;1977,8;;;;;;;;21,233;31,22;11,268;190,55
Well_8;5327;707;Зона_В;gis;1978,3;;;;;;;;;32,24;12,117;190,3
Well_8;5327;707;Зона_В;gis;1978,8;;;;;;;;38,1;27,46;13,375;193,09
Well_8;5327;707;Зона_В;gis;1979,3;;;;;;;;;32,57;11,247;
Well_8;5327;707;Зона_В;gis;1979,8;;;;;;;;24,719;33,17;12,755;193,82
Well_8;5327;707;Зона_В;gis;1980,3;;;;;;;;20,448;26,35;12,79;201,19
Well_8;5327;707;Зона_В;gis;1980,8;;;;;;;;25,444;22,19;12,452;204,08
Well_8;5327;707;Зона_В;gis;1981,3;;;;;;;;76,356;29,22;12,842;198,11
Well_8;5327;707;Зона_В;gis;1981,8;;;;;;;;39,052;30,19;12,771;185,63
Well_8;5327;707;Зона_В;gis;1982,3;;;;;;;;29,695;30,05;11,156;
Well_8;5327;707;Зона_В;gis;1982,8;;;;;;;;19,592;28,44;11,643;188,17
Well_8;5327;707;Зона_В;gis;1983,3;;;;;;;;42,295;20,6;12,096;194,86
Well_8;5327;707;Зона_В;gis;1983,8;;;;;;;;14,715;23,33;13,038;201,81
Well_8;5327;707;Зона_В;gis;1984,3;;;;;;;;18,79;18,28;12,487;206,85
Well_8;5327;707;Зона_В;gis;1984,8;;;;;;;;18,329;27,29;12,966;193,43
Well_8;5327;707;Зона_В;gis;1985,3;;;;;;;;23,777;27,74;13,193;202,66
Well_8;5327;707;Зона_В;gis;1985,8;;;;;;;;21,605;30,63;12,578;
Well_8;5327;707;Зона_В;gis;1986,3;;;;;;;;13,631;24,56;13,814;197,89
Well_8;5327;707;Зона_В;gis;1986,8;;;;;;;;21,917;31,35;13,243;200,89
Well_8;5327;707;Зона_В;gis;1987,3;;;;;;;;38,032;29,12;11,81;181,88
Well_8;5327;707;Зона_В;gis;1987,8;;;;;;;;25,354;30,48;12,312;195,48
Well_8;5327;707;Зона_В;gis;1988,3;;;;;;;;32,854;24,95;13,261;215,62
Well_8;5327;707;Зона_В;gis;1988,8;;;;;;;;50,071;26,29;12,367;196,84
Well_8;5327;707;Зона_В;gis;1989,3;;;;;;;;24,879;34,24;11,332;179,59
Well_8;5327;707;Зона_В;gis;1989,8;;;;;;;;22,984;24,97;13,657;200,64
Well_8;5327;707;Зона_В;gis;1990,3;;;;;;;;31,923;26,42;13,232;194,19
Well_8;5327;707;Зона_В;gis;1990,8;;;;;;;;;33,32;11,582;195,54
Well_8;5327;707;Зона_В;gis;1991,3;;;;;;;;14,808;27,13;12,86;202,81
Well_8;5327;707;Зона_В;gis;1991,8;;;;;;;;28,776;32,38;11,99;209,27
Well_8;5327;707;Зона_В;gis;1992,3;;;;;;;;35,749;34,55;13,192;194,74
Well_8;5327;707;Зона_В;gis;1992,8;;;;;;;;28,631;35,25;12,948;195,55
Well_8;5327;707;Зона_В;gis;1993,3;;;;;;;;33,268;29,86;12,083;187,48
Well_8;5327;707;Зона_В;gis;1993,8;;;;;;;;22,287;23,26;12,558;202,77
Well_8;5327;707;Зона_В;gis;1994,3;;;;;;;;28,549;19,18;14,253;198,12
Well_8;5327;707;Зона_В;gis;1994,8;;;;;;;;50,138;29,16;13,473;194,06
Well_8;5327;707;Зона_В;gis;1995,3;;;;;;;;32,268;22,82;13,071;209,72
Well_8;5327;707;Зона_В;gis;1995,8;;;;;;;;24,229;38,17;11,979;177,22
Well_8;5327;707;Зона_В;gis;1996,3;;;;;;;;28,231;25,91;11,748;197,1
Well_8;5327;707;Зона_В;gis;1996,8;;;;;;;;17,738;31,34;12,263;188,52
Well_8;5327;707;Зона_В;gis;1997,3;;;;;;;;46,112;26,44;12,8;195,21
Well_8;5327;707;Зона_В;gis;1997,8;;;;;;;;35,517;26,67;12,42;196,07
Well_8;5327;707;Зона_В;gis;1998,3;;;;;;;;39,154;;;190,39
Well_8;5327;707;Зона_В;gis;1998,8;;;;;;;;16,72;27,05;12,281;194,64
Well_8;5327;707;Зона_В;gis;1999,3;;;;;;;;17,801;30,17;12,061;198,9
Well_8;5327;707;Зона_В;gis;1999,8;;;;;;;;37,548;36,01;12,762;186,58
Well_8;5327;707;Зона_В;gis;2000,3;;;;;;;;26,208;25,34;12,298;189,4
Well_8;5327;707;Зона_В;gis;2000,8;;;;;;;;14,962;25,98;13,848;202,68
Well_8;5327;707;Зона_В;gis;2001,3;;;;;;;;15,861;27,29;13,343;207,2
Well_8;5327;707;Зона_В;gis;2001,8;;;;;;;;13,343;28,7;12,183;203,4
Well_8;5327;707;Зона_В;gis;2002,3;;;;;;;;25,391;28,67;11,711;195,61
Well_8;5327;707;Зона_В;gis;2002,8;;;;;;;;20,871;28,73;13,143;197,39
Well_8;5327;707;Зона_В;gis;2003,3;;;;;;;;38,953;28,74;11,781;185,56
Well_8;5327;707;Зона_В;gis;2003,8;;;;;;;;32,533;31,21;;
Well_8;5327;707;Зона_В;gis;2004,3;;;;;;;;25,172;23,55;12,63;198,69
Well_8;5327;707;Зона_В;gis;2004,8;;;;;;;;22,112;35,6;13,803;201,25
Well_8;5327;707;Зона_В;gis;2005,3;;;;;;;;28,443;24,26;13,043;204,13
Well_8;5327;707;Зона_В;gis;2005,8;;;;;;;;29,536;22,71;12,69;194,79
Well_8;5327;707;Зона_В;gis;2006,3;;;;;;;;41,485;31,72;12,599;202,12
Well_8;5327;707;Зона_В;gis;2006,8;;;;;;;;21,687;25,97;12,066;202,69
Well_8;5327;707;Зона_В;gis;2007,3;;;;;;;;18,472;29,11;11,819;206,28
Well_8;5327;707;Зона_В;gis;2007,8;;;;;;;;17,519;32,98;12,958;195,8
Well_8;5327;707;Зона_В;gis;2008,3;;;;;;;;34,927;29,33;12,931;195,82
Well_8;5327;707;Зона_В;gis;2008,8;;;;;;;;57,257;31,74;12,071;195,92
Well_8;5327;707;Зона_В;gis;2009,3;;;;;;;;19,663;32,42;12,231;182,06
Well_8;5327;707;Зона_В;gis;2009,8;;;;;;;;46,27;28,15;12,729;194,68
Well_8;5327;707;Зона_В;gis;2010,3;;;;;;;;37,263;32,02;12,735;200,24
Well_8;5327;707;Зона_В;gis;2010,8;;;;;;;;14,74;29,26;12,116;195,52
Well_8;5327;707;Зона_В;gis;2011,3;;;;;;;;20,914;27,86;13,003;199,84
Well_8;5327;707;Зона_В;gis;2011,8;;;;;;;;32,032;32,13;;183,78
Well_8;5327;707;Зона_В;gis;2012,3;;;;;;;;30,906;21,35;12,476;197,16
Well_8;5327;707;Зона_В;gis;2012,8;;;;;;;;23,086;32,99;11,539;182,14
Well_8;5327;707;Зона_В;gis;2013,3;;;;;;;;72,001;;12,942;195,57
Well_8;5327;707;Зона_В;gis;2013,8;;;;;;;;46,905;29,64;13,119;192,49
Well_8;5327;707;Зона_В;gis;2014,3;;;;;;;;19,731;25,88;12,62;199,38
Well_8;5327;707;Зона_В;gis;2014,8;;;;;;;;40,25;28,23;12,825;193,85
Well_8;5327;707;Зона_В;gis;2015,3;;;;;;;;34,731;26,84;12,953;202,79
Well_8;5327;707;Зона_В;gis;2015,8;;;;;;;;34,317;28,66;12,0;196,11
Well_8;5327;707;Зона_В;gis;2016,3;;;;;;;;22,152;26,84;11,887;
Well_8;5327;707;Зона_В;gis;2016,8;;;;;;;;17,138;30,57;13,017;204,62
Well_8;5327;707;Зона_В;gis;2017,3;;;;;;;;27,31;30,31;12,624;199,7
Well_8;5327;707;Зона_В;gis;2017,8;;;;;;;;49,192;24,36;13,108;208,15
Well_8;5327;707;Зона_В;gis;2018,3;;;;;;;;26,78;23,25;12,961;198,18
Well_8;5327;707;Зона_В;gis;2018,8;;;;;;;;22,804;25,06;12,659;199,52
Well_8;5327;707;Зона_В;gis;2019,3;;;;;;;;25,539;30,1;12,291;191,64
Well_8;5327;707;Зона_В;gis;2019,8;;;;;;;;16,183;31,07;11,857;189,19
Well_8;5327;707;Зона_В;gis;2020,3;;;;;;;;14,481;25,39;13,182;195,93
Well_8;5327;707;Зона_В;gis;2020,8;;;;;;;;27,271;26,66;13,366;197,32
Well_8;5327;707;Зона_В;gis;2021,3;;;;;;;;43,371;18,33;13,229;214,14
Well_8;5327;707;Зона_В;gis;2021,8;;;;;;;;14,155;27,23;13,581;209,37
Well_8;5327;707;Зона_В;gis;2022,3;;;;;;;;13,524;33,86;12,606;185,23
Well_8;5327;707;Зона_В;gis;2022,8;;;;;;;;23,057;37,17;11,399;178,32
Well_8;5327;707;Зона_В;gis;2023,3;;;;;;;;13,7;33,01;12,2;195,23
Well_8;5327;707;Зона_В;gis;2023,8;;;;;;;;22,147;25,35;12,941;203,88
Well_8;5327;707;Зона_В;gis;2024,3;;;;;;;;35,465;32,12;11,346;204,86
Well_8;5327;707;Зона_В;gis;2024,8;;;;;;;;14,671;31,18;12,521;193,91
Well_8;5327;707;Зона_В;gis;2025,3;;;;;;;;27,504;28,85;12,942;
Well_8;5327;707;Зона_В;gis;2025,8;;;;;;;;25,257;26,09;12,297;199,03
Well_8;5327;707;Зона_В;gis;2026,3;;;;;;;;65,057;30,95;12,236;201,09
Well_8;5327;707;Зона_В;gis;2026,8;;;;;;;;31,67;32,65;12,609;188,31
Well_8;5327;707;Зона_В;gis;2027,3;;;;;;;;23,463;22,15;12,877;198,76
Well_8;5327;707;Зона_В;gis;2027,8;;;;;;;;41,044;30,45;13,2;187,23
Well_8;5327;707;Зона_В;gis;2028,3;;;;;;;;38,956;36,32;12,199;190,41
Well_8;5327;707;Зона_В;gis;2028,8;;;;;;;;23,917;23,68;12,282;201,3
Well_8;5327;707;Зона_В;gis;2029,3;;;;;;;;31,073;32,38;11,568;186,44
Well_8;5327;707;Зона_В;gis;2029,8;;;;;;;;49,598;32,25;10,919;177,4
Well_8;5327;707;Зона_В;gis;2030,3;;;;;;;;32,093;29,73;11,437;180,48
Well_8;5327;707;Зона_В;gis;2030,8;;;;;;;;31,838;27,4;12,164;192,67
Well_8;5327;707;Зона_В;gis;2031,3;;;;;;;;50,942;32,13;11,276;184,15
Well_8;5327;707;Зона_В;gis;2031,8;;;;;;;;22,395;32,26;11,646;185,16
Well_8;5327;707;Зона_В;gis;2032,3;;;;;;;;16,708;23,08;11,168;190,69
Well_8;5327;707;Зона_В;gis;2032,8;;;;;;;;46,017;37,69;11,461;190,83
Well_8;5327;707;Зона_В;gis;2033,3;;;;;;;;31,55;30,4;11,813;186,44
Well_8;5327;707;Зона_В;gis;2033,8;;;;;;;;51,484;38,88;11,208;182,34
Well_8;5327;707;Зона_В;gis;2034,3;;;;;;;;;35,03;12,923;179,49
Well_8;5327;707;Зона_В;gis;2034,8;;;;;;;;58,857;31,65;12,523;185,37
Well_8;5327;707;Зона_В;gis;2035,3;;;;;;;;26,704;31,69;11,691;181,48
Well_8;5327;707;Зона_В;gis;2035,8;;;;;;;;21,262;33,11;12,307;191,36
Well_8;5327;707;Зона_В;gis;2036,3;;;;;;;;26,37;36,89;12,301;186,38
Well_8;5327;707;Зона_В;gis;2036,8;;;;;;;;34,652;29,9;11,897;183,29
Well_8;5327;707;Зона_В;gis;2037,3;;;;;;;;27,133;38,46;11,43;172,49
Well_8;5327;707;Зона_В;gis;2037,8;;;;;;;;58,326;40,59;11,188;165,2
Well_8;5327;707;Зона_В;gis;2038,3;;;;;;;;43,901;35,1;11,953;175,41
Well_8;5327;707;Зона_В;gis;2038,8;;;;;;;;18,653;29,45;11,134;193,3
Well_8;5327;707;Зона_В;gis;2039,3;;;;;;;;53,23;31,26;13,437;200,65
Well_8;5327;707;Зона_В;gis;2039,8;;;;;;;;23,071;29,32;11,874;177,44
Well_8;5327;707;Зона_В;gis;2040,3;;;;;;;;51,813;35,57;10,556;173,13
Well_8;5327;707;Зона_В;gis;2040,8;;;;;;;;90,908;37,91;11,833;175,53
Well_8;5327;707;Зона_В;gis;2041,3;;;;;;;;26,053;34,01;12,356;177,95
Well_8;5327;707;Зона_В;gis;2041,8;;;;;;;;45,031;36,24;12,063;181,32
Well_8;5327;707;Зона_В;gis;2042,3;;;;;;;;32,832;32,99;11,002;190,87
Well_8;5327;707;Зона_В;gis;2042,8;;;;;;;;31,121;37,69;11,051;176,35
Well_8;5327;707;Зона_В;gis;2043,3;;;;;;;;39,907;35,83;12,141;178,62
Well_8;5327;707;Зона_В;gis;2043,8;;;;;;;;22,927;35,67;;166,81
Well_8;5327;707;Зона_В;gis;2044,3;;;;;;;;56,584;35,74;11,086;178,04
Well_8;5327;707;Зона_В;gis;2044,8;;;;;;;;22,704;38,62;11,558;184,33
Well_8;5327;707;Зона_В;gis;2045,3;;;;;;;;33,888;35,07;11,916;185,74
Well_8;5327;707;Зона_В;gis;2045,8;;;;;;;;27,518;37,61;11,146;172,26
Well_8;5327;707;Зона_В;gis;2046,3;;;;;;;;29,693;33,8;12,141;187,76
Well_8;5327;707;Зона_В;gis;2046,8;;;;;;;;32,751;34,99;11,002;186,89
Well_8;5327;707;Зона_В;gis;2047,3;;;;;;;;32,284;34,36;;187,39
Well_8;5327;707;Зона_В;gis;2047,8;;;;;;;;22,117;35,81;11,866;191,46
Well_8;5327;707;Зона_В;gis;2048,3;;;;;;;;19,15;31,87;11,524;177,09
Well_8;5327;707;Зона_В;gis;2048,8;;;;;;;;39,337;37,57;11,423;192,61
Well_8;5327;707;Зона_В;gis;2049,3;;;;;;;;49,103;33,62;11,77;192,87
Well_8;5327;707;Зона_В;gis;2049,8;;;;;;;;25,237;33,87;12,493;185,19
Well_8;5327;707;Зона_В;gis;2050,3;;;;;;;;31,412;30,43;11,593;180,98
Well_8;5327;707;Зона_В;gis;2050,8;;;;;;;;23,179;32,88;11,204;175,75
Well_8;5327;707;Зона_В;gis;2051,3;;;;;;;;26,95;34,63;10,363;188,87
Well_8;5327;707;Зона_В;gis;2051,8;;;;;;;;18,324;;11,79;180,46
Well_8;5327;707;Зона_В;gis;2052,3;;;;;;;;18,527;32,4;11,633;196,45
Well_8;5327;707;Зона_В;gis;2052,8;;;;;;;;44,5;35,01;11,304;185,32
Well_8;5327;707;Зона_В;gis;2053,3;;;;;;;;27,313;36,44;11,043;178,96
Well_8;5327;707;Зона_В;gis;2053,8;;;;;;;;29,941;39,82;11,141;179,87
Well_8;5327;707;Зона_В;gis;2054,3;;;;;;;;30,073;36,33;;182,38
Well_8;5327;707;Зона_В;gis;2054,8;;;;;;;;43,868;42,68;11,029;186,44
Well_8;5327;707;Зона_В;gis;2055,3;;;;;;;;19,115;31,43;11,539;187,23
Well_8;5327;707;Зона_В;gis;2055,8;;;;;;;;33,174;30,08;11,092;179,26
Well_8;5327;707;Зона_В;gis;2056,3;;;;;;;;14,12;39,83;11,52;186,24
Well_8;5327;707;Зона_В;gis;2056,8;;;;;;;;30,761;35,44;10,887;170,46
Well_8;5327;707;Зона_В;gis;2057,3;;;;;;;;12,936;32,91;11,867;203,88
Well_8;5327;707;Зона_В;gis;2057,8;;;;;;;;27,093;39,09;11,238;169,93
Well_8;5327;707;Зона_В;gis;2058,3;;;;;;;;22,706;35,73;11,963;179,51
Well_8;5327;707;Зона_В;gis;2058,8;;;;;;;;21,261;30,64;11,713;184,1
Well_8;5327;707;Зона_В;gis;2059,3;;;;;;;;42,925;30,36;11,976;190,23
Well_8;5327;707;Зона_В;gis;2059,8;;;;;;;;26,961;28,25;12,072;190,13
Well_8;5327;707;Зона_В;gis;2060,3;;;;;;;;20,685;34,95;11,772;184,41
Well_8;5327;707;Зона_В;gis;2060,8;;;;;;;;38,364;29,41;11,066;195,35
Well_8;5327;707;Зона_В;gis;2061,3;;;;;;;;30,23;38,64;11,486;180,01
Well_8;5327;707;Зона_В;gis;2061,8;;;;;;;;66,724;39,71;10,662;162,45
Well_8;5327;707;Зона_В;gis;2062,3;;;;;;;;15,29;31,48;11,327;186,51
Well_8;5327;707;Зона_В;gis;2062,8;;;;;;;;29,218;38,02;11,923;185,63
Well_8;5327;707;Зона_В;gis;2063,3;;;;;;;;47,147;34,68;12,791;183,25
Well_8;5327;707;Зона_В;gis;2063,8;;;;;;;;21,872;34,85;11,133;
Well_8;5327;707;Зона_В;gis;2064,3;;;;;;;;31,354;31,58;11,719;190,3
Well_8;5327;707;Зона_В;gis;2064,8;;;;;;;;19,034;30,24;11,783;182,12
Well_8;5327;707;Зона_В;gis;2065,3;;;;;;;;48,326;36,12;11,602;184,72
Well_8;5327;707;Зона_В;gis;2065,8;;;;;;;;33,621;37,78;11,346;
Well_8;5327;707;Зона_В;gis;2066,3;;;;;;;;26,477;31,54;11,509;193,21
Well_8;5327;707;Зона_В;gis;2066,8;;;;;;;;32,498;35,58;11,341;184,42
Well_8;5327;707;Зона_В;gis;2067,3;;;;;;;;15,45;38,99;12,16;187,66
Well_8;5327;707;Зона_В;gis;2067,8;;;;;;;;27,42;38,65;11,169;180,07
Well_8;5327;707;Зона_В;gis;2068,3;;;;;;;;56,939;40,36;10,381;180,24
Well_8;5327;707;Зона_В;gis;2068,8;;;;;;;;;;;
Well_8;5327;707;Зона_В;gis;2069,3;;;;;;;;;;;
Well_8;5327;707;Зона_В;gis;2069,8;;;;;;;;;;;
Well_8;5327;707;Зона_В;gis;2070,3;;;;;;;;;;;
Well_8;5327;707;Зона_В;gis;2070,8;;;;;;;;;;;
Well_8;5327;707;Зона_В;gis;2071,3;;;;;;;;;;;
Well_8;5327;707;Зона_В;gis;2071,8;;;;;;;;;;;
Well_8;5327;707;Зона_В;gis;2072,3;;;;;;;;;;;
Well_8;5327;707;Зона_В;gis;2072,8;;;;;;;;;;;
Well_8;5327;707;Зона_В;gis;2073,3;;;;;;;;;;;
Well_8;5327;707;Зона_В;gis;2073,8;;;;;;;;;;;
