Well;X_m;Y_m;Zone;Type;Depth_m;Porosity;Permeability;Density;Sw;So;Lab;year;PZ;PS;GK;NGK
Well_14;3260;1417;Зона_Б;gis;1784.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;18.583;54.99;7.929;148.53
Well_14;3260;1417;Зона_Б;gis;1785.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;27.524;55.79;NaN;142.1
Well_14;3260;1417;Зона_Б;gis;1785.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;19.237;53.59;8.735;144.77
Well_14;3260;1417;Зона_Б;gis;1786.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;38.77;57.38;8.58;141.66
Well_14;3260;1417;Зона_Б;gis;1786.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;14.775;46.2;9.25;146.55
Well_14;3260;1417;Зона_Б;gis;1787.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;15.606;50.31;8.111;143.37
Well_14;3260;1417;Зона_Б;gis;1787.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;33.113;54.51;8.152;144.65
Well_14;3260;1417;Зона_Б;gis;1788.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;15.771;59.65;8.195;130.58
Well_14;3260;1417;Зона_Б;gis;1788.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;43.373;57.26;7.896;132.24
Well_14;3260;1417;Зона_Б;gis;1789.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;26.39;45.93;9.849;149.24
Well_14;3260;1417;Зона_Б;gis;1789.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;34.987;53.84;8.521;137.52
Well_14;3260;1417;Зона_Б;gis;1790.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;24.537;51.52;10.182;156.66
Well_14;3260;1417;Зона_Б;gis;1790.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;16.512;49.31;9.001;143.22
Well_14;3260;1417;Зона_Б;gis;1791.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;21.126;51.61;8.439;145.48
Well_14;3260;1417;Зона_Б;gis;1791.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;50.47;8.544;146.64
Well_14;3260;1417;Зона_Б;gis;1792.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;35.509;53.95;8.663;149.72
Well_14;3260;1417;Зона_Б;gis;1792.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;15.612;48.24;9.3;146.76
Well_14;3260;1417;Зона_Б;gis;1793.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;17.581;54.86;8.863;145.58
Well_14;3260;1417;Зона_Б;gis;1793.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;15.16;48.11;8.162;141.4
Well_14;3260;1417;Зона_Б;gis;1794.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;13.834;48.97;8.898;156.84
Well_14;3260;1417;Зона_Б;gis;1794.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;26.934;47.8;9.039;145.63
Well_14;3260;1417;Зона_Б;gis;1795.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;24.397;46.01;8.577;148.4
Well_14;3260;1417;Зона_Б;gis;1795.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;19.536;56.91;8.524;142.64
Well_14;3260;1417;Зона_Б;gis;1796.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;28.886;53.27;9.078;153.65
Well_14;3260;1417;Зона_Б;gis;1796.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.645;51.56;8.914;141.1
Well_14;3260;1417;Зона_Б;gis;1797.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;37.444;53.92;9.51;153.18
Well_14;3260;1417;Зона_Б;gis;1797.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1798.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1798.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1799.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1799.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1800.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1800.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1801.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1801.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1802.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1802.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1803.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1803.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1804.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1804.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1805.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1805.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1806.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1806.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1807.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1807.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1808.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1808.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1809.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1809.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1810.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1810.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1811.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1811.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1812.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1812.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1813.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1813.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1814.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1814.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1815.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1815.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1816.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1816.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1817.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1817.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1818.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1818.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1819.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1819.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1820.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1820.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1821.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1821.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1822.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1822.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1823.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1823.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1824.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1824.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1825.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1825.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1826.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1826.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1827.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1827.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1828.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1828.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1829.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1829.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1830.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1830.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1831.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1831.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1832.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1832.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1833.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1833.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1834.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1834.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1835.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1835.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1836.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1836.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1837.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1837.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1838.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1838.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1839.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1839.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1840.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1840.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1841.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1841.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1842.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1842.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1843.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1843.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1844.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1844.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1845.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1845.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1846.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1846.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1847.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1847.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1848.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1848.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1849.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1849.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1850.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1850.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1851.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1851.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1852.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1852.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1853.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1853.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1854.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1854.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1855.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1855.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1856.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_14;3260;1417;Зона_Б;gis;1856.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
