Well;X_m;Y_m;Zone;Type;Depth_m;Porosity;Permeability;Density;Sw;So;Lab;year;PZ;PS;GK;NGK
Well_20;1103;2136;Зона_А;gis;1927.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1928.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1928.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1929.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1929.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1930.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1930.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1931.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1931.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1932.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1932.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1933.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1933.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1934.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1934.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1935.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1935.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1936.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1936.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1937.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1937.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1938.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1938.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1939.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1939.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1940.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1940.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1941.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1941.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1942.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1942.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1943.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1943.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1944.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1944.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1945.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1945.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1946.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1946.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1947.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1947.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1948.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1948.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1949.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1949.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1950.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1950.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1951.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1951.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1952.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1952.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1953.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1953.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1954.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1954.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1955.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1955.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1956.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1956.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1957.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1957.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1958.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1958.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1959.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1959.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1960.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1960.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1961.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1961.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1962.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1962.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1963.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1963.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1964.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1964.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1965.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1965.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1966.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1966.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1967.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1967.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1968.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1968.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1969.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1969.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1970.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1970.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1971.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1971.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1972.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1972.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1973.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1973.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1974.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1974.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1975.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1975.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1976.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1976.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1977.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1977.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1978.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;25.315;36.91;11.095;179.53
Well_20;1103;2136;Зона_А;gis;1978.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;22.073;31.82;11.592;194.06
Well_20;1103;2136;Зона_А;gis;1979.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;19.325;37.79;11.253;186.12
Well_20;1103;2136;Зона_А;gis;1979.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;42.991;33.39;12.397;188.78
Well_20;1103;2136;Зона_А;gis;1980.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.36;12.163;186.23
Well_20;1103;2136;Зона_А;gis;1980.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;28.735;37.57;11.006;180.86
Well_20;1103;2136;Зона_А;gis;1981.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;14.55;35.69;11.809;179.7
Well_20;1103;2136;Зона_А;gis;1981.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;16.449;34.75;10.761;181.9
Well_20;1103;2136;Зона_А;gis;1982.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;28.513;29.89;11.774;188.5
Well_20;1103;2136;Зона_А;gis;1982.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;16.563;38.68;11.473;190.78
Well_20;1103;2136;Зона_А;gis;1983.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;22.792;34.79;12.374;186.05
Well_20;1103;2136;Зона_А;gis;1983.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;10.665;29.01;12.982;197.37
Well_20;1103;2136;Зона_А;gis;1984.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;33.927;28.17;11.865;188.21
Well_20;1103;2136;Зона_А;gis;1984.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.174;34.61;11.611;189.35
Well_20;1103;2136;Зона_А;gis;1985.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;30.416;36.3;12.472;184.36
Well_20;1103;2136;Зона_А;gis;1985.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;17.89;29.74;12.34;193.24
Well_20;1103;2136;Зона_А;gis;1986.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;23.328;40.52;11.919;180.01
Well_20;1103;2136;Зона_А;gis;1986.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;7.805;32.48;11.614;188.06
Well_20;1103;2136;Зона_А;gis;1987.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1987.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1988.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1988.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1989.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1989.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1990.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1990.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1991.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1991.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1992.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_20;1103;2136;Зона_А;gis;1992.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
