WELL_ID,X_M,Y_M,ZONE,DATA_TYPE,DEPTH_M,POROSITY,PERMEABILITY_MD,DENSITY_GCC,WATER_SATURATION,OIL_SATURATION,LAB_ID,YEAR,PZ,PS,GK,NGK
Well_44,5465,3514,Зона_В,core,2866.7,0.1373,150.95,2.413,0.3825,0.4611,Lab_B,1995.0,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,core,2939.3,0.1088,30.45,2.533,0.1434,0.8116,Lab_B,2015.0,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,core,2973.5,0.0961,0.59,2.524,0.103,0.8041,Lab_B,2012.0,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,core,3032.1,0.057,0.1,2.568,0.3046,0.6181,Lab_B,1995.0,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,core,3061.9,0.1098,6.49,2.521,0.2383,0.4732,Lab_B,2008.0,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,core,3064.3,0.0865,0.34,2.577,0.3932,0.5086,Lab_C,2008.0,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,core,3091.9,0.0887,0.31,2.556,0.314,0.4289,Lab_B,2015.0,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,core,3124.3,0.0646,2.51,2.546,0.1753,0.5602,Lab_B,2005.0,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,core,3124.7,0.1334,107.26,2.451,0.2224,0.6116,Lab_B,2015.0,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1840.1,nan,nan,nan,nan,nan,nan,nan,23.507,49.78,9.507,157.0
Well_44,5465,3514,Зона_В,gis,1840.6,nan,nan,nan,nan,nan,nan,nan,15.253,47.38,9.44,160.58
Well_44,5465,3514,Зона_В,gis,1841.1,nan,nan,nan,nan,nan,nan,nan,16.073,45.1,9.851,163.83
Well_44,5465,3514,Зона_В,gis,1841.6,nan,nan,nan,nan,nan,nan,nan,33.335,48.9,9.067,157.86
Well_44,5465,3514,Зона_В,gis,1842.1,nan,nan,nan,nan,nan,nan,nan,36.268,51.55,9.809,141.65
Well_44,5465,3514,Зона_В,gis,1842.6,nan,nan,nan,nan,nan,nan,nan,16.019,48.74,8.297,160.45
Well_44,5465,3514,Зона_В,gis,1843.1,nan,nan,nan,nan,nan,nan,nan,32.295,55.38,8.972,142.61
Well_44,5465,3514,Зона_В,gis,1843.6,nan,nan,nan,nan,nan,nan,nan,32.864,50.87,8.855,158.92
Well_44,5465,3514,Зона_В,gis,1844.1,nan,nan,nan,nan,nan,nan,nan,18.04,38.37,10.57,158.91
Well_44,5465,3514,Зона_В,gis,1844.6,nan,nan,nan,nan,nan,nan,nan,24.822,49.84,8.177,145.12
Well_44,5465,3514,Зона_В,gis,1845.1,nan,nan,nan,nan,nan,nan,nan,23.372,48.61,8.849,144.27
Well_44,5465,3514,Зона_В,gis,1845.6,nan,nan,nan,nan,nan,nan,nan,19.007,49.84,9.814,155.98
Well_44,5465,3514,Зона_В,gis,1846.1,nan,nan,nan,nan,nan,nan,nan,25.064,55.9,8.167,146.7
Well_44,5465,3514,Зона_В,gis,1846.6,nan,nan,nan,nan,nan,nan,nan,17.519,49.42,9.75,149.79
Well_44,5465,3514,Зона_В,gis,1847.1,nan,nan,nan,nan,nan,nan,nan,25.549,53.86,8.534,145.12
Well_44,5465,3514,Зона_В,gis,1847.6,nan,nan,nan,nan,nan,nan,nan,12.126,48.51,9.355,143.84
Well_44,5465,3514,Зона_В,gis,1848.1,nan,nan,nan,nan,nan,nan,nan,22.955,53.21,9.396,148.13
Well_44,5465,3514,Зона_В,gis,1848.6,nan,nan,nan,nan,nan,nan,nan,20.08,47.43,9.181,158.53
Well_44,5465,3514,Зона_В,gis,1849.1,nan,nan,nan,nan,nan,nan,nan,22.617,53.75,8.116,144.01
Well_44,5465,3514,Зона_В,gis,1849.6,nan,nan,nan,nan,nan,nan,nan,20.814,51.98,9.032,158.91
Well_44,5465,3514,Зона_В,gis,1850.1,nan,nan,nan,nan,nan,nan,nan,20.216,51.21,9.005,153.82
Well_44,5465,3514,Зона_В,gis,1850.6,nan,nan,nan,nan,nan,nan,nan,38.333,51.58,nan,145.79
Well_44,5465,3514,Зона_В,gis,1851.1,nan,nan,nan,nan,nan,nan,nan,41.87,nan,9.235,156.13
Well_44,5465,3514,Зона_В,gis,1851.6,nan,nan,nan,nan,nan,nan,nan,43.942,54.27,9.535,152.65
Well_44,5465,3514,Зона_В,gis,1852.1,nan,nan,nan,nan,nan,nan,nan,25.152,50.82,9.01,154.0
Well_44,5465,3514,Зона_В,gis,1852.6,nan,nan,nan,nan,nan,nan,nan,22.413,50.78,8.749,146.72
Well_44,5465,3514,Зона_В,gis,1853.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1853.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1854.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1854.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1855.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1855.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1856.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1856.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1857.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1857.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1858.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1858.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1859.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1859.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1860.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1860.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1861.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1861.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1862.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1862.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1863.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1863.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1864.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1864.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1865.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1865.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1866.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1866.6,nan,nan,nan,nan,nan,nan,nan,42.993,50.66,9.318,157.96
Well_44,5465,3514,Зона_В,gis,1867.1,nan,nan,nan,nan,nan,nan,nan,18.038,50.4,8.725,149.53
Well_44,5465,3514,Зона_В,gis,1867.6,nan,nan,nan,nan,nan,nan,nan,19.163,50.04,9.843,154.61
Well_44,5465,3514,Зона_В,gis,1868.1,nan,nan,nan,nan,nan,nan,nan,27.284,47.16,9.285,140.32
Well_44,5465,3514,Зона_В,gis,1868.6,nan,nan,nan,nan,nan,nan,nan,15.291,50.16,9.377,158.53
Well_44,5465,3514,Зона_В,gis,1869.1,nan,nan,nan,nan,nan,nan,nan,36.327,46.62,8.572,144.85
Well_44,5465,3514,Зона_В,gis,1869.6,nan,nan,nan,nan,nan,nan,nan,25.427,47.94,9.233,143.54
Well_44,5465,3514,Зона_В,gis,1870.1,nan,nan,nan,nan,nan,nan,nan,22.784,51.0,7.944,nan
Well_44,5465,3514,Зона_В,gis,1870.6,nan,nan,nan,nan,nan,nan,nan,41.4,51.37,8.937,147.66
Well_44,5465,3514,Зона_В,gis,1871.1,nan,nan,nan,nan,nan,nan,nan,26.479,54.83,7.736,140.23
Well_44,5465,3514,Зона_В,gis,1871.6,nan,nan,nan,nan,nan,nan,nan,25.255,53.75,8.613,161.64
Well_44,5465,3514,Зона_В,gis,1872.1,nan,nan,nan,nan,nan,nan,nan,24.216,52.98,9.996,150.45
Well_44,5465,3514,Зона_В,gis,1872.6,nan,nan,nan,nan,nan,nan,nan,20.27,54.94,9.206,142.48
Well_44,5465,3514,Зона_В,gis,1873.1,nan,nan,nan,nan,nan,nan,nan,39.489,51.87,9.14,147.83
Well_44,5465,3514,Зона_В,gis,1873.6,nan,nan,nan,nan,nan,nan,nan,32.368,50.95,8.473,150.92
Well_44,5465,3514,Зона_В,gis,1874.1,nan,nan,nan,nan,nan,nan,nan,31.374,51.56,8.606,139.11
Well_44,5465,3514,Зона_В,gis,1874.6,nan,nan,nan,nan,nan,nan,nan,19.761,56.24,8.684,148.55
Well_44,5465,3514,Зона_В,gis,1875.1,nan,nan,nan,nan,nan,nan,nan,16.541,55.27,8.32,138.35
Well_44,5465,3514,Зона_В,gis,1875.6,nan,nan,nan,nan,nan,nan,nan,22.185,50.23,10.09,140.22
Well_44,5465,3514,Зона_В,gis,1876.1,nan,nan,nan,nan,nan,nan,nan,38.041,55.35,7.149,138.4
Well_44,5465,3514,Зона_В,gis,1876.6,nan,nan,nan,nan,nan,nan,nan,21.436,57.36,8.603,146.28
Well_44,5465,3514,Зона_В,gis,1877.1,nan,nan,nan,nan,nan,nan,nan,33.727,50.32,8.769,147.98
Well_44,5465,3514,Зона_В,gis,1877.6,nan,nan,nan,nan,nan,nan,nan,33.38,54.62,9.072,133.64
Well_44,5465,3514,Зона_В,gis,1878.1,nan,nan,nan,nan,nan,nan,nan,19.481,56.24,9.106,147.23
Well_44,5465,3514,Зона_В,gis,1878.6,nan,nan,nan,nan,nan,nan,nan,24.112,54.28,9.014,152.9
Well_44,5465,3514,Зона_В,gis,1879.1,nan,nan,nan,nan,nan,nan,nan,20.479,49.38,8.433,149.93
Well_44,5465,3514,Зона_В,gis,1879.6,nan,nan,nan,nan,nan,nan,nan,27.548,48.03,9.149,147.64
Well_44,5465,3514,Зона_В,gis,1880.1,nan,nan,nan,nan,nan,nan,nan,30.495,53.1,9.14,152.28
Well_44,5465,3514,Зона_В,gis,1880.6,nan,nan,nan,nan,nan,nan,nan,46.99,58.51,8.98,151.85
Well_44,5465,3514,Зона_В,gis,1881.1,nan,nan,nan,nan,nan,nan,nan,37.355,49.35,9.63,145.73
Well_44,5465,3514,Зона_В,gis,1881.6,nan,nan,nan,nan,nan,nan,nan,26.558,51.53,9.155,149.67
Well_44,5465,3514,Зона_В,gis,1882.1,nan,nan,nan,nan,nan,nan,nan,37.758,52.5,8.875,149.47
Well_44,5465,3514,Зона_В,gis,1882.6,nan,nan,nan,nan,nan,nan,nan,23.45,54.49,nan,145.93
Well_44,5465,3514,Зона_В,gis,1883.1,nan,nan,nan,nan,nan,nan,nan,49.361,46.37,9.238,148.94
Well_44,5465,3514,Зона_В,gis,1883.6,nan,nan,nan,nan,nan,nan,nan,33.603,53.02,8.524,147.14
Well_44,5465,3514,Зона_В,gis,1884.1,nan,nan,nan,nan,nan,nan,nan,22.458,53.35,8.368,nan
Well_44,5465,3514,Зона_В,gis,1884.6,nan,nan,nan,nan,nan,nan,nan,18.139,59.06,8.19,146.37
Well_44,5465,3514,Зона_В,gis,1885.1,nan,nan,nan,nan,nan,nan,nan,36.626,53.99,9.204,141.91
Well_44,5465,3514,Зона_В,gis,1885.6,nan,nan,nan,nan,nan,nan,nan,33.872,50.36,7.737,152.43
Well_44,5465,3514,Зона_В,gis,1886.1,nan,nan,nan,nan,nan,nan,nan,15.882,48.1,9.105,161.23
Well_44,5465,3514,Зона_В,gis,1886.6,nan,nan,nan,nan,nan,nan,nan,53.25,53.56,8.718,137.21
Well_44,5465,3514,Зона_В,gis,1887.1,nan,nan,nan,nan,nan,nan,nan,28.296,53.69,8.422,147.63
Well_44,5465,3514,Зона_В,gis,1887.6,nan,nan,nan,nan,nan,nan,nan,28.024,54.8,8.435,146.46
Well_44,5465,3514,Зона_В,gis,1888.1,nan,nan,nan,nan,nan,nan,nan,20.403,51.84,9.443,142.31
Well_44,5465,3514,Зона_В,gis,1888.6,nan,nan,nan,nan,nan,nan,nan,35.813,53.02,7.939,146.02
Well_44,5465,3514,Зона_В,gis,1889.1,nan,nan,nan,nan,nan,nan,nan,43.606,48.97,9.723,152.83
Well_44,5465,3514,Зона_В,gis,1889.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1890.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1890.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1891.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1891.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1892.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1892.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1893.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1893.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1894.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1894.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1895.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1895.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1896.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1896.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1897.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1897.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1898.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1898.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1899.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1899.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1900.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1900.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1901.1,nan,nan,nan,nan,nan,nan,nan,23.952,nan,8.687,147.17
Well_44,5465,3514,Зона_В,gis,1901.6,nan,nan,nan,nan,nan,nan,nan,40.272,50.39,8.961,152.0
Well_44,5465,3514,Зона_В,gis,1902.1,nan,nan,nan,nan,nan,nan,nan,26.666,62.19,8.259,136.64
Well_44,5465,3514,Зона_В,gis,1902.6,nan,nan,nan,nan,nan,nan,nan,29.71,44.35,10.07,151.08
Well_44,5465,3514,Зона_В,gis,1903.1,nan,nan,nan,nan,nan,nan,nan,24.351,53.71,8.332,142.09
Well_44,5465,3514,Зона_В,gis,1903.6,nan,nan,nan,nan,nan,nan,nan,26.28,52.35,8.705,150.65
Well_44,5465,3514,Зона_В,gis,1904.1,nan,nan,nan,nan,nan,nan,nan,17.159,45.12,9.503,154.66
Well_44,5465,3514,Зона_В,gis,1904.6,nan,nan,nan,nan,nan,nan,nan,24.501,55.67,8.304,136.03
Well_44,5465,3514,Зона_В,gis,1905.1,nan,nan,nan,nan,nan,nan,nan,35.733,52.65,8.563,150.21
Well_44,5465,3514,Зона_В,gis,1905.6,nan,nan,nan,nan,nan,nan,nan,25.27,55.82,8.584,136.97
Well_44,5465,3514,Зона_В,gis,1906.1,nan,nan,nan,nan,nan,nan,nan,42.996,57.06,9.322,147.75
Well_44,5465,3514,Зона_В,gis,1906.6,nan,nan,nan,nan,nan,nan,nan,21.623,55.24,8.877,145.05
Well_44,5465,3514,Зона_В,gis,1907.1,nan,nan,nan,nan,nan,nan,nan,15.556,52.48,8.729,144.59
Well_44,5465,3514,Зона_В,gis,1907.6,nan,nan,nan,nan,nan,nan,nan,13.438,54.29,8.39,140.36
Well_44,5465,3514,Зона_В,gis,1908.1,nan,nan,nan,nan,nan,nan,nan,21.065,49.96,8.976,138.5
Well_44,5465,3514,Зона_В,gis,1908.6,nan,nan,nan,nan,nan,nan,nan,19.285,54.68,8.005,152.63
Well_44,5465,3514,Зона_В,gis,1909.1,nan,nan,nan,nan,nan,nan,nan,38.353,57.08,7.785,145.07
Well_44,5465,3514,Зона_В,gis,1909.6,nan,nan,nan,nan,nan,nan,nan,21.901,49.85,nan,147.92
Well_44,5465,3514,Зона_В,gis,1910.1,nan,nan,nan,nan,nan,nan,nan,21.098,49.56,10.268,149.16
Well_44,5465,3514,Зона_В,gis,1910.6,nan,nan,nan,nan,nan,nan,nan,27.485,50.23,9.495,145.27
Well_44,5465,3514,Зона_В,gis,1911.1,nan,nan,nan,nan,nan,nan,nan,24.095,54.61,nan,146.07
Well_44,5465,3514,Зона_В,gis,1911.6,nan,nan,nan,nan,nan,nan,nan,25.725,46.82,9.131,154.33
Well_44,5465,3514,Зона_В,gis,1912.1,nan,nan,nan,nan,nan,nan,nan,nan,50.42,9.224,152.27
Well_44,5465,3514,Зона_В,gis,1912.6,nan,nan,nan,nan,nan,nan,nan,31.864,nan,9.168,148.12
Well_44,5465,3514,Зона_В,gis,1913.1,nan,nan,nan,nan,nan,nan,nan,29.451,55.6,7.703,140.01
Well_44,5465,3514,Зона_В,gis,1913.6,nan,nan,nan,nan,nan,nan,nan,27.538,49.71,9.633,145.7
Well_44,5465,3514,Зона_В,gis,1914.1,nan,nan,nan,nan,nan,nan,nan,28.696,49.48,8.477,153.42
Well_44,5465,3514,Зона_В,gis,1914.6,nan,nan,nan,nan,nan,nan,nan,26.42,52.99,9.066,148.82
Well_44,5465,3514,Зона_В,gis,1915.1,nan,nan,nan,nan,nan,nan,nan,20.265,50.02,9.629,149.26
Well_44,5465,3514,Зона_В,gis,1915.6,nan,nan,nan,nan,nan,nan,nan,21.93,53.74,8.145,154.13
Well_44,5465,3514,Зона_В,gis,1916.1,nan,nan,nan,nan,nan,nan,nan,24.794,44.83,9.166,151.54
Well_44,5465,3514,Зона_В,gis,1916.6,nan,nan,nan,nan,nan,nan,nan,20.367,44.97,9.817,144.02
Well_44,5465,3514,Зона_В,gis,1917.1,nan,nan,nan,nan,nan,nan,nan,24.042,50.51,9.167,147.33
Well_44,5465,3514,Зона_В,gis,1917.6,nan,nan,nan,nan,nan,nan,nan,37.528,54.35,8.308,141.52
Well_44,5465,3514,Зона_В,gis,1918.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1918.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1919.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1919.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1920.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1920.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1921.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1921.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1922.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1922.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1923.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1923.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1924.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1924.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1925.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1925.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1926.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1926.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1927.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1927.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1928.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1928.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1929.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1929.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1930.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1930.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1931.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1931.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1932.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1932.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1933.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1933.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1934.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1934.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1935.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1935.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1936.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1936.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1937.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1937.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1938.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1938.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1939.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1939.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1940.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Well_44,5465,3514,Зона_В,gis,1940.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
