Well;X_m;Y_m;Zone;Type;Depth_m;Porosity;Permeability;Density;Sw;So;Lab;year;PZ;PS;GK;NGK
Well_19;440;2292;Зона_А;core;2879.1;0.0573;0.06;2.604;0.175;0.7556;Lab_A;1995.0;NaN;NaN;NaN;NaN
Well_19;440;2292;Зона_А;core;2900.7;0.0529;0.09;2.618;0.2972;0.5534;Lab_A;2018.0;NaN;NaN;NaN;NaN
Well_19;440;2292;Зона_А;core;2913.9;0.0406;0.02;2.615;0.1637;0.6047;Lab_B;2018.0;NaN;NaN;NaN;NaN
Well_19;440;2292;Зона_А;core;2936.2;0.0537;0.19;2.619;0.3682;0.4939;Lab_A;2015.0;NaN;NaN;NaN;NaN
Well_19;440;2292;Зона_А;core;2968.6;0.0601;0.01;2.611;0.3885;0.5508;Lab_A;2012.0;NaN;NaN;NaN;NaN
Well_19;440;2292;Зона_А;core;2996.6;0.0999;0.71;2.502;0.2846;0.6324;Lab_A;1995.0;NaN;NaN;NaN;NaN
Well_19;440;2292;Зона_А;core;3050.7;0.1172;3.55;2.501;0.4309;0.4362;Lab_C;2000.0;NaN;NaN;NaN;NaN
Well_19;440;2292;Зона_А;core;3096.4;0.0604;0.09;2.611;0.0924;0.5501;Lab_A;2008.0;NaN;NaN;NaN;NaN
Well_19;440;2292;Зона_А;core;3110.0;0.005;0.01;2.657;0.0953;0.6175;Lab_B;2000.0;NaN;NaN;NaN;NaN
Well_19;440;2292;Зона_А;core;3142.8;0.0911;0.06;2.567;0.2232;0.7151;Lab_A;2015.0;NaN;NaN;NaN;NaN
Well_19;440;2292;Зона_А;core;3179.1;0.0536;0.06;2.578;0.3239;0.5962;Lab_A;2008.0;NaN;NaN;NaN;NaN
Well_19;440;2292;Зона_А;core;3256.5;0.0275;0.01;2.646;0.1003;0.6934;Lab_B;2012.0;NaN;NaN;NaN;NaN
Well_19;440;2292;Зона_А;gis;1955.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;20.836;NaN;NaN;202.93
Well_19;440;2292;Зона_А;gis;1955.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;131.694;37.8;10.957;178.91
Well_19;440;2292;Зона_А;gis;1956.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;42.589;36.9;11.768;186.42
Well_19;440;2292;Зона_А;gis;1956.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;21.02;39.04;11.791;177.42
Well_19;440;2292;Зона_А;gis;1957.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;52.396;30.33;11.831;188.2
Well_19;440;2292;Зона_А;gis;1957.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;30.913;30.25;12.603;176.33
Well_19;440;2292;Зона_А;gis;1958.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;38.605;32.11;12.029;187.25
Well_19;440;2292;Зона_А;gis;1958.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;28.892;35.83;NaN;192.04
Well_19;440;2292;Зона_А;gis;1959.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;19.766;30.34;11.954;175.26
Well_19;440;2292;Зона_А;gis;1959.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;16.288;39.16;11.347;188.49
Well_19;440;2292;Зона_А;gis;1960.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;38.826;33.02;11.973;178.83
Well_19;440;2292;Зона_А;gis;1960.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.033;35.88;12.266;187.18
Well_19;440;2292;Зона_А;gis;1961.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;24.509;33.72;12.188;184.09
Well_19;440;2292;Зона_А;gis;1961.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;36.65;35.62;11.261;180.44
Well_19;440;2292;Зона_А;gis;1962.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;73.672;35.96;11.921;181.82
Well_19;440;2292;Зона_А;gis;1962.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;49.813;34.8;11.424;179.49
Well_19;440;2292;Зона_А;gis;1963.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;40.459;34.96;11.402;190.01
Well_19;440;2292;Зона_А;gis;1963.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;28.133;NaN;11.869;195.28
Well_19;440;2292;Зона_А;gis;1964.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;33.171;38.18;11.358;NaN
Well_19;440;2292;Зона_А;gis;1964.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;39.703;35.77;11.359;184.22
Well_19;440;2292;Зона_А;gis;1965.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;48.222;34.73;11.059;183.09
Well_19;440;2292;Зона_А;gis;1965.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;30.652;43.73;11.289;175.12
Well_19;440;2292;Зона_А;gis;1966.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.18;29.97;11.063;172.51
Well_19;440;2292;Зона_А;gis;1966.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;37.248;37.47;10.85;175.56
Well_19;440;2292;Зона_А;gis;1967.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;24.619;29.64;11.841;197.32
Well_19;440;2292;Зона_А;gis;1967.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;26.862;37.32;10.211;182.11
Well_19;440;2292;Зона_А;gis;1968.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;179.372;31.42;11.295;185.05
Well_19;440;2292;Зона_А;gis;1968.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;51.461;37.68;10.59;162.92
Well_19;440;2292;Зона_А;gis;1969.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;30.602;29.55;12.268;185.9
Well_19;440;2292;Зона_А;gis;1969.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;53.584;38.36;12.227;189.31
Well_19;440;2292;Зона_А;gis;1970.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;50.447;36.42;10.885;180.71
Well_19;440;2292;Зона_А;gis;1970.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;39.178;28.98;11.233;184.23
Well_19;440;2292;Зона_А;gis;1971.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;23.345;34.68;11.799;175.19
Well_19;440;2292;Зона_А;gis;1971.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;41.398;33.45;11.694;185.62
Well_19;440;2292;Зона_А;gis;1972.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;53.06;35.99;10.906;186.86
Well_19;440;2292;Зона_А;gis;1972.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;26.409;39.41;11.295;182.34
Well_19;440;2292;Зона_А;gis;1973.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;20.861;28.23;11.961;186.77
Well_19;440;2292;Зона_А;gis;1973.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;34.693;31.76;11.495;178.54
Well_19;440;2292;Зона_А;gis;1974.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;31.692;43.87;10.432;175.78
Well_19;440;2292;Зона_А;gis;1974.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;43.199;35.65;11.919;178.06
Well_19;440;2292;Зона_А;gis;1975.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;35.934;38.74;10.93;177.79
Well_19;440;2292;Зона_А;gis;1975.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.484;28.83;11.327;NaN
Well_19;440;2292;Зона_А;gis;1976.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;42.373;37.3;10.552;181.59
Well_19;440;2292;Зона_А;gis;1976.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;30.274;26.83;11.966;201.19
Well_19;440;2292;Зона_А;gis;1977.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;35.638;36.74;11.302;188.15
Well_19;440;2292;Зона_А;gis;1977.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;25.108;41.38;10.129;180.03
Well_19;440;2292;Зона_А;gis;1978.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;44.916;36.28;11.523;191.75
Well_19;440;2292;Зона_А;gis;1978.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;21.691;29.15;11.444;198.63
Well_19;440;2292;Зона_А;gis;1979.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;25.231;39.26;11.874;189.82
Well_19;440;2292;Зона_А;gis;1979.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;30.804;40.74;10.643;167.77
Well_19;440;2292;Зона_А;gis;1980.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;21.748;36.97;11.136;184.09
Well_19;440;2292;Зона_А;gis;1980.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;24.548;32.93;11.456;192.83
Well_19;440;2292;Зона_А;gis;1981.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;29.508;38.69;11.078;175.22
Well_19;440;2292;Зона_А;gis;1981.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;18.174;32.05;13.06;189.92
Well_19;440;2292;Зона_А;gis;1982.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;47.597;40.0;NaN;183.07
Well_19;440;2292;Зона_А;gis;1982.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;53.444;36.86;11.506;177.23
Well_19;440;2292;Зона_А;gis;1983.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;25.414;38.33;10.827;175.22
Well_19;440;2292;Зона_А;gis;1983.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;43.335;25.89;11.384;188.77
Well_19;440;2292;Зона_А;gis;1984.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;60.417;27.7;11.025;184.21
Well_19;440;2292;Зона_А;gis;1984.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;56.914;34.42;10.396;179.33
Well_19;440;2292;Зона_А;gis;1985.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;39.672;33.09;11.717;181.65
Well_19;440;2292;Зона_А;gis;1985.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;50.09;32.89;11.184;185.98
Well_19;440;2292;Зона_А;gis;1986.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;29.891;37.42;11.567;172.46
Well_19;440;2292;Зона_А;gis;1986.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;24.188;31.87;11.173;191.69
Well_19;440;2292;Зона_А;gis;1987.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;33.868;35.94;11.981;176.82
Well_19;440;2292;Зона_А;gis;1987.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;36.878;38.6;10.698;185.51
Well_19;440;2292;Зона_А;gis;1988.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;16.305;40.19;11.225;177.47
Well_19;440;2292;Зона_А;gis;1988.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;64.765;37.84;11.231;174.4
Well_19;440;2292;Зона_А;gis;1989.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;35.145;43.46;10.3;170.77
Well_19;440;2292;Зона_А;gis;1989.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;46.994;46.46;11.53;174.29
Well_19;440;2292;Зона_А;gis;1990.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;30.665;34.62;11.179;178.46
Well_19;440;2292;Зона_А;gis;1990.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;39.016;29.0;11.388;182.12
Well_19;440;2292;Зона_А;gis;1991.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;52.459;33.43;11.588;185.65
Well_19;440;2292;Зона_А;gis;1991.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;35.277;39.98;10.506;178.11
Well_19;440;2292;Зона_А;gis;1992.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;19.254;38.76;11.167;180.57
Well_19;440;2292;Зона_А;gis;1992.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;36.129;31.57;NaN;186.02
Well_19;440;2292;Зона_А;gis;1993.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;36.516;36.44;11.932;183.58
Well_19;440;2292;Зона_А;gis;1993.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;30.523;31.59;12.309;187.31
Well_19;440;2292;Зона_А;gis;1994.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;23.873;39.24;10.408;177.51
Well_19;440;2292;Зона_А;gis;1994.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;37.556;39.46;10.407;180.3
Well_19;440;2292;Зона_А;gis;1995.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;29.723;36.77;11.146;187.72
Well_19;440;2292;Зона_А;gis;1995.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;29.38;29.86;11.662;189.55
Well_19;440;2292;Зона_А;gis;1996.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;36.65;11.998;178.67
Well_19;440;2292;Зона_А;gis;1996.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;45.029;NaN;12.416;183.06
Well_19;440;2292;Зона_А;gis;1997.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;31.724;34.38;10.885;169.63
Well_19;440;2292;Зона_А;gis;1997.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;22.116;NaN;11.233;172.96
Well_19;440;2292;Зона_А;gis;1998.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;41.732;36.85;11.257;189.41
Well_19;440;2292;Зона_А;gis;1998.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;29.057;36.23;11.713;176.25
Well_19;440;2292;Зона_А;gis;1999.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;24.687;35.51;11.326;183.61
Well_19;440;2292;Зона_А;gis;1999.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;38.551;39.4;10.219;180.15
Well_19;440;2292;Зона_А;gis;2000.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;43.261;36.57;11.771;179.06
Well_19;440;2292;Зона_А;gis;2000.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;36.082;32.27;11.274;177.72
Well_19;440;2292;Зона_А;gis;2001.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;25.729;34.6;11.159;183.19
Well_19;440;2292;Зона_А;gis;2001.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;66.686;37.27;11.393;180.92
Well_19;440;2292;Зона_А;gis;2002.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;31.754;34.54;11.011;187.89
Well_19;440;2292;Зона_А;gis;2002.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;21.626;41.18;10.903;182.26
Well_19;440;2292;Зона_А;gis;2003.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;15.364;39.75;10.75;166.84
Well_19;440;2292;Зона_А;gis;2003.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;49.917;38.73;10.171;172.67
Well_19;440;2292;Зона_А;gis;2004.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;43.68;11.01;170.7
Well_19;440;2292;Зона_А;gis;2004.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59.915;37.45;11.351;184.21
Well_19;440;2292;Зона_А;gis;2005.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;80.469;37.34;10.606;181.2
Well_19;440;2292;Зона_А;gis;2005.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;24.794;33.8;11.947;192.17
Well_19;440;2292;Зона_А;gis;2006.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;16.163;34.17;11.673;182.89
Well_19;440;2292;Зона_А;gis;2006.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;67.283;33.65;12.7;191.59
Well_19;440;2292;Зона_А;gis;2007.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;22.429;32.44;11.308;188.84
Well_19;440;2292;Зона_А;gis;2007.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;45.727;33.81;11.692;185.06
Well_19;440;2292;Зона_А;gis;2008.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;33.409;30.0;12.789;190.41
Well_19;440;2292;Зона_А;gis;2008.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;25.489;35.44;11.767;189.32
Well_19;440;2292;Зона_А;gis;2009.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.416;27.54;13.033;204.2
Well_19;440;2292;Зона_А;gis;2009.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;24.026;19.93;13.173;208.37
Well_19;440;2292;Зона_А;gis;2010.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;36.6;35.3;12.274;189.08
Well_19;440;2292;Зона_А;gis;2010.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;20.096;25.16;12.198;190.13
Well_19;440;2292;Зона_А;gis;2011.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;57.988;NaN;12.652;191.02
Well_19;440;2292;Зона_А;gis;2011.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;33.212;20.14;12.289;204.62
Well_19;440;2292;Зона_А;gis;2012.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;24.321;28.08;13.019;194.85
Well_19;440;2292;Зона_А;gis;2012.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;55.661;28.93;13.383;193.61
Well_19;440;2292;Зона_А;gis;2013.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;19.363;29.26;12.302;195.45
Well_19;440;2292;Зона_А;gis;2013.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;62.416;31.19;12.863;184.92
Well_19;440;2292;Зона_А;gis;2014.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;29.049;32.95;NaN;200.56
Well_19;440;2292;Зона_А;gis;2014.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;21.419;30.38;12.515;188.93
Well_19;440;2292;Зона_А;gis;2015.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;23.605;29.2;12.637;201.23
Well_19;440;2292;Зона_А;gis;2015.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;29.754;30.21;12.664;195.45
Well_19;440;2292;Зона_А;gis;2016.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;22.388;26.39;NaN;207.57
Well_19;440;2292;Зона_А;gis;2016.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;36.79;26.47;12.895;199.17
Well_19;440;2292;Зона_А;gis;2017.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;24.722;19.41;13.461;202.98
Well_19;440;2292;Зона_А;gis;2017.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;24.198;27.54;12.59;209.02
Well_19;440;2292;Зона_А;gis;2018.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;35.02;23.37;12.654;201.47
Well_19;440;2292;Зона_А;gis;2018.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;24.359;30.06;12.852;194.98
Well_19;440;2292;Зона_А;gis;2019.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;25.831;22.47;12.967;203.19
Well_19;440;2292;Зона_А;gis;2019.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;17.495;31.43;11.651;189.84
Well_19;440;2292;Зона_А;gis;2020.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;29.91;31.33;13.116;205.61
Well_19;440;2292;Зона_А;gis;2020.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;36.596;28.82;12.632;203.02
Well_19;440;2292;Зона_А;gis;2021.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;22.054;31.12;12.642;199.93
Well_19;440;2292;Зона_А;gis;2021.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;34.662;27.25;13.926;211.24
Well_19;440;2292;Зона_А;gis;2022.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;18.996;23.73;13.291;199.51
Well_19;440;2292;Зона_А;gis;2022.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;19.925;24.03;12.918;204.46
Well_19;440;2292;Зона_А;gis;2023.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;34.403;22.28;13.609;203.1
Well_19;440;2292;Зона_А;gis;2023.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;44.381;23.15;12.616;212.8
Well_19;440;2292;Зона_А;gis;2024.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;36.305;29.83;12.25;189.11
Well_19;440;2292;Зона_А;gis;2024.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;19.387;24.38;NaN;204.83
Well_19;440;2292;Зона_А;gis;2025.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;27.835;29.13;12.147;201.67
Well_19;440;2292;Зона_А;gis;2025.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;42.205;27.47;12.252;188.96
Well_19;440;2292;Зона_А;gis;2026.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;33.189;27.32;13.242;208.3
Well_19;440;2292;Зона_А;gis;2026.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;26.406;25.37;13.082;215.61
Well_19;440;2292;Зона_А;gis;2027.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;12.511;27.56;12.747;200.28
Well_19;440;2292;Зона_А;gis;2027.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;27.855;24.56;13.139;211.62
Well_19;440;2292;Зона_А;gis;2028.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;17.676;19.19;13.491;207.88
Well_19;440;2292;Зона_А;gis;2028.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;29.139;21.72;13.133;204.04
Well_19;440;2292;Зона_А;gis;2029.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;28.249;NaN;12.935;204.82
Well_19;440;2292;Зона_А;gis;2029.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;36.573;26.91;12.579;200.0
Well_19;440;2292;Зона_А;gis;2030.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;22.91;26.38;12.229;197.79
Well_19;440;2292;Зона_А;gis;2030.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;28.686;24.02;13.368;204.32
Well_19;440;2292;Зона_А;gis;2031.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.475;27.9;12.073;200.3
Well_19;440;2292;Зона_А;gis;2031.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;16.101;26.17;12.829;205.71
Well_19;440;2292;Зона_А;gis;2032.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;34.632;30.36;12.517;191.93
Well_19;440;2292;Зона_А;gis;2032.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;38.743;22.77;13.409;198.52
Well_19;440;2292;Зона_А;gis;2033.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;20.855;22.98;12.737;212.81
Well_19;440;2292;Зона_А;gis;2033.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;57.274;25.67;12.064;NaN
Well_19;440;2292;Зона_А;gis;2034.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.675;25.98;13.047;203.17
Well_19;440;2292;Зона_А;gis;2034.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;52.82;22.23;13.344;211.95
Well_19;440;2292;Зона_А;gis;2035.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;60.206;27.2;12.281;201.6
Well_19;440;2292;Зона_А;gis;2035.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;19.241;25.69;13.552;194.96
Well_19;440;2292;Зона_А;gis;2036.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;26.59;25.22;14.057;205.72
Well_19;440;2292;Зона_А;gis;2036.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_19;440;2292;Зона_А;gis;2037.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_19;440;2292;Зона_А;gis;2037.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_19;440;2292;Зона_А;gis;2038.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_19;440;2292;Зона_А;gis;2038.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_19;440;2292;Зона_А;gis;2039.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_19;440;2292;Зона_А;gis;2039.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_19;440;2292;Зона_А;gis;2040.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_19;440;2292;Зона_А;gis;2040.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_19;440;2292;Зона_А;gis;2041.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_19;440;2292;Зона_А;gis;2041.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Well_19;440;2292;Зона_А;gis;2042.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
