Скважина;X;Y;Зона;Тип;Глубина;Пористость;Проницаемость;Плотность;Кв;Кн;Лаборатория;Год;PZ;PS;GK;NGK
Well_2;1126;884;Зона_А;core;3084,2;0,1108;1,39;2,465;0,262;0,6621;Lab_B;2005,0;;;;
Well_2;1126;884;Зона_А;core;3096,9;0,0814;2,47;2,555;0,4686;0,3983;Lab_B;2008,0;;;;
Well_2;1126;884;Зона_А;core;3142,8;0,1093;2,4;2,528;0,2699;0,5712;Lab_A;2005,0;;;;
Well_2;1126;884;Зона_А;core;3145,0;0,0676;0,19;2,569;0,2659;0,4886;Lab_A;2008,0;;;;
Well_2;1126;884;Зона_А;core;3185,5;0,0282;0,01;2,651;0,4775;0,4935;Lab_B;2015,0;;;;
Well_2;1126;884;Зона_А;gis;1957,7;;;;;;;;31,463;31,93;11,977;187,36
Well_2;1126;884;Зона_А;gis;1958,2;;;;;;;;31,614;33,49;11,201;191,14
Well_2;1126;884;Зона_А;gis;1958,7;;;;;;;;25,666;28,35;12,352;193,76
Well_2;1126;884;Зона_А;gis;1959,2;;;;;;;;28,775;34,01;11,643;180,77
Well_2;1126;884;Зона_А;gis;1959,7;;;;;;;;39,231;31,52;12,561;193,32
Well_2;1126;884;Зона_А;gis;1960,2;;;;;;;;92,098;35,11;11,879;180,84
Well_2;1126;884;Зона_А;gis;1960,7;;;;;;;;58,617;32,91;12,136;180,93
Well_2;1126;884;Зона_А;gis;1961,2;;;;;;;;36,749;39,51;10,773;
Well_2;1126;884;Зона_А;gis;1961,7;;;;;;;;20,921;26,8;12,768;196,11
Well_2;1126;884;Зона_А;gis;1962,2;;;;;;;;27,446;33,23;11,921;182,59
Well_2;1126;884;Зона_А;gis;1962,7;;;;;;;;19,993;33,76;12,013;187,53
Well_2;1126;884;Зона_А;gis;1963,2;;;;;;;;31,533;29,02;;185,27
Well_2;1126;884;Зона_А;gis;1963,7;;;;;;;;46,196;22,99;12,459;193,56
Well_2;1126;884;Зона_А;gis;1964,2;;;;;;;;26,914;29,23;12,179;192,57
Well_2;1126;884;Зона_А;gis;1964,7;;;;;;;;39,41;25,71;13,626;203,87
Well_2;1126;884;Зона_А;gis;1965,2;;;;;;;;48,305;27,83;11,539;182,45
Well_2;1126;884;Зона_А;gis;1965,7;;;;;;;;26,882;33,0;12,165;192,68
Well_2;1126;884;Зона_А;gis;1966,2;;;;;;;;25,27;27,79;12,494;188,11
Well_2;1126;884;Зона_А;gis;1966,7;;;;;;;;35,702;30,25;13,375;183,48
Well_2;1126;884;Зона_А;gis;1967,2;;;;;;;;30,34;34,93;11,845;
Well_2;1126;884;Зона_А;gis;1967,7;;;;;;;;34,718;29,02;;191,7
Well_2;1126;884;Зона_А;gis;1968,2;;;;;;;;30,451;31,77;12,547;193,52
Well_2;1126;884;Зона_А;gis;1968,7;;;;;;;;27,831;29,29;13,065;190,24
Well_2;1126;884;Зона_А;gis;1969,2;;;;;;;;22,202;35,59;12,105;186,33
Well_2;1126;884;Зона_А;gis;1969,7;;;;;;;;25,971;32,24;12,241;195,57
Well_2;1126;884;Зона_А;gis;1970,2;;;;;;;;21,821;33,38;11,144;174,58
Well_2;1126;884;Зона_А;gis;1970,7;;;;;;;;27,468;25,52;12,349;194,6
Well_2;1126;884;Зона_А;gis;1971,2;;;;;;;;28,615;30,6;11,579;193,0
Well_2;1126;884;Зона_А;gis;1971,7;;;;;;;;56,851;40,76;11,847;191,46
Well_2;1126;884;Зона_А;gis;1972,2;;;;;;;;26,259;33,28;11,766;186,77
Well_2;1126;884;Зона_А;gis;1972,7;;;;;;;;27,597;29,63;11,236;187,47
Well_2;1126;884;Зона_А;gis;1973,2;;;;;;;;;28,88;13,05;184,17
Well_2;1126;884;Зона_А;gis;1973,7;;;;;;;;40,483;;12,905;189,05
Well_2;1126;884;Зона_А;gis;1974,2;;;;;;;;26,669;24,7;11,948;202,34
Well_2;1126;884;Зона_А;gis;1974,7;;;;;;;;41,507;26,81;13,056;198,94
Well_2;1126;884;Зона_А;gis;1975,2;;;;;;;;25,203;31,94;11,734;193,76
Well_2;1126;884;Зона_А;gis;1975,7;;;;;;;;14,336;32,12;11,213;192,16
Well_2;1126;884;Зона_А;gis;1976,2;;;;;;;;18,771;31,98;12,171;184,4
Well_2;1126;884;Зона_А;gis;1976,7;;;;;;;;35,92;28,01;11,804;192,02
Well_2;1126;884;Зона_А;gis;1977,2;;;;;;;;33,977;34,31;12,753;193,78
Well_2;1126;884;Зона_А;gis;1977,7;;;;;;;;34,746;35,49;11,519;187,22
Well_2;1126;884;Зона_А;gis;1978,2;;;;;;;;39,535;35,76;10,758;186,35
Well_2;1126;884;Зона_А;gis;1978,7;;;;;;;;14,927;29,92;12,865;196,78
Well_2;1126;884;Зона_А;gis;1979,2;;;;;;;;39,8;27,21;13,382;201,03
Well_2;1126;884;Зона_А;gis;1979,7;;;;;;;;24,624;32,84;12,347;197,03
Well_2;1126;884;Зона_А;gis;1980,2;;;;;;;;31,763;39,3;10,806;172,44
Well_2;1126;884;Зона_А;gis;1980,7;;;;;;;;18,84;27,19;12,023;189,03
Well_2;1126;884;Зона_А;gis;1981,2;;;;;;;;25,267;32,68;12,96;187,03
Well_2;1126;884;Зона_А;gis;1981,7;;;;;;;;32,184;30,56;11,651;195,32
Well_2;1126;884;Зона_А;gis;1982,2;;;;;;;;40,349;25,89;12,2;199,15
Well_2;1126;884;Зона_А;gis;1982,7;;;;;;;;19,177;32,24;12,436;196,7
Well_2;1126;884;Зона_А;gis;1983,2;;;;;;;;22,992;31,61;12,955;191,19
Well_2;1126;884;Зона_А;gis;1983,7;;;;;;;;94,905;30,61;12,731;199,52
Well_2;1126;884;Зона_А;gis;1984,2;;;;;;;;37,178;25,06;12,924;195,06
Well_2;1126;884;Зона_А;gis;1984,7;;;;;;;;;32,06;;187,12
Well_2;1126;884;Зона_А;gis;1985,2;;;;;;;;29,151;36,11;12,008;188,1
Well_2;1126;884;Зона_А;gis;1985,7;;;;;;;;;23,52;12,742;203,16
Well_2;1126;884;Зона_А;gis;1986,2;;;;;;;;21,32;29,9;11,478;175,88
Well_2;1126;884;Зона_А;gis;1986,7;;;;;;;;51,509;33,66;11,885;197,95
Well_2;1126;884;Зона_А;gis;1987,2;;;;;;;;64,397;29,06;12,173;192,11
Well_2;1126;884;Зона_А;gis;1987,7;;;;;;;;17,497;31,28;12,794;182,21
Well_2;1126;884;Зона_А;gis;1988,2;;;;;;;;52,32;31,24;12,103;191,57
Well_2;1126;884;Зона_А;gis;1988,7;;;;;;;;23,336;33,05;12,496;186,41
Well_2;1126;884;Зона_А;gis;1989,2;;;;;;;;24,467;26,05;12,159;190,74
Well_2;1126;884;Зона_А;gis;1989,7;;;;;;;;30,135;34,01;12,775;
Well_2;1126;884;Зона_А;gis;1990,2;;;;;;;;27,608;37,45;12,418;182,23
Well_2;1126;884;Зона_А;gis;1990,7;;;;;;;;40,595;36,19;11,956;186,96
Well_2;1126;884;Зона_А;gis;1991,2;;;;;;;;17,076;31,13;12,764;184,81
Well_2;1126;884;Зона_А;gis;1991,7;;;;;;;;26,679;34,77;11,887;188,48
Well_2;1126;884;Зона_А;gis;1992,2;;;;;;;;30,908;26,09;12,471;193,07
Well_2;1126;884;Зона_А;gis;1992,7;;;;;;;;97,187;34,79;11,361;190,43
Well_2;1126;884;Зона_А;gis;1993,2;;;;;;;;33,24;29,74;10,724;190,2
Well_2;1126;884;Зона_А;gis;1993,7;;;;;;;;49,048;37,61;12,314;195,38
Well_2;1126;884;Зона_А;gis;1994,2;;;;;;;;19,968;26,71;12,28;185,42
Well_2;1126;884;Зона_А;gis;1994,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;1995,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;1995,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;1996,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;1996,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;1997,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;1997,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;1998,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;1998,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;1999,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;1999,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2000,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2000,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2001,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2001,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2002,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2002,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2003,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2003,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2004,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2004,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2005,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2005,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2006,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2006,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2007,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2007,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2008,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2008,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2009,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2009,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2010,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2010,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2011,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2011,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2012,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2012,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2013,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2013,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2014,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2014,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2015,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2015,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2016,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2016,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2017,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2017,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2018,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2018,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2019,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2019,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2020,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2020,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2021,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2021,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2022,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2022,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2023,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2023,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2024,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2024,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2025,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2025,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2026,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2026,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2027,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2027,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2028,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2028,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2029,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2029,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2030,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2030,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2031,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2031,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2032,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2032,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2033,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2033,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2034,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2034,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2035,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2035,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2036,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2036,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2037,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2037,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2038,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2038,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2039,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2039,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2040,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2040,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2041,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2041,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2042,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2042,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2043,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2043,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2044,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2044,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2045,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2045,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2046,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2046,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2047,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2047,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2048,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2048,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2049,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2049,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2050,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2050,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2051,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2051,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2052,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2052,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2053,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2053,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2054,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2054,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2055,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2055,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2056,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2056,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2057,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2057,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2058,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2058,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2059,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2059,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2060,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2060,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2061,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2061,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2062,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2062,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2063,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2063,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2064,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2064,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2065,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2065,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2066,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2066,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2067,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2067,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2068,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2068,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2069,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2069,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2070,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2070,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2071,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2071,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2072,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2072,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2073,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2073,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2074,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2074,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2075,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2075,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2076,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2076,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2077,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2077,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2078,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2078,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2079,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2079,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2080,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2080,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2081,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2081,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2082,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2082,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2083,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2083,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2084,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2084,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2085,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2085,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2086,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2086,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2087,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2087,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2088,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2088,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2089,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2089,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2090,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2090,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2091,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2091,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2092,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2092,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2093,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2093,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2094,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2094,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2095,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2095,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2096,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2096,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2097,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2097,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2098,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2098,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2099,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2099,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2100,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2100,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2101,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2101,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2102,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2102,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2103,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2103,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2104,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2104,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2105,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2105,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2106,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2106,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2107,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2107,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2108,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2108,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2109,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2109,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2110,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2110,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2111,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2111,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2112,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2112,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2113,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2113,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2114,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2114,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2115,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2115,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2116,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2116,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2117,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2117,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2118,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2118,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2119,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2119,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2120,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2120,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2121,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2121,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2122,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2122,7;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2123,2;;;;;;;;;;;
Well_2;1126;884;Зона_А;gis;2123,7;;;;;;;;;;;
