Скважина;X;Y;Зона;Тип;Глубина;Пористость;Проницаемость;Плотность;Кв;Кн;Лаборатория;Год;PZ;PS;GK;NGK
Well_9;6096;835;Зона_В;gis;1970,9;;;;;;;;22,026;18,16;12,649;198,48
Well_9;6096;835;Зона_В;gis;1971,4;;;;;;;;22,84;25,11;12,682;214,82
Well_9;6096;835;Зона_В;gis;1971,9;;;;;;;;28,407;29,2;12,906;199,23
Well_9;6096;835;Зона_В;gis;1972,4;;;;;;;;25,204;28,07;13,197;197,95
Well_9;6096;835;Зона_В;gis;1972,9;;;;;;;;25,557;19,01;12,853;216,62
Well_9;6096;835;Зона_В;gis;1973,4;;;;;;;;58,1;;13,253;199,13
Well_9;6096;835;Зона_В;gis;1973,9;;;;;;;;16,065;30,06;12,611;209,23
Well_9;6096;835;Зона_В;gis;1974,4;;;;;;;;41,583;32,6;12,698;200,21
Well_9;6096;835;Зона_В;gis;1974,9;;;;;;;;27,066;24,86;;205,53
Well_9;6096;835;Зона_В;gis;1975,4;;;;;;;;34,141;28,42;12,893;202,88
Well_9;6096;835;Зона_В;gis;1975,9;;;;;;;;20,548;22,88;12,88;208,55
Well_9;6096;835;Зона_В;gis;1976,4;;;;;;;;;23,02;12,994;194,35
Well_9;6096;835;Зона_В;gis;1976,9;;;;;;;;19,31;24,42;12,972;
Well_9;6096;835;Зона_В;gis;1977,4;;;;;;;;19,978;18,91;13,471;201,94
Well_9;6096;835;Зона_В;gis;1977,9;;;;;;;;25,313;30,75;;209,18
Well_9;6096;835;Зона_В;gis;1978,4;;;;;;;;41,846;25,96;13,926;209,54
Well_9;6096;835;Зона_В;gis;1978,9;;;;;;;;58,741;24,62;12,482;196,49
Well_9;6096;835;Зона_В;gis;1979,4;;;;;;;;53,291;21,39;13,069;194,0
Well_9;6096;835;Зона_В;gis;1979,9;;;;;;;;36,276;30,05;12,337;195,11
Well_9;6096;835;Зона_В;gis;1980,4;;;;;;;;14,085;23,91;12,289;193,22
Well_9;6096;835;Зона_В;gis;1980,9;;;;;;;;22,914;27,68;12,565;207,0
Well_9;6096;835;Зона_В;gis;1981,4;;;;;;;;51,361;27,16;13,577;200,55
Well_9;6096;835;Зона_В;gis;1981,9;;;;;;;;34,323;29,54;13,158;200,14
Well_9;6096;835;Зона_В;gis;1982,4;;;;;;;;35,132;27,53;11,75;206,67
Well_9;6096;835;Зона_В;gis;1982,9;;;;;;;;36,403;28,68;12,268;197,45
Well_9;6096;835;Зона_В;gis;1983,4;;;;;;;;25,758;19,51;13,58;210,51
Well_9;6096;835;Зона_В;gis;1983,9;;;;;;;;28,771;17,84;13,323;207,41
Well_9;6096;835;Зона_В;gis;1984,4;;;;;;;;37,706;26,33;12,854;208,08
Well_9;6096;835;Зона_В;gis;1984,9;;;;;;;;37,882;23,72;13,0;201,51
Well_9;6096;835;Зона_В;gis;1985,4;;;;;;;;29,588;32,75;12,416;195,14
Well_9;6096;835;Зона_В;gis;1985,9;;;;;;;;42,187;21,3;13,098;218,27
Well_9;6096;835;Зона_В;gis;1986,4;;;;;;;;42,037;28,7;12,943;196,6
Well_9;6096;835;Зона_В;gis;1986,9;;;;;;;;25,939;18,09;14,294;213,43
Well_9;6096;835;Зона_В;gis;1987,4;;;;;;;;32,037;26,55;13,481;193,46
Well_9;6096;835;Зона_В;gis;1987,9;;;;;;;;75,404;23,34;13,206;208,69
Well_9;6096;835;Зона_В;gis;1988,4;;;;;;;;30,508;21,69;13,238;200,63
Well_9;6096;835;Зона_В;gis;1988,9;;;;;;;;28,196;30,18;12,69;198,27
Well_9;6096;835;Зона_В;gis;1989,4;;;;;;;;46,352;18,4;12,828;206,83
Well_9;6096;835;Зона_В;gis;1989,9;;;;;;;;46,129;28,6;12,817;195,04
Well_9;6096;835;Зона_В;gis;1990,4;;;;;;;;;20,9;13,132;201,13
Well_9;6096;835;Зона_В;gis;1990,9;;;;;;;;24,962;21,24;12,583;
Well_9;6096;835;Зона_В;gis;1991,4;;;;;;;;53,48;27,97;13,353;204,04
Well_9;6096;835;Зона_В;gis;1991,9;;;;;;;;26,667;20,87;13,831;202,15
Well_9;6096;835;Зона_В;gis;1992,4;;;;;;;;54,225;26,75;12,423;206,72
Well_9;6096;835;Зона_В;gis;1992,9;;;;;;;;38,225;25,6;12,531;198,76
Well_9;6096;835;Зона_В;gis;1993,4;;;;;;;;19,5;26,73;13,275;210,53
Well_9;6096;835;Зона_В;gis;1993,9;;;;;;;;94,97;25,98;12,676;200,62
Well_9;6096;835;Зона_В;gis;1994,4;;;;;;;;33,585;;13,339;205,62
Well_9;6096;835;Зона_В;gis;1994,9;;;;;;;;59,164;21,93;13,224;200,0
Well_9;6096;835;Зона_В;gis;1995,4;;;;;;;;16,642;;13,296;206,72
Well_9;6096;835;Зона_В;gis;1995,9;;;;;;;;19,421;25,88;12,471;200,97
Well_9;6096;835;Зона_В;gis;1996,4;;;;;;;;49,922;25,0;13,063;205,46
Well_9;6096;835;Зона_В;gis;1996,9;;;;;;;;42,168;25,69;12,999;201,55
Well_9;6096;835;Зона_В;gis;1997,4;;;;;;;;19,725;17,22;12,415;204,27
Well_9;6096;835;Зона_В;gis;1997,9;;;;;;;;51,794;27,61;12,477;204,82
Well_9;6096;835;Зона_В;gis;1998,4;;;;;;;;35,418;26,64;12,526;206,31
Well_9;6096;835;Зона_В;gis;1998,9;;;;;;;;22,323;26,99;13,275;211,37
Well_9;6096;835;Зона_В;gis;1999,4;;;;;;;;58,811;26,15;13,959;211,21
Well_9;6096;835;Зона_В;gis;1999,9;;;;;;;;28,513;16,86;13,534;202,34
Well_9;6096;835;Зона_В;gis;2000,4;;;;;;;;58,596;21,08;12,9;199,93
Well_9;6096;835;Зона_В;gis;2000,9;;;;;;;;46,425;28,78;12,853;200,71
Well_9;6096;835;Зона_В;gis;2001,4;;;;;;;;30,354;31,11;11,848;
Well_9;6096;835;Зона_В;gis;2001,9;;;;;;;;17,706;24,95;12,48;197,88
Well_9;6096;835;Зона_В;gis;2002,4;;;;;;;;63,755;21,55;13,167;202,05
Well_9;6096;835;Зона_В;gis;2002,9;;;;;;;;41,385;28,49;13,366;189,96
Well_9;6096;835;Зона_В;gis;2003,4;;;;;;;;36,008;29,83;13,028;201,2
Well_9;6096;835;Зона_В;gis;2003,9;;;;;;;;21,359;28,65;12,63;206,19
Well_9;6096;835;Зона_В;gis;2004,4;;;;;;;;35,507;18,16;13,189;221,38
Well_9;6096;835;Зона_В;gis;2004,9;;;;;;;;67,125;22,63;13,322;211,93
Well_9;6096;835;Зона_В;gis;2005,4;;;;;;;;17,871;21,87;13,23;200,9
Well_9;6096;835;Зона_В;gis;2005,9;;;;;;;;26,01;24,09;11,825;198,54
Well_9;6096;835;Зона_В;gis;2006,4;;;;;;;;22,119;27,99;12,389;201,1
Well_9;6096;835;Зона_В;gis;2006,9;;;;;;;;28,089;30,44;11,557;193,67
Well_9;6096;835;Зона_В;gis;2007,4;;;;;;;;35,899;33,51;12,753;200,96
Well_9;6096;835;Зона_В;gis;2007,9;;;;;;;;35,384;30,4;12,937;192,88
Well_9;6096;835;Зона_В;gis;2008,4;;;;;;;;12,244;28,77;12,374;197,11
Well_9;6096;835;Зона_В;gis;2008,9;;;;;;;;23,334;26,12;12,708;193,07
Well_9;6096;835;Зона_В;gis;2009,4;;;;;;;;50,156;29,87;12,128;191,62
Well_9;6096;835;Зона_В;gis;2009,9;;;;;;;;19,695;29,49;12,327;197,55
Well_9;6096;835;Зона_В;gis;2010,4;;;;;;;;20,526;28,44;12,179;194,56
Well_9;6096;835;Зона_В;gis;2010,9;;;;;;;;21,804;29,22;13,006;197,87
Well_9;6096;835;Зона_В;gis;2011,4;;;;;;;;37,399;22,31;13,145;212,89
Well_9;6096;835;Зона_В;gis;2011,9;;;;;;;;52,386;34,11;12,373;190,93
Well_9;6096;835;Зона_В;gis;2012,4;;;;;;;;42,237;27,09;12,203;195,38
Well_9;6096;835;Зона_В;gis;2012,9;;;;;;;;45,892;23,65;12,255;209,51
Well_9;6096;835;Зона_В;gis;2013,4;;;;;;;;29,936;31,56;13,617;205,73
Well_9;6096;835;Зона_В;gis;2013,9;;;;;;;;40,547;31,66;12,505;186,74
Well_9;6096;835;Зона_В;gis;2014,4;;;;;;;;34,475;30,35;12,969;198,24
Well_9;6096;835;Зона_В;gis;2014,9;;;;;;;;24,661;;11,997;196,54
Well_9;6096;835;Зона_В;gis;2015,4;;;;;;;;28,352;29,99;13,445;195,62
Well_9;6096;835;Зона_В;gis;2015,9;;;;;;;;70,892;32,55;12,262;188,55
Well_9;6096;835;Зона_В;gis;2016,4;;;;;;;;23,18;18,56;14,083;205,89
Well_9;6096;835;Зона_В;gis;2016,9;;;;;;;;30,208;27,06;12,528;201,33
Well_9;6096;835;Зона_В;gis;2017,4;;;;;;;;20,95;26,06;12,527;197,21
Well_9;6096;835;Зона_В;gis;2017,9;;;;;;;;46,791;30,74;11,957;194,42
Well_9;6096;835;Зона_В;gis;2018,4;;;;;;;;16,457;29,53;12,725;186,88
Well_9;6096;835;Зона_В;gis;2018,9;;;;;;;;43,914;27,96;13,729;200,21
Well_9;6096;835;Зона_В;gis;2019,4;;;;;;;;39,069;28,85;12,53;204,19
Well_9;6096;835;Зона_В;gis;2019,9;;;;;;;;29,162;26,87;12,021;194,46
Well_9;6096;835;Зона_В;gis;2020,4;;;;;;;;34,325;31,43;13,041;204,85
Well_9;6096;835;Зона_В;gis;2020,9;;;;;;;;35,355;23,17;;205,73
Well_9;6096;835;Зона_В;gis;2021,4;;;;;;;;39,665;26,77;12,68;184,92
Well_9;6096;835;Зона_В;gis;2021,9;;;;;;;;32,017;27,29;13,077;204,82
Well_9;6096;835;Зона_В;gis;2022,4;;;;;;;;56,407;25,19;12,799;206,65
Well_9;6096;835;Зона_В;gis;2022,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2023,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2023,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2024,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2024,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2025,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2025,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2026,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2026,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2027,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2027,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2028,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2028,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2029,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2029,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2030,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2030,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2031,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2031,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2032,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2032,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2033,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2033,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2034,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2034,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2035,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2035,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2036,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2036,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2037,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2037,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2038,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2038,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2039,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2039,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2040,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2040,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2041,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2041,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2042,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2042,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2043,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2043,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2044,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2044,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2045,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2045,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2046,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2046,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2047,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2047,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2048,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2048,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2049,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2049,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2050,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2050,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2051,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2051,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2052,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2052,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2053,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2053,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2054,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2054,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2055,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2055,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2056,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2056,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2057,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2057,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2058,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2058,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2059,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2059,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2060,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2060,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2061,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2061,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2062,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2062,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2063,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2063,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2064,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2064,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2065,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2065,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2066,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2066,9;;;;;;;;38,496;29,41;10,773;189,69
Well_9;6096;835;Зона_В;gis;2067,4;;;;;;;;106,226;;12,278;193,18
Well_9;6096;835;Зона_В;gis;2067,9;;;;;;;;58,723;37,27;11,615;192,67
Well_9;6096;835;Зона_В;gis;2068,4;;;;;;;;38,662;39,35;12,105;181,37
Well_9;6096;835;Зона_В;gis;2068,9;;;;;;;;26,783;30,79;11,757;179,73
Well_9;6096;835;Зона_В;gis;2069,4;;;;;;;;24,606;26,25;11,287;192,36
Well_9;6096;835;Зона_В;gis;2069,9;;;;;;;;56,031;35,23;10,91;185,27
Well_9;6096;835;Зона_В;gis;2070,4;;;;;;;;30,92;37,04;11,169;185,15
Well_9;6096;835;Зона_В;gis;2070,9;;;;;;;;17,913;27,49;13,507;191,34
Well_9;6096;835;Зона_В;gis;2071,4;;;;;;;;54,325;30,14;11,171;175,04
Well_9;6096;835;Зона_В;gis;2071,9;;;;;;;;48,336;37,61;11,068;173,69
Well_9;6096;835;Зона_В;gis;2072,4;;;;;;;;43,166;35,04;11,571;188,5
Well_9;6096;835;Зона_В;gis;2072,9;;;;;;;;38,22;36,84;12,837;186,04
Well_9;6096;835;Зона_В;gis;2073,4;;;;;;;;55,337;30,32;11,335;196,57
Well_9;6096;835;Зона_В;gis;2073,9;;;;;;;;30,996;32,34;12,288;179,33
Well_9;6096;835;Зона_В;gis;2074,4;;;;;;;;24,033;38,12;11,799;190,49
Well_9;6096;835;Зона_В;gis;2074,9;;;;;;;;29,306;35,12;11,827;184,01
Well_9;6096;835;Зона_В;gis;2075,4;;;;;;;;121,927;39,8;12,035;172,0
Well_9;6096;835;Зона_В;gis;2075,9;;;;;;;;40,632;28,27;11,286;183,74
Well_9;6096;835;Зона_В;gis;2076,4;;;;;;;;28,922;33,76;11,33;187,56
Well_9;6096;835;Зона_В;gis;2076,9;;;;;;;;58,386;31,64;10,616;174,04
Well_9;6096;835;Зона_В;gis;2077,4;;;;;;;;41,444;33,45;11,3;178,75
Well_9;6096;835;Зона_В;gis;2077,9;;;;;;;;37,972;33,95;11,095;183,69
Well_9;6096;835;Зона_В;gis;2078,4;;;;;;;;51,822;27,23;12,563;188,43
Well_9;6096;835;Зона_В;gis;2078,9;;;;;;;;21,816;37,76;10,925;186,52
Well_9;6096;835;Зона_В;gis;2079,4;;;;;;;;46,438;37,1;10,346;182,99
Well_9;6096;835;Зона_В;gis;2079,9;;;;;;;;44,437;35,99;12,524;188,6
Well_9;6096;835;Зона_В;gis;2080,4;;;;;;;;33,819;36,34;11,367;178,31
Well_9;6096;835;Зона_В;gis;2080,9;;;;;;;;49,798;30,69;12,118;185,56
Well_9;6096;835;Зона_В;gis;2081,4;;;;;;;;27,741;34,61;11,772;174,01
Well_9;6096;835;Зона_В;gis;2081,9;;;;;;;;58,712;29,35;12,138;194,28
Well_9;6096;835;Зона_В;gis;2082,4;;;;;;;;37,692;35,91;11,81;177,85
Well_9;6096;835;Зона_В;gis;2082,9;;;;;;;;58,518;32,53;11,803;191,91
Well_9;6096;835;Зона_В;gis;2083,4;;;;;;;;31,322;35,08;11,68;181,94
Well_9;6096;835;Зона_В;gis;2083,9;;;;;;;;50,449;39,16;11,723;191,6
Well_9;6096;835;Зона_В;gis;2084,4;;;;;;;;53,753;33,87;12,688;189,72
Well_9;6096;835;Зона_В;gis;2084,9;;;;;;;;46,893;35,85;10,995;181,65
Well_9;6096;835;Зона_В;gis;2085,4;;;;;;;;17,665;33,56;11,886;188,27
Well_9;6096;835;Зона_В;gis;2085,9;;;;;;;;25,902;39,55;12,109;183,65
Well_9;6096;835;Зона_В;gis;2086,4;;;;;;;;36,723;36,15;12,214;184,49
Well_9;6096;835;Зона_В;gis;2086,9;;;;;;;;49,799;39,63;11,899;174,6
Well_9;6096;835;Зона_В;gis;2087,4;;;;;;;;22,665;40,66;10,539;173,98
Well_9;6096;835;Зона_В;gis;2087,9;;;;;;;;32,262;32,49;10,986;176,21
Well_9;6096;835;Зона_В;gis;2088,4;;;;;;;;42,6;32,37;12,186;174,63
Well_9;6096;835;Зона_В;gis;2088,9;;;;;;;;31,514;;11,53;182,13
Well_9;6096;835;Зона_В;gis;2089,4;;;;;;;;34,756;38,36;11,395;177,17
Well_9;6096;835;Зона_В;gis;2089,9;;;;;;;;35,607;37,6;11,303;171,49
Well_9;6096;835;Зона_В;gis;2090,4;;;;;;;;51,513;30,27;11,778;179,26
Well_9;6096;835;Зона_В;gis;2090,9;;;;;;;;29,236;34,66;11,609;179,02
Well_9;6096;835;Зона_В;gis;2091,4;;;;;;;;37,513;32,46;11,765;181,28
Well_9;6096;835;Зона_В;gis;2091,9;;;;;;;;54,804;28,98;12,022;187,32
Well_9;6096;835;Зона_В;gis;2092,4;;;;;;;;17,684;32,72;11,803;191,93
Well_9;6096;835;Зона_В;gis;2092,9;;;;;;;;50,315;34,81;11,938;189,67
Well_9;6096;835;Зона_В;gis;2093,4;;;;;;;;55,007;35,16;11,85;188,12
Well_9;6096;835;Зона_В;gis;2093,9;;;;;;;;28,043;33,23;11,676;187,71
Well_9;6096;835;Зона_В;gis;2094,4;;;;;;;;41,414;28,29;12,17;189,18
Well_9;6096;835;Зона_В;gis;2094,9;;;;;;;;69,91;34,55;11,117;185,95
Well_9;6096;835;Зона_В;gis;2095,4;;;;;;;;29,7;31,17;11,81;181,78
Well_9;6096;835;Зона_В;gis;2095,9;;;;;;;;39,711;32,14;12,054;177,17
Well_9;6096;835;Зона_В;gis;2096,4;;;;;;;;24,843;33,65;12,276;190,51
Well_9;6096;835;Зона_В;gis;2096,9;;;;;;;;38,815;37,45;11,212;197,56
Well_9;6096;835;Зона_В;gis;2097,4;;;;;;;;36,512;34,88;11,533;193,55
Well_9;6096;835;Зона_В;gis;2097,9;;;;;;;;14,101;31,45;12,979;193,75
Well_9;6096;835;Зона_В;gis;2098,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2098,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2099,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2099,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2100,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2100,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2101,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2101,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2102,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2102,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2103,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2103,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2104,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2104,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2105,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2105,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2106,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2106,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2107,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2107,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2108,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2108,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2109,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2109,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2110,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2110,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2111,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2111,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2112,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2112,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2113,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2113,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2114,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2114,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2115,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2115,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2116,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2116,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2117,4;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2117,9;;;;;;;;;;;
Well_9;6096;835;Зона_В;gis;2118,4;;;;;;;;;;;
